frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
114,0.0,252,293,0.0,1321.449,290,318,26.178,1179.5812
115,0.0167,252,297,0.0,1310.9777,290,322,26.178,1169.1099
116,0.0334,252,301,0.0,1300.5065,289,327,23.5602,1156.0209
117,0.0501,251,304,-2.6178,1292.6531,290,329,26.178,1150.7853
118,0.0667,252,309,0.0,1279.5641,289,333,23.5602,1140.3141
119,0.0834,252,313,0.0,1269.0929,289,337,23.5602,1129.8429
120,0.1001,252,317,0.0,1258.6217,290,342,26.178,1116.7539
121,0.1168,252,321,0.0,1248.1505,253,346,-70.6806,1106.2827
122,0.1335,252,325,0.0,1237.6793,290,350,26.178,1095.8115
123,0.1501,252,329,0.0,1227.2081,290,355,26.178,1082.7225
124,0.1668,252,334,0.0,1214.1191,253,359,-70.6806,1072.2513
125,0.1835,252,339,0.0,1201.0301,290,364,26.178,1059.1623
126,0.2002,252,344,0.0,1187.9411,290,369,26.178,1046.0733
127,0.2169,252,349,0.0,1174.8521,253,374,-70.6806,1032.9843
128,0.2336,252,354,0.0,1161.7631,252,379,-73.2984,1019.8953
129,0.2503,252,359,0.0,1148.6741,253,384,-70.6806,1006.8063
130,0.2669,252,364,0.0,1135.5851,290,389,26.178,993.7173
131,0.2836,252,370,0.0,1119.8783,290,395,26.178,978.0105
132,0.3003,252,375,0.0,1106.7893,290,401,26.178,962.3037
133,0.317,252,381,0.0,1091.0825,290,406,26.178,949.2147
134,0.3337,252,387,0.0,1075.3757,290,412,26.178,933.5079
135,0.3504,252,393,0.0,1059.6688,290,418,26.178,917.801
136,0.367,252,399,0.0,1043.962,290,424,26.178,902.0942
137,0.3837,252,406,0.0,1025.6374,290,431,26.178,883.7696
138,0.4004,252,412,0.0,1009.9306,290,437,26.178,868.0628
139,0.4171,252,418,0.0,994.2238,290,443,26.178,852.356
140,0.4338,252,425,0.0,975.8992,290,450,26.178,834.0314
141,0.4504,252,432,0.0,957.5746,290,457,26.178,815.7068
142,0.4671,251,438,-2.6178,941.8678,290,464,26.178,797.3822
143,0.4838,252,445,0.0,923.5432,291,471,28.7958,779.0576
144,0.5005,252,452,0.0,905.2186,291,478,28.7958,760.733
145,0.5172,252,460,0.0,884.2762,291,485,28.7958,742.4084
146,0.5339,252,467,0.0,865.9516,291,492,28.7958,724.0838
147,0.5506,251,474,-2.6178,847.627,291,500,28.7958,703.1414
148,0.5672,252,482,0.0,826.6846,291,508,28.7958,682.199
149,0.5839,251,490,-2.6178,805.7421,291,515,28.7958,663.8743
150,0.6006,251,498,-2.6178,784.7997,291,523,28.7958,642.9319
151,0.6173,251,506,-2.6178,763.8573,291,531,28.7958,621.9895
152,0.634,251,514,-2.6178,742.9149,291,540,28.7958,598.4293
153,0.6507,251,522,-2.6178,721.9725,291,548,28.7958,577.4869
154,0.6673,251,531,-2.6178,698.4123,291,556,28.7958,556.5445
155,0.684,251,539,-2.6178,677.4699,291,564,28.7958,535.6021
156,0.7007,251,548,-2.6178,653.9097,291,573,28.7958,512.0419
157,0.7174,251,557,-2.6178,630.3495,291,582,28.7958,488.4817
158,0.7341,251,566,-2.6178,606.7893,291,591,28.7958,464.9215
