frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
101,0.0,249,469,2.6178,637.1558,285,493,7.8534,500.5236
102,0.0167,249,472,2.6178,629.3024,285,495,7.8534,495.288
103,0.0334,249,476,2.6178,618.8312,285,500,7.8534,482.199
104,0.0501,249,479,2.6178,610.9777,285,503,7.8534,474.3455
105,0.0668,249,482,2.6178,603.1243,285,506,7.8534,466.4921
106,0.0834,249,486,2.6178,592.6531,285,510,7.8534,456.0209
107,0.1001,249,490,2.6178,582.1819,285,514,7.8534,445.5497
108,0.1168,249,493,2.6178,574.3285,285,518,7.8534,435.0785
109,0.1335,248,498,0.0,561.2395,285,522,7.8534,424.6073
110,0.1502,249,501,2.6178,553.3861,285,526,7.8534,414.1361
111,0.1668,249,506,2.6178,540.2971,285,530,7.8534,403.6649
112,0.1835,248,510,0.0,529.8259,285,534,7.8534,393.1937
113,0.2002,248,514,0.0,519.3547,285,539,7.8534,380.1047
114,0.2169,248,519,0.0,506.2657,285,543,7.8534,369.6335
115,0.2336,248,524,0.0,493.1767,285,548,7.8534,356.5445
116,0.2503,248,528,0.0,482.7055,285,552,7.8534,346.0733
117,0.267,247,533,-2.6178,469.6165,285,557,7.8534,332.9843
118,0.2836,247,539,-2.6178,453.9097,286,562,10.4712,319.8953
119,0.3003,247,544,-2.6178,440.8207,285,567,7.8534,306.8063
120,0.317,248,549,0.0,427.7317,284,573,5.2356,291.0995
121,0.3337,248,554,0.0,414.6427,284,578,5.2356,278.0105
122,0.3504,247,560,-2.6178,398.9359,284,583,5.2356,264.9215
123,0.367,247,565,-2.6178,385.8469,285,589,7.8534,249.2147
124,0.3837,247,571,-2.6178,370.1401,285,595,7.8534,233.5079
125,0.4004,247,577,-2.6178,354.4332,285,600,7.8534,220.4188
126,0.4171,247,583,-2.6178,338.7264,285,607,7.8534,202.0942
127,0.4338,247,589,-2.6178,323.0196,285,613,7.8534,186.3874
128,0.4505,246,595,-5.2356,307.3128,285,619,7.8534,170.6806
129,0.4672,247,602,-2.6178,288.9882,285,625,7.8534,154.9738
130,0.4838,247,608,-2.6178,273.2814,285,632,7.8534,136.6492
131,0.5005,246,615,-5.2356,254.9568,285,639,7.8534,118.3246
132,0.5172,246,622,-5.2356,236.6322,285,645,7.8534,102.6178
133,0.5339,246,629,-5.2356,218.3076,285,652,7.8534,84.2932
134,0.5506,246,632,-5.2356,210.4542,286,655,10.4712,76.4398
135,0.5673,246,627,-5.2356,223.5432,285,651,7.8534,86.911
136,0.5839,245,621,-7.8534,239.25,286,645,10.4712,102.6178
137,0.6006,245,615,-7.8534,254.9568,286,641,10.4712,113.089
138,0.6173,244,609,-10.4712,270.6636,286,636,10.4712,126.178
139,0.634,244,604,-10.4712,283.7526,286,631,10.4712,139.267
140,0.6507,242,598,-15.7068,299.4594,285,626,7.8534,152.356
141,0.6673,242,592,-15.7068,315.1662,285,623,7.8534,160.2094
142,0.684,241,587,-18.3246,328.2552,286,618,10.4712,173.2984
143,0.7007,241,582,-18.3246,341.3442,286,614,10.4712,183.7696
144,0.7174,241,577,-18.3246,354.4332,286,611,10.4712,191.623
145,0.7341,239,572,-23.5602,367.5223,286,607,10.4712,202.0942
146,0.7508,240,567,-20.9424,380.6113,286,604,10.4712,209.9476
147,0.7675,239,562,-23.5602,393.7003,286,599,10.4712,223.0366
148,0.7841,238,557,-26.178,406.7893,286,597,10.4712,228.2723
149,0.8008,238,553,-26.178,417.2605,286,593,10.4712,238.7435
150,0.8175,237,548,-28.7958,430.3495,287,591,13.089,243.9791
151,0.8342,237,544,-28.7958,440.8207,287,587,13.089,254.4503
152,0.8509,236,540,-31.4136,451.2919,287,585,13.089,259.6859
153,0.8676,236,536,-31.4136,461.7631,287,581,13.089,270.1571
154,0.8842,235,532,-34.0314,472.2343,287,579,13.089,275.3927
155,0.9009,234,528,-36.6492,482.7055,286,576,10.4712,283.2461
156,0.9176,234,525,-36.6492,490.5589,286,574,10.4712,288.4817
157,0.9343,233,521,-39.267,501.0301,287,571,13.089,296.3351
158,0.951,233,518,-39.267,508.8835,286,569,10.4712,301.5707
159,0.9676,232,515,-41.8848,516.7369,286,567,10.4712,306.8063
160,0.9843,231,512,-44.5026,524.5903,286,565,10.4712,312.0419
161,1.001,231,508,-44.5026,535.0615,286,563,10.4712,317.2775
162,1.0177,230,506,-47.1204,540.2971,287,562,13.089,319.8953
163,1.0344,230,503,-47.1204,548.1505,287,561,13.089,322.5131
164,1.0511,229,500,-49.7382,556.0039,287,559,13.089,327.7487
165,1.0678,229,498,-49.7382,561.2395,287,558,13.089,330.3665
166,1.0844,228,495,-52.356,569.0929,287,556,13.089,335.6021
167,1.1011,227,493,-54.9738,574.3285,287,555,13.089,338.2199
168,1.1178,227,491,-54.9738,579.5641,287,554,13.089,340.8377
169,1.1345,226,489,-57.5916,584.7997,287,554,13.089,340.8377
170,1.1512,226,487,-57.5916,590.0353,287,553,13.089,343.4555
171,1.1679,225,485,-60.2094,595.2709,287,553,13.089,343.4555
172,1.1845,224,484,-62.8272,597.8887,287,551,13.089,348.6911
173,1.2012,224,482,-62.8272,603.1243,287,552,13.089,346.0733
174,1.2179,223,481,-65.445,605.7421,287,551,13.089,348.6911
175,1.2346,223,479,-65.445,610.9777,288,551,15.7068,348.6911
176,1.2513,222,478,-68.0628,613.5955,287,551,13.089,348.6911
177,1.2679,221,477,-70.6806,616.2134,288,551,15.7068,348.6911
178,1.2846,221,476,-70.6806,618.8312,288,551,15.7068,348.6911
179,1.3013,220,476,-73.2984,618.8312,288,551,15.7068,348.6911
180,1.318,220,475,-73.2984,621.449,288,553,15.7068,343.4555
181,1.3347,219,475,-75.9162,621.449,288,553,15.7068,343.4555
182,1.3514,218,474,-78.534,624.0668,288,554,15.7068,340.8377
183,1.3681,218,474,-78.534,624.0668,288,555,15.7068,338.2199
184,1.3847,217,474,-81.1518,624.0668,288,555,15.7068,338.2199
185,1.4014,217,474,-81.1518,624.0668,288,557,15.7068,332.9843
186,1.4181,216,474,-83.7696,624.0668,288,558,15.7068,330.3665
187,1.4348,216,474,-83.7696,624.0668,288,559,15.7068,327.7487
188,1.4515,214,475,-89.0052,621.449,288,561,15.7068,322.5131
189,1.4682,215,475,-86.3874,621.449,288,563,15.7068,317.2775
190,1.4848,214,475,-89.0052,621.449,287,563,13.089,317.2775
191,1.5015,213,476,-91.623,618.8312,287,566,13.089,309.4241
192,1.5182,213,477,-91.623,616.2134,287,567,13.089,306.8063
193,1.5349,211,478,-96.8586,613.5955,288,569,15.7068,301.5707
194,1.5516,211,479,-96.8586,610.9777,288,572,15.7068,293.7173
195,1.5682,211,480,-96.8586,608.3599,287,573,13.089,291.0995
196,1.5849,210,482,-99.4764,603.1243,288,576,15.7068,283.2461
197,1.6016,210,483,-99.4764,600.5065,288,579,15.7068,275.3927
198,1.6183,209,485,-102.0942,595.2709,288,582,15.7068,267.5393
199,1.635,209,487,-102.0942,590.0353,289,585,18.3246,259.6859
