frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
131,0.0,266,452,-7.8534,939.7736,304,477,15.7068,800.5236
132,0.0167,267,455,-5.2356,931.9202,304,481,15.7068,790.0524
133,0.0334,266,458,-7.8534,924.0668,304,486,15.7068,776.9634
134,0.0501,266,462,-7.8534,913.5955,304,488,15.7068,771.7277
135,0.0668,266,465,-7.8534,905.7421,304,492,15.7068,761.2565
136,0.0834,266,469,-7.8534,895.2709,304,495,15.7068,753.4031
137,0.1001,266,473,-7.8534,884.7997,304,498,15.7068,745.5497
138,0.1168,266,476,-7.8534,876.9463,304,502,15.7068,735.0785
139,0.1335,266,480,-7.8534,866.4751,305,506,18.3246,724.6073
140,0.1502,267,485,-5.2356,853.3861,305,511,18.3246,711.5183
141,0.1668,266,489,-7.8534,842.9149,304,515,15.7068,701.0471
142,0.1835,266,493,-7.8534,832.4437,305,520,18.3246,687.9581
143,0.2002,266,498,-7.8534,819.3547,305,524,18.3246,677.4869
144,0.2169,266,503,-7.8534,806.2657,305,529,18.3246,664.3979
145,0.2336,266,507,-7.8534,795.7945,305,533,18.3246,653.9267
146,0.2503,266,512,-7.8534,782.7055,305,538,18.3246,640.8377
147,0.267,266,517,-7.8534,769.6165,305,543,18.3246,627.7487
148,0.2836,266,522,-7.8534,756.5275,305,548,18.3246,614.6597
149,0.3003,266,528,-7.8534,740.8207,305,554,18.3246,598.9529
150,0.317,266,533,-7.8534,727.7317,305,560,18.3246,583.2461
151,0.3337,266,539,-7.8534,712.0249,305,565,18.3246,570.1571
152,0.3504,266,545,-7.8534,696.3181,305,570,18.3246,557.0681
153,0.3671,266,550,-7.8534,683.2291,305,576,18.3246,541.3613
154,0.3837,266,556,-7.8534,667.5223,305,582,18.3246,525.6545
155,0.4004,267,562,-5.2356,651.8154,305,588,18.3246,509.9476
156,0.4171,267,568,-5.2356,636.1086,305,594,18.3246,494.2408
157,0.4338,267,575,-5.2356,617.784,305,600,18.3246,478.534
158,0.4505,267,581,-5.2356,602.0772,305,607,18.3246,460.2094
159,0.4671,267,588,-5.2356,583.7526,305,613,18.3246,444.5026
160,0.4838,267,595,-5.2356,565.428,306,620,20.9424,426.178
161,0.5005,267,601,-5.2356,549.7212,306,627,20.9424,407.8534
162,0.5172,266,608,-7.8534,531.3966,306,634,20.9424,389.5288
163,0.5339,266,615,-7.8534,513.072,306,641,20.9424,371.2042
164,0.5506,266,622,-7.8534,494.7474,306,648,20.9424,352.8796
165,0.5673,266,630,-7.8534,473.805,305,656,18.3246,331.9372
166,0.5839,267,637,-5.2356,455.4804,306,663,20.9424,313.6126
167,0.6006,267,645,-5.2356,434.538,306,671,20.9424,292.6702
168,0.6173,266,653,-7.8534,413.5955,306,678,20.9424,274.3455
169,0.634,265,660,-10.4712,395.2709,306,686,20.9424,253.4031
170,0.6507,265,668,-10.4712,374.3285,306,694,20.9424,232.4607
171,0.6674,265,676,-10.4712,353.3861,306,702,20.9424,211.5183
172,0.684,265,684,-10.4712,332.4437,306,710,20.9424,190.5759
173,0.7007,265,693,-10.4712,308.8835,306,719,20.9424,167.0157
174,0.7174,266,701,-7.8534,287.9411,307,727,23.5602,146.0733
175,0.7341,266,710,-7.8534,264.3809,307,736,23.5602,122.5131
176,0.7508,266,718,-7.8534,243.4385,307,745,23.5602,98.9529
177,0.7674,266,727,-7.8534,219.8783,307,753,23.5602,78.0105
178,0.7841,265,737,-10.4712,193.7003,306,762,20.9424,54.4503
179,0.8008,265,746,-10.4712,170.1401,306,772,20.9424,28.2723
