frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
143,0.0,248,280,7.8534,1361.2395,282,305,26.178,1216.7539
144,0.0167,248,284,7.8534,1350.7683,281,309,23.5602,1206.2827
145,0.0334,247,288,5.2356,1340.2971,282,314,26.178,1193.1937
146,0.0501,247,293,5.2356,1327.2081,282,318,26.178,1182.7225
147,0.0668,247,298,5.2356,1314.1191,282,323,26.178,1169.6335
148,0.0834,248,303,7.8534,1301.0301,282,327,26.178,1159.1623
149,0.1001,248,307,7.8534,1290.5589,282,332,26.178,1146.0733
150,0.1168,249,312,10.4712,1277.4699,282,338,26.178,1130.3665
151,0.1335,249,317,10.4712,1264.3809,282,343,26.178,1117.2775
152,0.1502,249,323,10.4712,1248.6741,282,348,26.178,1104.1885
153,0.1669,249,328,10.4712,1235.5851,282,353,26.178,1091.0995
154,0.1835,249,333,10.4712,1222.4961,282,359,26.178,1075.3927
155,0.2002,248,339,7.8534,1206.7893,283,365,28.7958,1059.6859
156,0.2169,248,345,7.8534,1191.0825,283,370,28.7958,1046.5969
157,0.2336,249,351,10.4712,1175.3757,283,376,28.7958,1030.8901
158,0.2503,250,357,13.089,1159.6688,283,382,28.7958,1015.1832
159,0.2669,250,363,13.089,1143.962,283,388,28.7958,999.4764
160,0.2836,250,369,13.089,1128.2552,283,395,28.7958,981.1518
161,0.3003,250,375,13.089,1112.5484,283,401,28.7958,965.445
162,0.317,250,382,13.089,1094.2238,283,407,28.7958,949.7382
163,0.3337,251,388,15.7068,1078.517,283,414,28.7958,931.4136
164,0.3504,251,395,15.7068,1060.1924,283,421,28.7958,913.089
165,0.3671,251,402,15.7068,1041.8678,283,428,28.7958,894.7644
166,0.3837,251,409,15.7068,1023.5432,283,435,28.7958,876.4398
167,0.4004,251,416,15.7068,1005.2186,283,442,28.7958,858.1152
168,0.4171,251,424,15.7068,984.2762,283,449,28.7958,839.7906
169,0.4338,251,431,15.7068,965.9516,283,456,28.7958,821.466
170,0.4505,251,439,15.7068,945.0092,283,464,28.7958,800.5236
171,0.4672,251,447,15.7068,924.0668,283,472,28.7958,779.5812
172,0.4838,251,455,15.7068,903.1243,284,480,31.4136,758.6387
173,0.5005,251,462,15.7068,884.7997,284,487,31.4136,740.3141
174,0.5172,252,470,18.3246,863.8573,284,496,31.4136,716.7539
175,0.5339,252,478,18.3246,842.9149,284,504,31.4136,695.8115
176,0.5506,251,487,15.7068,819.3547,284,512,31.4136,674.8691
177,0.5672,251,495,15.7068,798.4123,284,520,31.4136,653.9267
178,0.5839,252,504,18.3246,774.8521,285,529,34.0314,630.3665
179,0.6006,252,513,18.3246,751.2919,285,537,34.0314,609.4241
180,0.6173,252,522,18.3246,727.7317,284,546,31.4136,585.8639
181,0.634,251,530,15.7068,706.7893,285,555,34.0314,562.3037
182,0.6507,252,539,18.3246,683.2291,278,564,15.7068,538.7435
