frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
115,0.0,248,403,5.2356,1056.0039,285,428,23.5602,919.3717
116,0.0167,248,407,5.2356,1045.5327,284,432,20.9424,908.9005
117,0.0334,248,411,5.2356,1035.0615,284,437,20.9424,895.8115
118,0.05,248,416,5.2356,1021.9725,285,441,23.5602,885.3403
119,0.0667,248,420,5.2356,1011.5013,285,446,23.5602,872.2513
120,0.0834,248,426,5.2356,995.7945,285,450,23.5602,861.7801
121,0.1001,248,430,5.2356,985.3233,285,456,23.5602,846.0733
122,0.1168,248,435,5.2356,972.2343,286,461,26.178,832.9843
123,0.1334,248,440,5.2356,959.1453,286,466,26.178,819.8953
124,0.1501,248,445,5.2356,946.0563,286,470,26.178,809.4241
125,0.1668,249,451,7.8534,930.3495,286,476,26.178,793.7173
126,0.1835,249,456,7.8534,917.2605,286,481,26.178,780.6283
127,0.2002,248,462,5.2356,901.5537,286,487,26.178,764.9215
128,0.2169,248,467,5.2356,888.4647,286,493,26.178,749.2147
129,0.2336,249,473,7.8534,872.7579,287,498,28.7958,736.1257
130,0.2502,249,479,7.8534,857.051,287,504,28.7958,720.4188
131,0.2669,250,486,10.4712,838.7264,287,510,28.7958,704.712
132,0.2836,250,492,10.4712,823.0196,287,517,28.7958,686.3874
133,0.3003,250,498,10.4712,807.3128,287,523,28.7958,670.6806
134,0.317,250,504,10.4712,791.606,287,530,28.7958,652.356
135,0.3337,250,511,10.4712,773.2814,287,536,28.7958,636.6492
136,0.3503,250,518,10.4712,754.9568,288,543,31.4136,618.3246
137,0.367,250,525,10.4712,736.6322,288,549,31.4136,602.6178
138,0.3837,250,531,10.4712,720.9254,288,556,31.4136,584.2932
139,0.4004,250,538,10.4712,702.6008,288,563,31.4136,565.9686
140,0.4171,250,546,10.4712,681.6584,288,571,31.4136,545.0262
141,0.4337,250,553,10.4712,663.3338,288,578,31.4136,526.7016
142,0.4504,251,560,13.089,645.0092,288,585,31.4136,508.377
143,0.4671,251,568,13.089,624.0668,289,593,34.0314,487.4346
144,0.4838,251,575,13.089,605.7421,289,601,34.0314,466.4921
145,0.5005,251,583,13.089,584.7997,289,608,34.0314,448.1675
146,0.5172,250,591,10.4712,563.8573,289,617,34.0314,424.6073
147,0.5339,251,599,13.089,542.9149,289,624,34.0314,406.2827
148,0.5505,251,607,13.089,521.9725,289,632,34.0314,385.3403
149,0.5672,251,616,13.089,498.4123,290,641,36.6492,361.7801
150,0.5839,252,624,15.7068,477.4699,290,649,36.6492,340.8377
151,0.6006,252,633,15.7068,453.9097,290,658,36.6492,317.2775
152,0.6173,252,641,15.7068,432.9673,290,667,36.6492,293.7173
153,0.634,251,650,13.089,409.4071,290,675,36.6492,272.7749
154,0.6506,252,659,15.7068,385.8469,289,684,34.0314,249.2147
155,0.6673,252,668,15.7068,362.2866,287,693,28.7958,225.6545
156,0.684,252,678,15.7068,336.1086,291,702,39.267,202.0942
157,0.7007,252,687,15.7068,312.5484,291,712,39.267,175.9162
158,0.7174,252,696,15.7068,288.9882,286,721,26.178,152.356
159,0.734,253,706,18.3246,262.8102,285,731,23.5602,126.178
160,0.7507,253,715,18.3246,239.25,286,740,26.178,102.6178
161,0.7674,253,725,18.3246,213.072,292,750,41.8848,76.4398
162,0.7841,253,735,18.3246,186.894,292,760,41.8848,50.2618
163,0.8008,252,745,15.7068,160.716,291,770,39.267,24.0838
164,0.8175,253,752,18.3246,142.3914,292,777,41.8848,5.7592
165,0.8342,253,749,18.3246,150.2448,292,773,41.8848,16.2304
166,0.8508,253,738,18.3246,179.0406,291,764,39.267,39.7906
167,0.8675,253,727,18.3246,207.8364,291,756,39.267,60.733
168,0.8842,252,716,15.7068,236.6322,291,750,39.267,76.4398
169,0.9009,251,706,13.089,262.8102,292,743,41.8848,94.7644
170,0.9176,252,696,15.7068,288.9882,292,737,41.8848,110.4712
171,0.9343,251,686,13.089,315.1662,292,731,41.8848,126.178
172,0.9509,250,675,10.4712,343.962,292,725,41.8848,141.8848
173,0.9676,251,665,13.089,370.1401,292,719,41.8848,157.5916
174,0.9843,251,656,13.089,393.7003,292,715,41.8848,168.0628
175,1.001,250,646,10.4712,419.8783,292,710,41.8848,181.1518
176,1.0177,251,637,13.089,443.4385,292,705,41.8848,194.2408
177,1.0343,250,627,10.4712,469.6165,291,699,39.267,209.9476
178,1.051,250,618,10.4712,493.1767,292,692,41.8848,228.2723
179,1.0677,249,609,7.8534,516.7369,292,687,41.8848,241.3613
180,1.0844,250,600,10.4712,540.2971,291,684,39.267,249.2147
181,1.1011,250,591,10.4712,563.8573,292,679,41.8848,262.3037
182,1.1178,249,583,7.8534,584.7997,291,675,39.267,272.7749
183,1.1345,249,574,7.8534,608.3599,291,670,39.267,285.8639
184,1.1511,249,566,7.8534,629.3024,291,665,39.267,298.9529
185,1.1678,249,558,7.8534,650.2448,291,662,39.267,306.8063
186,1.1845,249,549,7.8534,673.805,291,657,39.267,319.8953
187,1.2012,248,541,5.2356,694.7474,292,653,41.8848,330.3665
188,1.2179,248,534,5.2356,713.072,292,649,41.8848,340.8377
189,1.2346,248,526,5.2356,734.0144,291,645,39.267,351.3089
190,1.2512,247,518,2.6178,754.9568,291,642,39.267,359.1623
191,1.2679,247,511,2.6178,773.2814,291,638,39.267,369.6335
192,1.2846,247,504,2.6178,791.606,291,635,39.267,377.4869
193,1.3013,246,497,0.0,809.9306,291,631,39.267,387.9581
194,1.318,247,489,2.6178,830.873,291,628,39.267,395.8115
195,1.3346,247,483,2.6178,846.5798,291,625,39.267,403.6649
196,1.3513,246,476,0.0,864.9045,291,622,39.267,411.5183
197,1.368,246,469,0.0,883.2291,291,619,39.267,419.3717
