frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
131,0.0,265,460,13.089,658.6217,292,484,15.7068,521.9895
132,0.0167,265,464,13.089,648.1505,293,488,18.3246,511.5183
133,0.0334,266,469,15.7068,635.0615,293,493,18.3246,498.4293
134,0.0501,266,473,15.7068,624.5903,293,497,18.3246,487.9581
135,0.0668,266,478,15.7068,611.5013,293,502,18.3246,474.8691
136,0.0834,265,482,13.089,601.0301,293,506,18.3246,464.3979
137,0.1001,265,487,13.089,587.9411,293,511,18.3246,451.3089
138,0.1168,266,492,15.7068,574.8521,293,516,18.3246,438.2199
139,0.1335,266,497,15.7068,561.7631,293,521,18.3246,425.1309
140,0.1502,266,502,15.7068,548.6741,293,526,18.3246,412.0419
141,0.1668,266,507,15.7068,535.5851,293,532,18.3246,396.3351
142,0.1835,266,513,15.7068,519.8783,292,537,15.7068,383.2461
143,0.2002,266,518,15.7068,506.7893,292,542,15.7068,370.1571
144,0.2169,266,524,15.7068,491.0825,292,548,15.7068,354.4503
145,0.2336,266,530,15.7068,475.3757,292,554,15.7068,338.7435
146,0.2503,266,535,15.7068,462.2866,292,560,15.7068,323.0366
147,0.267,266,542,15.7068,443.962,292,565,15.7068,309.9476
148,0.2836,267,548,18.3246,428.2552,292,572,15.7068,291.623
149,0.3003,267,554,18.3246,412.5484,292,578,15.7068,275.9162
150,0.317,267,561,18.3246,394.2238,293,584,18.3246,260.2094
151,0.3337,267,567,18.3246,378.517,292,591,15.7068,241.8848
152,0.3504,267,574,18.3246,360.1924,292,597,15.7068,226.178
153,0.3671,266,580,15.7068,344.4856,292,604,15.7068,207.8534
154,0.3837,267,587,18.3246,326.161,293,611,18.3246,189.5288
155,0.4004,267,594,18.3246,307.8364,293,618,18.3246,171.2042
156,0.4171,267,601,18.3246,289.5118,292,625,15.7068,152.8796
157,0.4338,267,608,18.3246,271.1872,292,632,15.7068,134.555
158,0.4505,267,615,18.3246,252.8626,292,639,15.7068,116.2304
159,0.4671,267,623,18.3246,231.9202,292,647,15.7068,95.288
160,0.4838,267,630,18.3246,213.5955,292,654,15.7068,76.9634
161,0.5005,266,631,15.7068,210.9777,292,655,15.7068,74.3455
162,0.5172,268,624,20.9424,229.3024,291,649,13.089,90.0524
163,0.5339,269,617,23.5602,247.627,292,643,15.7068,105.7592
164,0.5506,271,610,28.7958,265.9516,292,638,15.7068,118.8482
165,0.5673,272,603,31.4136,284.2762,293,633,18.3246,131.9372
166,0.5839,273,596,34.0314,302.6008,292,628,15.7068,145.0262
167,0.6006,275,589,39.267,320.9254,293,623,18.3246,158.1152
168,0.6173,276,583,41.8848,336.6322,292,619,15.7068,168.5864
169,0.634,277,576,44.5026,354.9568,292,615,15.7068,179.0576
170,0.6507,278,570,47.1204,370.6636,292,611,15.7068,189.5288
171,0.6674,280,564,52.356,386.3704,292,606,15.7068,202.6178
172,0.684,281,557,54.9738,404.695,292,602,15.7068,213.089
173,0.7007,282,552,57.5916,417.784,292,599,15.7068,220.9424
174,0.7174,284,546,62.8272,433.4908,293,595,18.3246,231.4136
175,0.7341,285,540,65.445,449.1976,293,592,18.3246,239.267
176,0.7508,287,534,70.6806,464.9045,293,588,18.3246,249.7382
177,0.7674,288,529,73.2984,477.9935,293,585,18.3246,257.5916
178,0.7841,289,524,75.9162,491.0825,294,581,20.9424,268.0628
179,0.8008,290,518,78.534,506.7893,294,578,20.9424,275.9162
180,0.8175,292,513,83.7696,519.8783,293,575,18.3246,283.7696
181,0.8342,293,509,86.3874,530.3495,293,573,18.3246,289.0052
182,0.8509,294,504,89.0052,543.4385,293,569,18.3246,299.4764
183,0.8676,296,499,94.2408,556.5275,293,567,18.3246,304.712
184,0.8842,297,495,96.8586,566.9987,294,565,20.9424,309.9476
185,0.9009,298,490,99.4764,580.0877,293,562,18.3246,317.801
186,0.9176,300,486,104.712,590.5589,293,559,18.3246,325.6545
