frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
123,0.0,273,341,0.0,1208.3599,309,366,15.7068,1071.7277
124,0.0167,274,344,2.6178,1200.5065,309,369,15.7068,1063.8743
125,0.0334,274,348,2.6178,1190.0353,309,374,15.7068,1050.7853
126,0.0501,274,352,2.6178,1179.5641,309,378,15.7068,1040.3141
127,0.0668,274,356,2.6178,1169.0929,309,382,15.7068,1029.8429
128,0.0835,274,360,2.6178,1158.6217,310,385,18.3246,1021.9895
129,0.1002,274,364,2.6178,1148.1505,310,390,18.3246,1008.9005
130,0.1168,274,369,2.6178,1135.0615,309,394,15.7068,998.4293
131,0.1335,274,373,2.6178,1124.5903,310,399,18.3246,985.3403
132,0.1502,274,378,2.6178,1111.5013,310,404,18.3246,972.2513
133,0.1669,274,383,2.6178,1098.4123,310,408,18.3246,961.7801
134,0.1836,275,388,5.2356,1085.3233,310,413,18.3246,948.6911
135,0.2003,274,393,2.6178,1072.2343,310,418,18.3246,935.6021
136,0.2169,275,398,5.2356,1059.1453,310,423,18.3246,922.5131
137,0.2336,275,404,5.2356,1043.4385,311,429,20.9424,906.8063
138,0.2503,275,409,5.2356,1030.3495,311,434,20.9424,893.7173
139,0.267,274,414,2.6178,1017.2605,275,440,-73.2984,878.0105
140,0.2837,274,420,2.6178,1001.5537,274,446,-75.9162,862.3037
141,0.3003,275,426,5.2356,985.8469,274,451,-75.9162,849.2147
142,0.317,275,432,5.2356,970.1401,276,457,-70.6806,833.5079
143,0.3337,276,437,7.8534,957.051,275,463,-73.2984,817.801
144,0.3504,276,444,7.8534,938.7264,275,469,-73.2984,802.0942
145,0.3671,276,450,7.8534,923.0196,275,476,-73.2984,783.7696
146,0.3838,276,457,7.8534,904.695,311,482,20.9424,768.0628
147,0.4005,276,463,7.8534,888.9882,277,488,-68.0628,752.356
148,0.4171,276,470,7.8534,870.6636,277,495,-68.0628,734.0314
149,0.4338,276,477,7.8534,852.339,276,502,-70.6806,715.7068
150,0.4505,276,483,7.8534,836.6322,276,509,-70.6806,697.3822
151,0.4672,276,490,7.8534,818.3076,277,516,-68.0628,679.0576
152,0.4839,276,497,7.8534,799.983,312,523,23.5602,660.733
153,0.5006,275,505,5.2356,779.0406,312,530,23.5602,642.4084
154,0.5172,275,512,5.2356,760.716,312,537,23.5602,624.0838
155,0.5339,275,519,5.2356,742.3914,311,544,20.9424,605.7592
156,0.5506,275,527,5.2356,721.449,311,552,20.9424,584.8168
157,0.5673,276,535,7.8534,700.5065,277,560,-68.0628,563.8743
158,0.584,276,543,7.8534,679.5641,313,568,26.178,542.9319
159,0.6006,276,551,7.8534,658.6217,313,576,26.178,521.9895
160,0.6173,276,559,7.8534,637.6793,312,584,23.5602,501.0471
161,0.634,276,567,7.8534,616.7369,312,592,23.5602,480.1047
162,0.6507,276,575,7.8534,595.7945,312,603,23.5602,451.3089
163,0.6674,276,584,7.8534,572.2343,313,609,26.178,435.6021
164,0.6841,276,592,7.8534,551.2919,313,617,26.178,414.6597
165,0.7008,276,601,7.8534,527.7317,313,626,26.178,391.0995
166,0.7174,276,610,7.8534,504.1715,313,635,26.178,367.5393
167,0.7341,276,619,7.8534,480.6113,313,644,26.178,343.9791
168,0.7508,275,628,5.2356,457.051,312,653,23.5602,320.4188
169,0.7675,276,637,7.8534,433.4908,313,662,26.178,296.8586
170,0.7842,275,647,5.2356,407.3128,313,671,26.178,273.2984
171,0.8009,275,656,5.2356,383.7526,313,681,26.178,247.1204
172,0.8175,275,665,5.2356,360.1924,313,690,26.178,223.5602
173,0.8342,276,675,7.8534,334.0144,313,700,26.178,197.3822
174,0.8509,275,685,5.2356,307.8364,313,710,26.178,171.2042
175,0.8676,275,695,5.2356,281.6584,314,720,28.7958,145.0262
176,0.8843,275,705,5.2356,255.4804,313,730,26.178,118.8482
177,0.9009,275,715,5.2356,229.3024,314,740,28.7958,92.6702
178,0.9176,274,726,2.6178,200.5065,314,751,28.7958,63.8743
179,0.9343,274,737,2.6178,171.7107,314,760,28.7958,40.3141
180,0.951,274,747,2.6178,145.5327,314,769,28.7958,16.7539
181,0.9677,274,748,2.6178,142.9149,314,771,28.7958,11.5183
182,0.9844,273,739,0.0,166.4751,315,763,31.4136,32.4607
183,1.0011,272,728,-2.6178,195.2709,315,756,31.4136,50.7853
184,1.0177,271,717,-5.2356,224.0668,314,748,28.7958,71.7277
185,1.0344,270,706,-7.8534,252.8626,314,743,28.7958,84.8168
186,1.0511,269,695,-10.4712,281.6584,315,736,31.4136,103.1414
187,1.0678,268,685,-13.089,307.8364,315,730,31.4136,118.8482
188,1.0845,267,675,-15.7068,334.0144,315,724,31.4136,134.555
189,1.1012,266,664,-18.3246,362.8102,315,718,31.4136,150.2618
190,1.1178,265,654,-20.9424,388.9882,316,712,34.0314,165.9686
191,1.1345,264,644,-23.5602,415.1662,315,707,31.4136,179.0576
192,1.1512,263,634,-26.178,441.3442,315,701,31.4136,194.7644
193,1.1679,261,624,-31.4136,467.5223,316,695,34.0314,210.4712
194,1.1846,261,615,-31.4136,491.0825,316,690,34.0314,223.5602
195,1.2012,260,605,-34.0314,517.2605,316,685,34.0314,236.6492
196,1.2179,259,596,-36.6492,540.8207,317,679,36.6492,252.356
197,1.2346,258,587,-39.267,564.3809,316,674,34.0314,265.445
198,1.2513,257,577,-41.8848,590.5589,317,668,36.6492,281.1518
199,1.268,256,568,-44.5026,614.1191,317,663,36.6492,294.2408
200,1.2847,255,559,-47.1204,637.6793,318,659,39.267,304.712
201,1.3014,254,550,-49.7382,661.2395,318,654,39.267,317.801
202,1.318,252,542,-54.9738,682.1819,317,650,36.6492,328.2723
203,1.3347,252,533,-54.9738,705.7421,317,645,36.6492,341.3613
204,1.3514,251,524,-57.5916,729.3024,317,640,36.6492,354.4503
205,1.3681,250,516,-60.2094,750.2448,318,637,39.267,362.3037
206,1.3848,248,508,-65.445,771.1872,318,633,39.267,372.7749
207,1.4015,248,500,-65.445,792.1296,319,629,41.8848,383.2461
208,1.4181,247,492,-68.0628,813.072,319,627,41.8848,388.4817
209,1.4348,246,484,-70.6806,834.0144,319,623,41.8848,398.9529
210,1.4515,245,476,-73.2984,854.9568,318,620,39.267,406.8063
211,1.4682,243,469,-78.534,873.2814,318,614,39.267,422.5131
212,1.4849,242,461,-81.1518,894.2238,319,611,41.8848,430.3665
213,1.5015,241,454,-83.7696,912.5484,319,610,41.8848,432.9843
214,1.5182,240,446,-86.3874,933.4908,319,607,41.8848,440.8377
215,1.5349,239,439,-89.0052,951.8154,320,604,44.5026,448.6911
216,1.5516,238,432,-91.623,970.1401,320,602,44.5026,453.9267
217,1.5683,237,425,-94.2408,988.4647,320,597,44.5026,467.0157
218,1.585,235,419,-99.4764,1004.1715,320,595,44.5026,472.2513
219,1.6017,234,412,-102.0942,1022.4961,320,594,44.5026,474.8691
220,1.6183,233,405,-104.712,1040.8207,320,591,44.5026,482.7225
221,1.635,232,399,-107.3298,1056.5275,319,588,41.8848,490.5759
222,1.6517,231,393,-109.9476,1072.2343,319,587,41.8848,493.1937
223,1.6684,229,387,-115.1832,1087.9411,320,584,44.5026,501.0471
224,1.6851,229,380,-115.1832,1106.2657,320,584,44.5026,501.0471
225,1.7018,228,374,-117.801,1121.9725,320,582,44.5026,506.2827
226,1.7184,227,369,-120.4188,1135.0615,320,581,44.5026,508.9005
227,1.7351,226,362,-123.0366,1153.3861,320,580,44.5026,511.5183
228,1.7518,225,358,-125.6545,1163.8573,321,579,47.1204,514.1361
229,1.7685,223,352,-130.8901,1179.5641,321,578,47.1204,516.7539
230,1.7852,222,347,-133.5079,1192.6531,320,577,44.5026,519.3717
231,1.8018,221,342,-136.1257,1205.7421,320,577,44.5026,519.3717
232,1.8185,220,337,-138.7435,1218.8312,322,576,49.7382,521.9895
233,1.8352,218,332,-143.9791,1231.9202,322,575,49.7382,524.6073
234,1.8519,218,328,-143.9791,1242.3914,322,575,49.7382,524.6073
235,1.8686,217,323,-146.5969,1255.4804,323,575,52.356,524.6073
236,1.8853,216,318,-149.2147,1268.5694,323,575,52.356,524.6073
237,1.9019,215,314,-151.8325,1279.0406,323,575,52.356,524.6073
238,1.9186,214,310,-154.4503,1289.5118,323,573,52.356,529.8429
239,1.9353,213,306,-157.0681,1299.983,323,575,52.356,524.6073
240,1.952,212,302,-159.6859,1310.4542,323,574,52.356,527.2251
241,1.9687,210,298,-164.9215,1320.9254,323,574,52.356,527.2251
242,1.9854,209,294,-167.5393,1331.3966,324,575,54.9738,524.6073
243,2.0021,209,291,-167.5393,1339.25,323,576,52.356,521.9895
244,2.0187,208,287,-170.1571,1349.7212,324,578,54.9738,516.7539
245,2.0354,206,284,-175.3927,1357.5746,324,578,54.9738,516.7539
246,2.0521,205,281,-178.0105,1365.428,324,579,54.9738,514.1361
247,2.0688,204,277,-180.6283,1375.8992,324,580,54.9738,511.5183
248,2.0855,203,274,-183.2461,1383.7526,324,582,54.9738,506.2827
249,2.1022,202,272,-185.8639,1388.9882,324,583,54.9738,503.6649
250,2.1188,201,269,-188.4817,1396.8416,324,585,54.9738,498.4293
251,2.1355,200,266,-191.0995,1404.695,324,587,54.9738,493.1937
252,2.1522,199,264,-193.7173,1409.9306,324,589,54.9738,487.9581
253,2.1689,198,262,-196.3351,1415.1662,325,591,57.5916,482.7225
254,2.1856,197,259,-198.9529,1423.0196,325,593,57.5916,477.4869
255,2.2022,196,257,-201.5707,1428.2552,325,596,57.5916,469.6335
256,2.2189,194,255,-206.8063,1433.4908,325,598,57.5916,464.3979
257,2.2356,194,253,-206.8063,1438.7264,325,600,57.5916,459.1623
258,2.2523,193,251,-209.4241,1443.962,325,603,57.5916,451.3089
259,2.269,191,250,-214.6597,1446.5798,324,605,54.9738,446.0733
260,2.2857,190,249,-217.2775,1449.1976,325,608,57.5916,438.2199
261,2.3024,189,247,-219.8953,1454.4332,325,609,57.5916,435.6021
262,2.319,187,246,-225.1309,1457.051,325,613,57.5916,425.1309
263,2.3357,187,245,-225.1309,1459.6688,325,617,57.5916,414.6597
264,2.3524,186,244,-227.7487,1462.2866,325,621,57.5916,404.1885
265,2.3691,185,243,-230.3665,1464.9045,326,623,60.2094,398.9529
266,2.3858,184,242,-232.9843,1467.5223,326,627,60.2094,388.4817
267,2.4025,183,242,-235.6021,1467.5223,328,631,65.445,378.0105
268,2.4191,181,241,-240.8377,1470.1401,326,635,60.2094,367.5393
269,2.4358,179,241,-246.0733,1470.1401,326,639,60.2094,357.0681
270,2.4525,179,241,-246.0733,1470.1401,327,640,62.8272,354.4503
271,2.4692,178,241,-248.6911,1470.1401,328,647,65.445,336.1257
272,2.4859,177,242,-251.3089,1467.5223,328,651,65.445,325.6545
273,2.5025,176,242,-253.9267,1467.5223,328,656,65.445,312.5654
274,2.5192,174,242,-259.1623,1467.5223,328,660,65.445,302.0942
275,2.5359,173,243,-261.7801,1464.9045,328,665,65.445,289.0052
276,2.5526,172,244,-264.3979,1462.2866,327,670,62.8272,275.9162
277,2.5693,171,245,-267.0157,1459.6688,328,674,65.445,265.445
278,2.586,169,246,-272.2513,1457.051,328,677,65.445,257.5916
279,2.6027,168,247,-274.8691,1454.4332,328,683,65.445,241.8848
280,2.6193,168,248,-274.8691,1451.8154,330,689,70.6806,226.178
281,2.636,166,250,-280.1047,1446.5798,331,694,73.2984,213.089
282,2.6527,165,251,-282.7225,1443.962,328,699,65.445,200.0
283,2.6694,163,253,-287.9581,1438.7264,330,705,70.6806,184.2932
284,2.6861,162,255,-290.5759,1433.4908,328,710,65.445,171.2042
285,2.7028,162,257,-290.5759,1428.2552,332,715,75.9162,158.1152
286,2.7194,161,259,-293.1937,1423.0196,329,721,68.0628,142.4084
287,2.7361,160,261,-295.8115,1417.784,330,728,70.6806,124.0838
288,2.7528,158,264,-301.0471,1409.9306,333,731,78.534,116.2304
289,2.7695,157,266,-303.6649,1404.695,331,740,73.2984,92.6702
290,2.7862,155,269,-308.9005,1396.8416,332,747,75.9162,74.3455
291,2.8028,155,272,-308.9005,1388.9882,334,753,81.1518,58.6387
292,2.8195,154,275,-311.5183,1381.1348,334,759,81.1518,42.9319
293,2.8362,153,278,-314.1361,1373.2814,333,766,78.534,24.6073
294,2.8529,152,281,-316.7539,1365.428,334,771,81.1518,11.5183
295,2.8696,151,285,-319.3717,1354.9568,336,777,86.3874,-4.1885
296,2.8863,149,288,-324.6073,1347.1034,334,772,81.1518,8.9005
297,2.903,147,292,-329.8429,1336.6322,337,768,89.0052,19.3717
298,2.9196,146,296,-332.4607,1326.161,339,763,94.2408,32.4607
299,2.9363,146,300,-332.4607,1315.6898,335,758,83.7696,45.5497
300,2.953,145,304,-335.0785,1305.2186,334,753,81.1518,58.6387
301,2.9697,144,309,-337.6963,1292.1296,333,749,78.534,69.1099
302,2.9864,143,313,-340.3141,1281.6584,334,745,81.1518,79.5812
303,3.0031,142,318,-342.9319,1268.5694,335,740,83.7696,92.6702
304,3.0197,140,323,-348.1675,1255.4804,335,735,83.7696,105.7592
305,3.0364,140,327,-348.1675,1245.0092,335,731,83.7696,116.2304
306,3.0531,139,332,-350.7853,1231.9202,334,727,81.1518,126.7016
307,3.0698,137,338,-356.0209,1216.2134,335,724,83.7696,134.555
308,3.0865,136,342,-358.6387,1205.7421,334,721,81.1518,142.4084
309,3.1031,135,348,-361.2565,1190.0353,334,719,81.1518,147.644
310,3.1198,133,354,-366.4921,1174.3285,332,714,75.9162,160.733
311,3.1365,133,360,-366.4921,1158.6217,333,711,78.534,168.5864
312,3.1532,132,366,-369.1099,1142.9149,333,708,78.534,176.4398
313,3.1699,131,372,-371.7277,1127.2081,334,703,81.1518,189.5288
314,3.1866,130,378,-374.3455,1111.5013,334,701,81.1518,194.7644
315,3.2033,129,384,-376.9634,1095.7945,335,697,83.7696,205.2356
316,3.2199,127,391,-382.199,1077.4699,335,694,83.7696,213.089
317,3.2366,126,397,-384.8168,1061.7631,335,690,83.7696,223.5602
318,3.2533,125,403,-387.4346,1046.0563,335,687,83.7696,231.4136
319,3.27,124,411,-390.0524,1025.1139,336,685,86.3874,236.6492
320,3.2867,122,418,-395.288,1006.7893,336,684,86.3874,239.267
321,3.3034,121,425,-397.9058,988.4647,336,681,86.3874,247.1204
322,3.32,120,433,-400.5236,967.5223,336,679,86.3874,252.356
323,3.3367,119,440,-403.1414,949.1976,337,677,89.0052,257.5916
324,3.3534,118,447,-405.7592,930.873,337,676,89.0052,260.2094
325,3.3701,117,455,-408.377,909.9306,337,673,89.0052,268.0628
326,3.3868,116,463,-410.9948,888.9882,337,671,89.0052,273.2984
327,3.4034,114,471,-416.2304,868.0458,337,670,89.0052,275.9162
328,3.4201,112,480,-421.466,844.4856,337,669,89.0052,278.534
329,3.4368,112,488,-421.466,823.5432,338,667,91.623,283.7696
330,3.4535,111,496,-424.0838,802.6008,338,665,91.623,289.0052
331,3.4702,110,505,-426.7016,779.0406,338,666,91.623,286.3874
