frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
131,0.0,273,359,2.6178,1161.2395,307,384,18.3246,1024.6073
132,0.0167,273,363,2.6178,1150.7683,307,388,18.3246,1014.1361
133,0.0334,274,368,5.2356,1137.6793,307,393,18.3246,1001.0471
134,0.0501,274,372,5.2356,1127.2081,307,397,18.3246,990.5759
135,0.0668,274,377,5.2356,1114.1191,308,402,20.9424,977.4869
136,0.0834,274,382,5.2356,1101.0301,308,407,20.9424,964.3979
137,0.1001,274,386,5.2356,1090.5589,308,411,20.9424,953.9267
138,0.1168,274,391,5.2356,1077.4699,308,417,20.9424,938.2199
139,0.1335,273,396,2.6178,1064.3809,308,422,20.9424,925.1309
140,0.1502,274,402,5.2356,1048.6741,308,427,20.9424,912.0419
141,0.1668,274,407,5.2356,1035.5851,308,432,20.9424,898.9529
142,0.1835,274,412,5.2356,1022.4961,308,438,20.9424,883.2461
143,0.2002,274,418,5.2356,1006.7893,308,444,20.9424,867.5393
144,0.2169,274,424,5.2356,991.0825,308,449,20.9424,854.4503
145,0.2336,274,430,5.2356,975.3757,308,455,20.9424,838.7435
146,0.2503,274,436,5.2356,959.6688,308,461,20.9424,823.0366
147,0.267,274,442,5.2356,943.962,308,467,20.9424,807.3298
148,0.2836,274,448,5.2356,928.2552,308,474,20.9424,789.0052
149,0.3003,275,454,7.8534,912.5484,309,480,23.5602,773.2984
150,0.317,275,461,7.8534,894.2238,309,486,23.5602,757.5916
151,0.3337,275,467,7.8534,878.517,309,493,23.5602,739.267
152,0.3504,275,474,7.8534,860.1924,309,500,23.5602,720.9424
153,0.3671,275,481,7.8534,841.8678,309,506,23.5602,705.2356
154,0.3837,275,488,7.8534,823.5432,309,514,23.5602,684.2932
155,0.4004,274,495,5.2356,805.2186,309,521,23.5602,665.9686
156,0.4171,274,502,5.2356,786.894,309,528,23.5602,647.644
157,0.4338,275,509,7.8534,768.5694,309,535,23.5602,629.3194
158,0.4505,276,517,10.4712,747.627,309,543,23.5602,608.377
159,0.4671,276,524,10.4712,729.3024,309,551,23.5602,587.4346
160,0.4838,276,533,10.4712,705.7421,300,559,0.0,566.4921
161,0.5005,276,540,10.4712,687.4175,300,566,0.0,548.1675
162,0.5172,276,548,10.4712,666.4751,300,574,0.0,527.2251
163,0.5339,275,556,7.8534,645.5327,309,582,23.5602,506.2827
164,0.5506,277,565,13.089,621.9725,301,591,2.6178,482.7225
165,0.5673,277,573,13.089,601.0301,310,599,26.178,461.7801
166,0.5839,276,581,10.4712,580.0877,310,608,26.178,438.2199
167,0.6006,276,590,10.4712,556.5275,310,617,26.178,414.6597
168,0.6173,276,599,10.4712,532.9673,310,625,26.178,393.7173
169,0.634,276,608,10.4712,509.4071,310,634,26.178,370.1571
170,0.6507,277,617,13.089,485.8469,310,643,26.178,346.5969
171,0.6674,277,626,13.089,462.2866,310,651,26.178,325.6545
172,0.684,276,635,10.4712,438.7264,310,662,26.178,296.8586
173,0.7007,276,645,10.4712,412.5484,310,670,26.178,275.9162
174,0.7174,277,654,13.089,388.9882,310,680,26.178,249.7382
175,0.7341,277,664,13.089,362.8102,310,690,26.178,223.5602
176,0.7508,277,674,13.089,336.6322,310,699,26.178,200.0
177,0.7674,277,683,13.089,313.072,310,711,26.178,168.5864
178,0.7841,276,694,10.4712,284.2762,311,719,28.7958,147.644
179,0.8008,277,704,13.089,258.0982,311,729,28.7958,121.466
180,0.8175,277,714,13.089,231.9202,309,740,23.5602,92.6702
181,0.8342,277,725,13.089,203.1243,307,750,18.3246,66.4921
182,0.8509,277,735,13.089,176.9463,307,760,18.3246,40.3141
183,0.8676,276,746,10.4712,148.1505,311,771,28.7958,11.5183
184,0.8842,278,751,15.7068,135.0615,312,777,31.4136,-4.1885
185,0.9009,277,745,13.089,150.7683,311,770,28.7958,14.1361
186,0.9176,279,734,18.3246,179.5641,310,761,26.178,37.6963
187,0.9343,280,723,20.9424,208.3599,310,751,26.178,63.8743
188,0.951,281,712,23.5602,237.1558,311,745,28.7958,79.5812
189,0.9677,282,701,26.178,265.9516,311,739,28.7958,95.288
190,0.9843,283,691,28.7958,292.1296,310,734,26.178,108.377
191,1.001,285,680,34.0314,320.9254,309,727,23.5602,126.7016
192,1.0177,286,669,36.6492,349.7212,309,721,23.5602,142.4084
193,1.0344,287,659,39.267,375.8992,310,713,26.178,163.3508
194,1.0511,289,649,44.5026,402.0772,310,707,26.178,179.0576
195,1.0677,290,639,47.1204,428.2552,309,705,23.5602,184.2932
196,1.0844,291,629,49.7382,454.4332,309,697,23.5602,205.2356
197,1.1011,292,619,52.356,480.6113,309,690,23.5602,223.5602
198,1.1178,293,609,54.9738,506.7893,309,687,23.5602,231.4136
199,1.1345,295,600,60.2094,530.3495,308,679,20.9424,252.356
200,1.1512,296,590,62.8272,556.5275,308,674,20.9424,265.445
201,1.1679,298,581,68.0628,580.0877,308,669,20.9424,278.534
202,1.1845,299,572,70.6806,603.6479,307,666,18.3246,286.3874
203,1.2012,300,563,73.2984,627.2081,308,661,20.9424,299.4764
204,1.2179,302,554,78.534,650.7683,307,655,18.3246,315.1832
205,1.2346,303,545,81.1518,674.3285,307,651,18.3246,325.6545
206,1.2513,303,536,81.1518,697.8887,307,647,18.3246,336.1257
207,1.268,305,527,86.3874,721.449,307,643,18.3246,346.5969
208,1.2846,307,519,91.623,742.3914,308,639,20.9424,357.0681
209,1.3013,308,511,94.2408,763.3338,307,635,18.3246,367.5393
210,1.318,310,503,99.4764,784.2762,308,631,20.9424,378.0105
211,1.3347,311,494,102.0942,807.8364,308,629,20.9424,383.2461
212,1.3514,312,487,104.712,826.161,308,625,20.9424,393.7173
213,1.368,313,479,107.3298,847.1034,307,621,18.3246,404.1885
214,1.3847,314,471,109.9476,868.0458,306,617,15.7068,414.6597
215,1.4014,316,464,115.1832,886.3704,307,614,18.3246,422.5131
216,1.4181,316,457,115.1832,904.695,305,611,13.089,430.3665
217,1.4348,318,449,120.4188,925.6374,305,607,13.089,440.8377
218,1.4515,319,442,123.0366,943.962,306,604,15.7068,448.6911
219,1.4682,321,435,128.2723,962.2866,305,601,13.089,456.5445
220,1.4848,322,428,130.8901,980.6113,306,599,15.7068,461.7801
221,1.5015,323,421,133.5079,998.9359,305,596,13.089,469.6335
222,1.5182,324,414,136.1257,1017.2605,305,594,13.089,474.8691
223,1.5349,326,407,141.3613,1035.5851,304,593,10.4712,477.4869
224,1.5516,326,401,141.3613,1051.2919,305,591,13.089,482.7225
225,1.5683,327,394,143.9791,1069.6165,305,589,13.089,487.9581
226,1.5849,328,388,146.5969,1085.3233,304,586,10.4712,495.8115
227,1.6016,330,381,151.8325,1103.6479,304,585,10.4712,498.4293
228,1.6183,331,376,154.4503,1116.7369,304,583,10.4712,503.6649
229,1.635,333,370,159.6859,1132.4437,303,582,7.8534,506.2827
230,1.6517,334,364,162.3037,1148.1505,302,580,5.2356,511.5183
231,1.6683,334,359,162.3037,1161.2395,302,579,5.2356,514.1361
232,1.685,336,353,167.5393,1176.9463,303,577,7.8534,519.3717
233,1.7017,337,348,170.1571,1190.0353,303,577,7.8534,519.3717
234,1.7184,338,342,172.7749,1205.7421,303,577,7.8534,519.3717
235,1.7351,339,337,175.3927,1218.8312,303,575,7.8534,524.6073
236,1.7518,340,332,178.0105,1231.9202,302,574,5.2356,527.2251
237,1.7684,342,327,183.2461,1245.0092,302,573,5.2356,529.8429
238,1.7851,342,322,183.2461,1258.0982,302,572,5.2356,532.4607
239,1.8018,344,317,188.4817,1271.1872,302,573,5.2356,529.8429
240,1.8185,345,313,191.0995,1281.6584,301,572,2.6178,532.4607
241,1.8352,347,308,196.3351,1294.7474,301,573,2.6178,529.8429
242,1.8519,347,304,196.3351,1305.2186,300,573,0.0,529.8429
243,1.8686,349,300,201.5707,1315.6898,301,573,2.6178,529.8429
244,1.8852,351,296,206.8063,1326.161,300,574,0.0,527.2251
245,1.9019,352,292,209.4241,1336.6322,302,574,5.2356,527.2251
246,1.9186,352,289,209.4241,1344.4856,301,574,2.6178,527.2251
247,1.9353,353,285,212.0419,1354.9568,303,576,7.8534,521.9895
248,1.952,355,281,217.2775,1365.428,300,577,0.0,519.3717
249,1.9687,357,278,222.5131,1373.2814,299,578,-2.6178,516.7539
250,1.9853,357,274,222.5131,1383.7526,299,579,-2.6178,514.1361
251,2.002,359,271,227.7487,1391.606,299,579,-2.6178,514.1361
252,2.0187,360,268,230.3665,1399.4594,299,581,-2.6178,508.9005
253,2.0354,361,266,232.9843,1404.695,302,584,5.2356,501.0471
254,2.0521,363,263,238.2199,1412.5484,299,584,-2.6178,501.0471
255,2.0687,364,260,240.8377,1420.4018,298,587,-5.2356,493.1937
256,2.0854,366,258,246.0733,1425.6374,298,588,-5.2356,490.5759
257,2.1021,367,256,248.6911,1430.873,302,589,5.2356,487.9581
258,2.1188,368,253,251.3089,1438.7264,298,592,-5.2356,480.1047
259,2.1355,369,252,253.9267,1441.3442,302,595,5.2356,472.2513
260,2.1522,371,250,259.1623,1446.5798,297,597,-7.8534,467.0157
261,2.1689,372,248,261.7801,1451.8154,297,599,-7.8534,461.7801
262,2.1855,374,246,267.0157,1457.051,297,602,-7.8534,453.9267
263,2.2022,375,245,269.6335,1459.6688,297,604,-7.8534,448.6911
264,2.2189,376,243,272.2513,1464.9045,296,608,-10.4712,438.2199
265,2.2356,378,242,277.4869,1467.5223,301,610,2.6178,432.9843
266,2.2523,378,241,277.4869,1470.1401,296,613,-10.4712,425.1309
267,2.269,380,240,282.7225,1472.7579,295,617,-13.089,414.6597
268,2.2856,382,239,287.9581,1475.3757,300,619,0.0,409.4241
269,2.3023,383,238,290.5759,1477.9935,300,623,0.0,398.9529
270,2.319,383,238,290.5759,1477.9935,300,627,0.0,388.4817
271,2.3357,386,237,298.4293,1480.6113,295,630,-13.089,380.6283
272,2.3524,387,237,301.0471,1480.6113,294,634,-15.7068,370.1571
273,2.369,388,237,303.6649,1480.6113,294,638,-15.7068,359.6859
274,2.3857,389,237,306.2827,1480.6113,293,642,-18.3246,349.2147
275,2.4024,392,237,314.1361,1480.6113,299,647,-2.6178,336.1257
276,2.4191,393,237,316.7539,1480.6113,293,651,-18.3246,325.6545
277,2.4358,393,238,316.7539,1477.9935,299,656,-2.6178,312.5654
278,2.4525,396,238,324.6073,1477.9935,294,659,-15.7068,304.712
279,2.4692,397,239,327.2251,1475.3757,299,665,-2.6178,289.0052
280,2.4858,397,240,327.2251,1472.7579,293,669,-18.3246,278.534
281,2.5025,400,241,335.0785,1470.1401,299,674,-2.6178,265.445
282,2.5192,400,242,335.0785,1467.5223,293,680,-18.3246,249.7382
283,2.5359,402,243,340.3141,1464.9045,292,684,-20.9424,239.267
284,2.5526,404,245,345.5497,1459.6688,299,689,-2.6178,226.178
285,2.5693,405,246,348.1675,1457.051,292,694,-20.9424,213.089
286,2.5859,407,248,353.4031,1451.8154,290,701,-26.178,194.7644
287,2.6026,408,250,356.0209,1446.5798,292,707,-20.9424,179.0576
288,2.6193,410,252,361.2565,1441.3442,289,712,-28.7958,165.9686
289,2.636,411,254,363.8743,1436.1086,288,720,-31.4136,145.0262
290,2.6527,412,256,366.4921,1430.873,288,726,-31.4136,129.3194
291,2.6693,414,258,371.7277,1425.6374,288,732,-31.4136,113.6126
292,2.686,415,261,374.3455,1417.784,288,737,-31.4136,100.5236
293,2.7027,417,264,379.5812,1409.9306,287,744,-34.0314,82.199
294,2.7194,418,267,382.199,1402.0772,287,748,-34.0314,71.7277
295,2.7361,420,270,387.4346,1394.2238,277,758,-60.2094,45.5497
296,2.7528,420,273,387.4346,1386.3704,285,763,-39.267,32.4607
297,2.7695,423,276,395.288,1378.517,298,769,-5.2356,16.7539
298,2.7861,423,280,395.288,1368.0458,298,771,-5.2356,11.5183
299,2.8028,426,284,403.1414,1357.5746,298,767,-5.2356,21.9895
300,2.8195,427,288,405.7592,1347.1034,297,759,-7.8534,42.9319
301,2.8362,429,292,410.9948,1336.6322,297,757,-7.8534,48.1675
302,2.8529,430,296,413.6126,1326.161,297,752,-7.8534,61.2565
303,2.8696,432,300,418.8482,1315.6898,297,747,-7.8534,74.3455
304,2.8862,433,304,421.466,1305.2186,297,742,-7.8534,87.4346
305,2.9029,435,309,426.7016,1292.1296,297,738,-7.8534,97.9058
306,2.9196,436,314,429.3194,1279.0406,297,733,-7.8534,110.9948
307,2.9363,438,319,434.555,1265.9516,297,728,-7.8534,124.0838
308,2.953,440,324,439.7906,1252.8626,297,725,-7.8534,131.9372
309,2.9696,441,329,442.4084,1239.7736,296,719,-10.4712,147.644
310,2.9863,442,334,445.0262,1226.6846,296,718,-10.4712,150.2618
311,3.003,444,340,450.2618,1210.9777,296,714,-10.4712,160.733
312,3.0197,446,346,455.4974,1195.2709,297,709,-7.8534,173.822
313,3.0364,447,351,458.1152,1182.1819,297,706,-7.8534,181.6754
314,3.0531,449,358,463.3508,1163.8573,297,704,-7.8534,186.911
315,3.0698,450,364,465.9686,1148.1505,297,700,-7.8534,197.3822
316,3.0864,451,371,468.5864,1129.8259,297,695,-7.8534,210.4712
317,3.1031,453,377,473.822,1114.1191,297,692,-7.8534,218.3246
318,3.1198,455,384,479.0576,1095.7945,297,690,-7.8534,223.5602
319,3.1365,457,391,484.2932,1077.4699,296,688,-10.4712,228.7958
320,3.1532,458,398,486.911,1059.1453,297,685,-7.8534,236.6492
321,3.1699,460,405,492.1466,1040.8207,297,682,-7.8534,244.5026
322,3.1865,462,412,497.3822,1022.4961,298,679,-5.2356,252.356
323,3.2032,463,420,500.0,1001.5537,298,677,-5.2356,257.5916
324,3.2199,463,427,500.0,983.2291,298,675,-5.2356,262.8272
325,3.2366,466,434,507.8534,964.9045,298,672,-5.2356,270.6806
326,3.2533,467,442,510.4712,943.962,298,670,-5.2356,275.9162
327,3.2699,469,450,515.7068,923.0196,298,669,-5.2356,278.534
328,3.2866,471,458,520.9424,902.0772,298,667,-5.2356,283.7696
329,3.3033,472,466,523.5602,881.1348,298,665,-5.2356,289.0052
330,3.32,473,474,526.178,860.1924,298,664,-5.2356,291.623
331,3.3367,475,484,531.4136,834.0144,298,663,-5.2356,294.2408
332,3.3534,477,491,536.6492,815.6898,298,662,-5.2356,296.8586
333,3.3701,479,501,541.8848,789.5118,298,661,-5.2356,299.4764
334,3.3867,480,511,544.5026,763.3338,298,660,-5.2356,302.0942
335,3.4034,482,521,549.7382,737.1558,298,659,-5.2356,304.712
336,3.4201,483,531,552.356,710.9777,298,658,-5.2356,307.3298
337,3.4368,485,541,557.5916,684.7997,298,658,-5.2356,307.3298
338,3.4535,487,551,562.8272,658.6217,298,657,-5.2356,309.9476
339,3.4702,488,562,565.445,629.8259,298,657,-5.2356,309.9476
340,3.4868,490,573,570.6806,601.0301,298,656,-5.2356,312.5654
341,3.5035,491,583,573.2984,574.8521,298,656,-5.2356,312.5654
342,3.5202,493,594,578.534,546.0563,298,656,-5.2356,312.5654
343,3.5369,494,605,581.1518,517.2605,299,657,-2.6178,309.9476
344,3.5536,496,616,586.3874,488.4647,299,657,-2.6178,309.9476
345,3.5702,497,627,589.0052,459.6688,299,658,-2.6178,307.3298
346,3.5869,499,639,594.2408,428.2552,298,658,-5.2356,307.3298
347,3.6036,501,651,599.4764,396.8416,299,659,-2.6178,304.712
348,3.6203,502,663,602.0942,365.428,299,660,-2.6178,302.0942
349,3.637,504,675,607.3298,334.0144,299,661,-2.6178,299.4764
350,3.6537,505,687,609.9476,302.6008,299,662,-2.6178,296.8586
351,3.6704,507,699,615.1832,271.1872,299,663,-2.6178,294.2408
352,3.687,507,712,615.1832,237.1558,299,664,-2.6178,291.623
353,3.7037,509,724,620.4188,205.7421,299,666,-2.6178,286.3874
354,3.7204,509,737,620.4188,171.7107,299,669,-2.6178,278.534
355,3.7371,512,750,628.2723,137.6793,299,670,-2.6178,275.9162
356,3.7538,512,764,628.2723,101.0301,299,673,-2.6178,268.0628
357,3.7705,513,778,630.8901,64.3809,299,673,-2.6178,268.0628
358,3.7871,516,791,638.7435,30.3495,299,676,-2.6178,260.2094
359,3.8038,517,805,641.3613,-6.2997,299,681,-2.6178,247.1204
360,3.8205,518,819,643.9791,-42.949,299,681,-2.6178,247.1204
361,3.8372,518,833,643.9791,-79.5982,298,685,-5.2356,236.6492
362,3.8539,518,848,643.9791,-118.8652,298,687,-5.2356,231.4136
363,3.8705,520,862,649.2147,-155.5144,299,690,-2.6178,223.5602
364,3.8872,520,877,649.2147,-194.7814,295,691,-13.089,220.9424
365,3.9039,520,877,,,292,697,-20.9424,205.2356
366,3.9206,520,877,,,292,700,-20.9424,197.3822
367,3.9373,520,877,,,299,702,-2.6178,192.1466
