frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
149,0.0,272,527,20.9424,461.2395,299,552,23.5602,319.3717
150,0.0167,271,531,18.3246,450.7683,299,556,23.5602,308.9005
151,0.0334,272,536,20.9424,437.6793,299,560,23.5602,298.4293
152,0.0501,272,540,20.9424,427.2081,299,565,23.5602,285.3403
153,0.0668,272,545,20.9424,414.1191,299,569,23.5602,274.8691
154,0.0834,272,549,20.9424,403.6479,299,574,23.5602,261.7801
155,0.1001,273,554,23.5602,390.5589,299,579,23.5602,248.6911
156,0.1168,272,559,20.9424,377.4699,299,583,23.5602,238.2199
157,0.1335,273,564,23.5602,364.3809,299,588,23.5602,225.1309
158,0.1502,272,569,20.9424,351.2919,299,593,23.5602,212.0419
159,0.1668,273,574,23.5602,338.2029,299,599,23.5602,196.3351
160,0.1835,273,580,23.5602,322.4961,299,604,23.5602,183.2461
161,0.2002,274,585,26.178,309.4071,299,609,23.5602,170.1571
162,0.2169,274,591,26.178,293.7003,298,615,20.9424,154.4503
163,0.2336,274,596,26.178,280.6113,299,621,23.5602,138.7435
164,0.2503,274,602,26.178,264.9045,298,627,20.9424,123.0366
165,0.267,273,608,23.5602,249.1976,298,633,20.9424,107.3298
166,0.2836,273,614,23.5602,233.4908,299,639,23.5602,91.623
167,0.3003,274,616,26.178,228.2552,299,641,23.5602,86.3874
168,0.317,275,612,28.7958,238.7264,299,637,23.5602,96.8586
169,0.3337,276,607,31.4136,251.8154,297,632,18.3246,109.9476
170,0.3504,278,602,36.6492,264.9045,297,628,18.3246,120.4188
171,0.3671,278,597,36.6492,277.9935,297,622,18.3246,136.1257
172,0.3837,279,592,39.267,291.0825,297,620,18.3246,141.3613
173,0.4004,280,587,41.8848,304.1715,297,616,18.3246,151.8325
174,0.4171,281,582,44.5026,317.2605,297,612,18.3246,162.3037
175,0.4338,282,578,47.1204,327.7317,297,607,18.3246,175.3927
176,0.4505,283,573,49.7382,340.8207,297,605,18.3246,180.6283
177,0.4671,284,569,52.356,351.2919,297,602,18.3246,188.4817
178,0.4838,286,564,57.5916,364.3809,297,599,18.3246,196.3351
179,0.5005,287,560,60.2094,374.8521,296,596,15.7068,204.1885
180,0.5172,287,556,60.2094,385.3233,297,594,18.3246,209.4241
181,0.5339,289,553,65.445,393.1767,298,591,20.9424,217.2775
182,0.5506,290,549,68.0628,403.6479,298,588,20.9424,225.1309
183,0.5673,290,545,68.0628,414.1191,296,586,15.7068,230.3665
184,0.5839,292,542,73.2984,421.9725,296,583,15.7068,238.2199
185,0.6006,292,538,73.2984,432.4437,296,581,15.7068,243.4555
186,0.6173,294,535,78.534,440.2971,296,579,15.7068,248.6911
187,0.634,295,532,81.1518,448.1505,296,577,15.7068,253.9267
188,0.6507,296,528,83.7696,458.6217,297,575,18.3246,259.1623
189,0.6674,297,526,86.3874,463.8573,297,573,18.3246,264.3979
190,0.684,299,524,91.623,469.0929,297,572,18.3246,267.0157
191,0.7007,300,520,94.2408,479.5641,296,570,15.7068,272.2513
192,0.7174,300,518,94.2408,484.7997,297,569,18.3246,274.8691
193,0.7341,302,516,99.4764,490.0353,297,567,18.3246,280.1047
194,0.7508,303,514,102.0942,495.2709,297,566,18.3246,282.7225
195,0.7674,304,511,104.712,503.1243,297,565,18.3246,285.3403
196,0.7841,305,509,107.3298,508.3599,296,565,15.7068,285.3403
197,0.8008,306,508,109.9476,510.9777,296,562,15.7068,293.1937
198,0.8175,307,506,112.5654,516.2134,296,563,15.7068,290.5759
199,0.8342,308,504,115.1832,521.449,296,562,15.7068,293.1937
200,0.8509,309,503,117.801,524.0668,296,559,15.7068,301.0471
201,0.8676,311,501,123.0366,529.3024,295,562,13.089,293.1937
202,0.8842,312,500,125.6545,531.9202,294,561,10.4712,295.8115
203,0.9009,313,499,128.2723,534.538,296,561,15.7068,295.8115
204,0.9176,314,498,130.8901,537.1558,296,561,15.7068,295.8115
205,0.9343,315,497,133.5079,539.7736,296,561,15.7068,295.8115
206,0.951,316,496,136.1257,542.3914,296,561,15.7068,295.8115
207,0.9677,317,496,138.7435,542.3914,295,563,13.089,290.5759
208,0.9843,318,495,141.3613,545.0092,295,563,13.089,290.5759
209,1.001,319,495,143.9791,545.0092,295,563,13.089,290.5759
210,1.0177,319,495,143.9791,545.0092,294,564,10.4712,287.9581
211,1.0344,320,495,146.5969,545.0092,294,564,10.4712,287.9581
212,1.0511,322,495,151.8325,545.0092,296,565,15.7068,285.3403
213,1.0677,323,495,154.4503,545.0092,296,566,15.7068,282.7225
214,1.0844,324,495,157.0681,545.0092,294,567,10.4712,280.1047
215,1.1011,325,495,159.6859,545.0092,294,569,10.4712,274.8691
216,1.1178,326,496,162.3037,542.3914,294,571,10.4712,269.6335
217,1.1345,327,496,164.9215,542.3914,293,572,7.8534,267.0157
218,1.1512,328,497,167.5393,539.7736,293,574,7.8534,261.7801
219,1.1679,329,497,170.1571,539.7736,293,575,7.8534,259.1623
220,1.1845,330,498,172.7749,537.1558,293,579,7.8534,248.6911
221,1.2012,331,498,175.3927,537.1558,294,580,10.4712,246.0733
222,1.2179,333,498,180.6283,537.1558,294,583,10.4712,238.2199
223,1.2346,334,498,183.2461,537.1558,292,585,5.2356,232.9843
224,1.2513,335,498,185.8639,537.1558,292,588,5.2356,225.1309
225,1.268,336,499,188.4817,534.538,293,590,7.8534,219.8953
226,1.2846,337,499,191.0995,534.538,294,591,10.4712,217.2775
227,1.3013,338,499,193.7173,534.538,293,595,7.8534,206.8063
228,1.318,339,500,196.3351,531.9202,294,599,10.4712,196.3351
229,1.3347,340,501,198.9529,529.3024,292,601,5.2356,191.0995
230,1.3514,341,502,201.5707,526.6846,292,605,5.2356,180.6283
231,1.368,342,502,204.1885,526.6846,292,608,5.2356,172.7749
232,1.3847,344,504,209.4241,521.449,292,611,5.2356,164.9215
233,1.4014,345,505,212.0419,518.8312,291,615,2.6178,154.4503
234,1.4181,346,506,214.6597,516.2134,293,619,7.8534,143.9791
235,1.4348,347,508,217.2775,510.9777,292,622,5.2356,136.1257
236,1.4515,348,509,219.8953,508.3599,293,626,7.8534,125.6545
237,1.4681,349,511,222.5131,503.1243,293,630,7.8534,115.1832
238,1.4848,350,513,225.1309,497.8887,291,634,2.6178,104.712
239,1.5015,351,515,227.7487,492.6531,291,638,2.6178,94.2408
240,1.5182,352,517,230.3665,487.4175,291,640,2.6178,89.0052
241,1.5349,353,519,232.9843,482.1819,291,638,2.6178,94.2408
242,1.5516,354,521,235.6021,476.9463,291,636,2.6178,99.4764
243,1.5683,355,523,238.2199,471.7107,290,632,0.0,109.9476
244,1.5849,356,526,240.8377,463.8573,293,630,7.8534,115.1832
245,1.6016,357,529,243.4555,456.0039,293,627,7.8534,123.0366
246,1.6183,358,532,246.0733,448.1505,293,624,7.8534,130.8901
247,1.635,358,535,246.0733,440.2971,292,622,5.2356,136.1257
248,1.6517,359,538,248.6911,432.4437,292,620,5.2356,141.3613
249,1.6684,360,541,251.3089,424.5903,292,617,5.2356,149.2147
250,1.685,362,544,256.5445,416.7369,292,615,5.2356,154.4503
251,1.7017,363,548,259.1623,406.2657,292,613,5.2356,159.6859
252,1.7184,364,551,261.7801,398.4123,292,611,5.2356,164.9215
253,1.7351,365,555,264.3979,387.9411,292,610,5.2356,167.5393
254,1.7518,366,559,267.0157,377.4699,291,607,2.6178,175.3927
255,1.7684,367,563,269.6335,366.9987,292,607,5.2356,175.3927
256,1.7851,367,567,269.6335,356.5275,292,605,5.2356,180.6283
257,1.8018,368,571,272.2513,346.0563,291,603,2.6178,185.8639
258,1.8185,370,576,277.4869,332.9673,292,602,5.2356,188.4817
259,1.8352,369,581,274.8691,319.8783,293,602,7.8534,188.4817
260,1.8519,371,585,280.1047,309.4071,293,600,7.8534,193.7173
261,1.8686,373,590,285.3403,296.3181,292,599,5.2356,196.3351
262,1.8852,374,595,287.9581,283.2291,294,599,10.4712,196.3351
263,1.9019,375,600,290.5759,270.1401,294,599,10.4712,196.3351
264,1.9186,376,605,293.1937,257.051,293,599,7.8534,196.3351
265,1.9353,377,610,295.8115,243.962,292,598,5.2356,198.9529
266,1.952,378,616,298.4293,228.2552,293,597,7.8534,201.5707
267,1.9687,379,621,301.0471,215.1662,293,597,7.8534,201.5707
268,1.9853,380,627,303.6649,199.4594,294,598,10.4712,198.9529
269,2.002,381,633,306.2827,183.7526,294,598,10.4712,198.9529
270,2.0187,382,639,308.9005,168.0458,294,599,10.4712,196.3351
271,2.0354,384,645,314.1361,152.339,294,599,10.4712,196.3351
272,2.0521,384,651,314.1361,136.6322,294,598,10.4712,198.9529
273,2.0687,384,657,314.1361,120.9254,294,599,10.4712,196.3351
274,2.0854,385,663,316.7539,105.2186,293,601,7.8534,191.0995
275,2.1021,386,670,319.3717,86.894,293,601,7.8534,191.0995
276,2.1188,388,677,324.6073,68.5694,294,603,10.4712,185.8639
277,2.1355,388,684,324.6073,50.2448,294,604,10.4712,183.2461
278,2.1522,390,690,329.8429,34.538,294,603,10.4712,185.8639
279,2.1689,390,698,329.8429,13.5955,295,605,13.089,180.6283
280,2.1855,391,705,332.4607,-4.7291,293,608,7.8534,172.7749
281,2.2022,392,704,335.0785,-2.1113,293,608,7.8534,172.7749
282,2.2189,394,701,340.3141,5.7421,293,610,7.8534,167.5393
283,2.2356,395,697,342.9319,16.2134,293,613,7.8534,159.6859
284,2.2523,396,694,345.5497,24.0668,293,615,7.8534,154.4503
285,2.269,397,690,348.1675,34.538,293,617,7.8534,149.2147
286,2.2856,398,688,350.7853,39.7736,293,618,7.8534,146.5969
287,2.3023,400,684,356.0209,50.2448,293,621,7.8534,138.7435
288,2.319,401,681,358.6387,58.0982,293,623,7.8534,133.5079
289,2.3357,402,679,361.2565,63.3338,293,626,7.8534,125.6545
290,2.3524,404,676,366.4921,71.1872,293,629,7.8534,117.801
291,2.369,405,673,369.1099,79.0406,293,631,7.8534,112.5654
292,2.3857,406,671,371.7277,84.2762,293,634,7.8534,104.712
293,2.4024,406,669,371.7277,89.5118,293,636,7.8534,99.4764
294,2.4191,409,666,379.5812,97.3652,293,636,7.8534,99.4764
295,2.4358,409,665,379.5812,99.983,293,633,7.8534,107.3298
296,2.4525,411,663,384.8168,105.2186,293,630,7.8534,115.1832
297,2.4692,412,661,387.4346,110.4542,293,629,7.8534,117.801
298,2.4858,413,659,390.0524,115.6898,292,628,5.2356,120.4188
299,2.5025,415,658,395.288,118.3076,293,626,7.8534,125.6545
300,2.5192,416,657,397.9058,120.9254,294,624,10.4712,130.8901
301,2.5359,417,655,400.5236,126.161,294,623,10.4712,133.5079
302,2.5526,418,654,403.1414,128.7788,294,621,10.4712,138.7435
303,2.5693,420,653,408.377,131.3966,294,620,10.4712,141.3613
304,2.5859,421,653,410.9948,131.3966,293,619,7.8534,143.9791
305,2.6026,422,652,413.6126,134.0144,293,618,7.8534,146.5969
306,2.6193,423,651,416.2304,136.6322,294,617,10.4712,149.2147
307,2.636,424,651,418.8482,136.6322,292,617,5.2356,149.2147
308,2.6527,425,651,421.466,136.6322,292,616,5.2356,151.8325
309,2.6693,427,651,426.7016,136.6322,292,615,5.2356,154.4503
310,2.686,428,651,429.3194,136.6322,292,615,5.2356,154.4503
311,2.7027,429,651,431.9372,136.6322,292,615,5.2356,154.4503
312,2.7194,429,651,431.9372,136.6322,292,615,5.2356,154.4503
313,2.7361,432,651,439.7906,136.6322,292,615,5.2356,154.4503
314,2.7528,433,652,442.4084,134.0144,292,616,5.2356,151.8325
315,2.7695,434,652,445.0262,134.0144,292,616,5.2356,151.8325
316,2.7861,435,653,447.644,131.3966,292,616,5.2356,151.8325
