frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
223,0.0,262,421,2.6178,745.5327,295,445,20.9424,606.2827
224,0.0167,262,425,2.6178,735.0615,295,449,20.9424,595.8115
225,0.0334,262,430,2.6178,721.9725,295,454,20.9424,582.7225
226,0.05,262,434,2.6178,711.5013,295,458,20.9424,572.2513
227,0.0667,262,439,2.6178,698.4123,295,463,20.9424,559.1623
228,0.0834,261,444,0.0,685.3233,295,468,20.9424,546.0733
229,0.1001,262,449,2.6178,672.2343,295,473,20.9424,532.9843
230,0.1168,262,454,2.6178,659.1453,296,478,23.5602,519.8953
231,0.1334,261,459,0.0,646.0563,296,483,23.5602,506.8063
232,0.1501,262,465,2.6178,630.3495,296,489,23.5602,491.0995
233,0.1668,262,470,2.6178,617.2605,295,494,20.9424,478.0105
234,0.1835,262,476,2.6178,601.5537,296,500,23.5602,462.3037
235,0.2002,262,481,2.6178,588.4647,296,505,23.5602,449.2147
236,0.2169,262,487,2.6178,572.7579,296,511,23.5602,433.5079
237,0.2335,262,493,2.6178,557.051,296,517,23.5602,417.801
238,0.2502,262,499,2.6178,541.3442,296,523,23.5602,402.0942
239,0.2669,262,505,2.6178,525.6374,296,529,23.5602,386.3874
240,0.2836,262,512,2.6178,507.3128,296,536,23.5602,368.0628
241,0.3003,262,518,2.6178,491.606,295,542,20.9424,352.356
242,0.317,262,524,2.6178,475.8992,296,548,23.5602,336.6492
243,0.3337,262,531,2.6178,457.5746,296,555,23.5602,318.3246
244,0.3503,262,538,2.6178,439.25,296,562,23.5602,300.0
245,0.367,261,544,0.0,423.5432,296,569,23.5602,281.6754
246,0.3837,262,552,2.6178,402.6008,295,576,20.9424,263.3508
247,0.4004,261,559,0.0,384.2762,296,583,23.5602,245.0262
248,0.4171,262,566,2.6178,365.9516,296,590,23.5602,226.7016
249,0.4338,262,574,2.6178,345.0092,296,597,23.5602,208.377
250,0.4504,262,581,2.6178,326.6846,296,605,23.5602,187.4346
251,0.4671,262,589,2.6178,305.7421,296,612,23.5602,169.1099
252,0.4838,262,597,2.6178,284.7997,296,620,23.5602,148.1675
253,0.5005,262,605,2.6178,263.8573,296,628,23.5602,127.2251
254,0.5172,262,613,2.6178,242.9149,296,636,23.5602,106.2827
255,0.5338,262,621,2.6178,221.9725,297,644,26.178,85.3403
256,0.5505,262,628,2.6178,203.6479,296,652,23.5602,64.3979
257,0.5672,263,629,5.2356,201.0301,297,651,26.178,67.0157
258,0.5839,263,620,5.2356,224.5903,297,645,26.178,82.7225
259,0.6006,264,611,7.8534,248.1505,297,640,26.178,95.8115
260,0.6173,264,603,7.8534,269.0929,297,635,26.178,108.9005
261,0.634,265,594,10.4712,292.6531,296,628,23.5602,127.2251
262,0.6506,266,585,13.089,316.2134,297,624,26.178,137.6963
263,0.6673,266,577,13.089,337.1558,296,618,23.5602,153.4031
264,0.684,267,568,15.7068,360.716,296,614,23.5602,163.8743
265,0.7007,268,561,18.3246,379.0406,296,609,23.5602,176.9634
266,0.7174,269,552,20.9424,402.6008,296,605,23.5602,187.4346
267,0.7341,269,545,20.9424,420.9254,296,600,23.5602,200.5236
268,0.7507,270,537,23.5602,441.8678,296,596,23.5602,210.9948
269,0.7674,271,529,26.178,462.8102,296,591,23.5602,224.0838
270,0.7841,271,522,26.178,481.1348,296,588,23.5602,231.9372
271,0.8008,273,514,31.4136,502.0772,296,584,23.5602,242.4084
272,0.8175,273,507,31.4136,520.4018,296,580,23.5602,252.8796
273,0.8341,274,500,34.0314,538.7264,296,576,23.5602,263.3508
274,0.8508,275,493,36.6492,557.051,296,574,23.5602,268.5864
275,0.8675,275,486,36.6492,575.3757,296,569,23.5602,281.6754
276,0.8842,276,480,39.267,591.0825,296,567,23.5602,286.911
277,0.9009,277,473,41.8848,609.4071,296,563,23.5602,297.3822
278,0.9176,278,466,44.5026,627.7317,296,560,23.5602,305.2356
279,0.9343,278,460,44.5026,643.4385,296,557,23.5602,313.089
280,0.9509,279,454,47.1204,659.1453,296,555,23.5602,318.3246
281,0.9676,280,448,49.7382,674.8521,296,553,23.5602,323.5602
282,0.9843,280,442,49.7382,690.5589,296,550,23.5602,331.4136
283,1.001,282,436,54.9738,706.2657,296,548,23.5602,336.6492
284,1.0177,282,431,54.9738,719.3547,296,546,23.5602,341.8848
285,1.0344,282,425,54.9738,735.0615,296,543,23.5602,349.7382
286,1.051,283,420,57.5916,748.1505,296,542,23.5602,352.356
287,1.0677,283,414,57.5916,763.8573,295,540,20.9424,357.5916
288,1.0844,285,409,62.8272,776.9463,296,538,23.5602,362.8272
289,1.1011,286,404,65.445,790.0353,296,536,23.5602,368.0628
290,1.1178,285,399,62.8272,803.1243,296,535,23.5602,370.6806
291,1.1344,286,395,65.445,813.5955,296,534,23.5602,373.2984
292,1.1511,288,390,70.6806,826.6846,295,532,20.9424,378.534
293,1.1678,289,385,73.2984,839.7736,296,531,23.5602,381.1518
294,1.1845,289,381,73.2984,850.2448,295,530,20.9424,383.7696
295,1.2012,290,376,75.9162,863.3338,296,528,23.5602,389.0052
296,1.2179,291,372,78.534,873.805,296,528,23.5602,389.0052
297,1.2346,292,368,81.1518,884.2762,296,527,23.5602,391.623
298,1.2512,291,364,78.534,894.7474,296,526,23.5602,394.2408
299,1.2679,293,361,83.7696,902.6008,296,526,23.5602,394.2408
300,1.2846,294,357,86.3874,913.072,296,526,23.5602,394.2408
301,1.3013,295,353,89.0052,923.5432,295,526,20.9424,394.2408
302,1.318,295,350,89.0052,931.3966,295,526,20.9424,394.2408
303,1.3347,296,347,91.623,939.25,295,526,20.9424,394.2408
304,1.3513,297,343,94.2408,949.7212,296,526,23.5602,394.2408
305,1.368,298,340,96.8586,957.5746,295,526,20.9424,394.2408
306,1.3847,298,337,96.8586,965.428,295,527,20.9424,391.623
307,1.4014,299,335,99.4764,970.6636,295,527,20.9424,391.623
308,1.4181,299,332,99.4764,978.517,295,527,20.9424,391.623
309,1.4347,300,329,102.0942,986.3704,295,528,20.9424,389.0052
310,1.4514,301,327,104.712,991.606,295,530,20.9424,383.7696
311,1.4681,300,325,102.0942,996.8416,295,531,20.9424,381.1518
