frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
148,0.0,263,480,2.6178,861.2395,298,505,20.9424,721.9895
149,0.0167,263,484,2.6178,850.7683,298,509,20.9424,711.5183
150,0.0334,263,488,2.6178,840.2971,297,514,18.3246,698.4293
151,0.0501,263,493,2.6178,827.2081,297,519,18.3246,685.3403
152,0.0668,264,497,5.2356,816.7369,297,523,18.3246,674.8691
153,0.0835,263,502,2.6178,803.6479,297,528,18.3246,661.7801
154,0.1001,263,507,2.6178,790.5589,298,532,20.9424,651.3089
155,0.1168,263,512,2.6178,777.4699,298,537,20.9424,638.2199
156,0.1335,263,517,2.6178,764.3809,298,542,20.9424,625.1309
157,0.1502,263,522,2.6178,751.2919,298,547,20.9424,612.0419
158,0.1669,263,527,2.6178,738.2029,298,553,20.9424,596.3351
159,0.1835,263,532,2.6178,725.1139,298,558,20.9424,583.2461
160,0.2002,263,538,2.6178,709.4071,298,564,20.9424,567.5393
161,0.2169,263,544,2.6178,693.7003,298,569,20.9424,554.4503
162,0.2336,263,549,2.6178,680.6113,298,575,20.9424,538.7435
163,0.2503,263,556,2.6178,662.2866,298,581,20.9424,523.0366
164,0.267,262,562,0.0,646.5798,298,587,20.9424,507.3298
165,0.2837,263,568,2.6178,630.873,298,593,20.9424,491.623
166,0.3003,263,574,2.6178,615.1662,298,600,20.9424,473.2984
167,0.317,263,581,2.6178,596.8416,298,606,20.9424,457.5916
168,0.3337,264,587,5.2356,581.1348,298,613,20.9424,439.267
169,0.3504,264,594,5.2356,562.8102,299,620,23.5602,420.9424
170,0.3671,262,601,0.0,544.4856,299,626,23.5602,405.2356
171,0.3838,262,607,0.0,528.7788,299,633,23.5602,386.911
172,0.4004,262,615,0.0,507.8364,299,640,23.5602,368.5864
173,0.4171,263,622,2.6178,489.5118,299,648,23.5602,347.644
174,0.4338,263,629,2.6178,471.1872,299,655,23.5602,329.3194
175,0.4505,263,637,2.6178,450.2448,300,662,26.178,310.9948
176,0.4672,263,644,2.6178,431.9202,300,670,26.178,290.0524
177,0.4838,263,652,2.6178,410.9777,299,678,23.5602,269.1099
178,0.5005,263,660,2.6178,390.0353,298,685,20.9424,250.7853
179,0.5172,263,668,2.6178,369.0929,299,693,23.5602,229.8429
180,0.5339,263,676,2.6178,348.1505,299,701,23.5602,208.9005
181,0.5506,264,684,5.2356,327.2081,299,710,23.5602,185.3403
182,0.5673,264,693,5.2356,303.6479,299,718,23.5602,164.3979
183,0.584,264,701,5.2356,282.7055,300,726,26.178,143.4555
184,0.6006,264,710,5.2356,259.1453,300,735,26.178,119.8953
185,0.6173,264,718,5.2356,238.2029,300,744,26.178,96.3351
186,0.634,263,727,2.6178,214.6427,300,753,26.178,72.7749
187,0.6507,264,736,5.2356,191.0825,300,762,26.178,49.2147
188,0.6674,264,746,5.2356,164.9045,300,771,26.178,25.6545
189,0.6841,264,751,5.2356,151.8154,301,777,28.7958,9.9476
190,0.7007,263,746,2.6178,164.9045,300,772,26.178,23.0366
191,0.7174,265,737,7.8534,188.4647,300,763,26.178,46.5969
192,0.7341,265,728,7.8534,212.0249,300,756,26.178,64.9215
193,0.7508,266,720,10.4712,232.9673,300,749,26.178,83.2461
194,0.7675,266,711,10.4712,256.5275,300,742,26.178,101.5707
195,0.7841,266,703,10.4712,277.4699,300,737,26.178,114.6597
196,0.8008,268,695,15.7068,298.4123,299,731,23.5602,130.3665
197,0.8175,268,687,15.7068,319.3547,299,727,23.5602,140.8377
198,0.8342,269,679,18.3246,340.2971,300,722,26.178,153.9267
199,0.8509,268,671,15.7068,361.2395,300,716,26.178,169.6335
200,0.8676,270,664,20.9424,379.5641,299,711,23.5602,182.7225
201,0.8843,271,656,23.5602,400.5065,300,706,26.178,195.8115
202,0.9009,271,649,23.5602,418.8312,300,702,26.178,206.2827
203,0.9176,272,641,26.178,439.7736,299,697,23.5602,219.3717
204,0.9343,273,634,28.7958,458.0982,300,693,26.178,229.8429
205,0.951,273,627,28.7958,476.4228,299,689,23.5602,240.3141
206,0.9677,274,620,31.4136,494.7474,299,684,23.5602,253.4031
207,0.9844,275,613,34.0314,513.072,299,680,23.5602,263.8743
208,1.001,275,607,34.0314,528.7788,299,677,23.5602,271.7277
209,1.0177,276,600,36.6492,547.1034,299,673,23.5602,282.199
210,1.0344,277,594,39.267,562.8102,299,669,23.5602,292.6702
211,1.0511,277,587,39.267,581.1348,299,665,23.5602,303.1414
212,1.0678,278,581,41.8848,596.8416,299,662,23.5602,310.9948
213,1.0844,279,575,44.5026,612.5484,299,659,23.5602,318.8482
214,1.1011,280,569,47.1204,628.2552,299,656,23.5602,326.7016
215,1.1178,280,563,47.1204,643.962,299,653,23.5602,334.555
216,1.1345,281,557,49.7382,659.6688,299,650,23.5602,342.4084
217,1.1512,281,552,49.7382,672.7579,299,647,23.5602,350.2618
