frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
80,0.0,249,304,5.2356,1290.0353,287,330,26.178,1150.7853
81,0.0167,248,308,2.6178,1279.5641,253,333,-62.8272,1142.9319
82,0.0333,249,312,5.2356,1269.0929,287,338,26.178,1129.8429
83,0.05,249,316,5.2356,1258.6217,287,342,26.178,1119.3717
84,0.0667,249,321,5.2356,1245.5327,287,346,26.178,1108.9005
85,0.0834,249,325,5.2356,1235.0615,288,350,28.7958,1098.4293
86,0.1001,249,329,5.2356,1224.5903,288,355,28.7958,1085.3403
87,0.1168,250,334,7.8534,1211.5013,288,359,28.7958,1074.8691
88,0.1334,250,339,7.8534,1198.4123,288,363,28.7958,1064.3979
89,0.1501,250,344,7.8534,1185.3233,288,369,28.7958,1048.6911
90,0.1668,250,349,7.8534,1172.2343,288,373,28.7958,1038.2199
91,0.1835,250,354,7.8534,1159.1453,288,378,28.7958,1025.1309
92,0.2002,250,359,7.8534,1146.0563,288,383,28.7958,1012.0419
93,0.2168,250,364,7.8534,1132.9673,288,389,28.7958,996.3351
94,0.2335,250,370,7.8534,1117.2605,288,395,28.7958,980.6283
95,0.2502,250,375,7.8534,1104.1715,288,400,28.7958,967.5393
96,0.2669,250,381,7.8534,1088.4647,288,406,28.7958,951.8325
97,0.2836,250,387,7.8534,1072.7579,288,412,28.7958,936.1257
98,0.3003,250,393,7.8534,1057.051,288,418,28.7958,920.4188
99,0.317,250,399,7.8534,1041.3442,288,424,28.7958,904.712
100,0.3336,250,405,7.8534,1025.6374,289,430,31.4136,889.0052
101,0.3503,250,411,7.8534,1009.9306,289,436,31.4136,873.2984
102,0.367,250,418,7.8534,991.606,289,443,31.4136,854.9738
103,0.3837,250,424,7.8534,975.8992,289,449,31.4136,839.267
104,0.4004,250,431,7.8534,957.5746,289,456,31.4136,820.9424
105,0.4171,250,438,7.8534,939.25,289,463,31.4136,802.6178
106,0.4337,249,445,5.2356,920.9254,289,470,31.4136,784.2932
107,0.4504,250,452,7.8534,902.6008,289,477,31.4136,765.9686
108,0.4671,249,459,5.2356,884.2762,289,484,31.4136,747.644
109,0.4838,249,466,5.2356,865.9516,289,491,31.4136,729.3194
110,0.5005,250,474,7.8534,845.0092,289,499,31.4136,708.377
111,0.5171,250,481,7.8534,826.6846,289,506,31.4136,690.0524
112,0.5338,250,489,7.8534,805.7421,290,514,34.0314,669.1099
113,0.5505,250,497,7.8534,784.7997,290,522,34.0314,648.1675
114,0.5672,250,505,7.8534,763.8573,290,530,34.0314,627.2251
115,0.5839,250,513,7.8534,742.9149,290,538,34.0314,606.2827
116,0.6006,250,521,7.8534,721.9725,290,546,34.0314,585.3403
117,0.6173,250,530,7.8534,698.4123,290,554,34.0314,564.3979
118,0.6339,249,538,5.2356,677.4699,290,563,34.0314,540.8377
119,0.6506,250,546,7.8534,656.5275,290,571,34.0314,519.8953
120,0.6673,250,555,7.8534,632.9673,286,580,23.5602,496.3351
121,0.684,251,564,10.4712,609.4071,285,589,20.9424,472.7749
122,0.7007,250,573,7.8534,585.8469,285,598,20.9424,449.2147
123,0.7173,250,582,7.8534,562.2866,285,607,20.9424,425.6545
124,0.734,250,591,7.8534,538.7264,286,616,23.5602,402.0942
125,0.7507,250,601,7.8534,512.5484,283,625,15.7068,378.534
126,0.7674,250,610,7.8534,488.9882,284,634,18.3246,354.9738
127,0.7841,250,620,7.8534,462.8102,289,644,31.4136,328.7958
128,0.8008,249,629,5.2356,439.25,289,654,31.4136,302.6178
129,0.8175,250,639,7.8534,413.072,289,663,31.4136,279.0576
130,0.8341,250,649,7.8534,386.894,289,673,31.4136,252.8796
131,0.8508,249,660,5.2356,358.0982,291,684,36.6492,224.0838
132,0.8675,249,670,5.2356,331.9202,286,694,23.5602,197.9058
133,0.8842,249,680,5.2356,305.7421,291,703,36.6492,174.3455
134,0.9009,249,691,5.2356,276.9463,291,714,36.6492,145.5497
135,0.9176,249,701,5.2356,250.7683,291,725,36.6492,116.7539
136,0.9342,249,712,5.2356,221.9725,291,736,36.6492,87.9581
137,0.9509,248,723,2.6178,193.1767,292,747,39.267,59.1623
138,0.9676,248,734,2.6178,164.3809,292,757,39.267,32.9843
139,0.9843,241,784,-15.7068,33.4908,292,768,39.267,4.1885
140,1.001,249,751,5.2356,119.8783,292,776,39.267,-16.7539
141,1.0176,240,785,-18.3246,30.873,291,771,36.6492,-3.6649
142,1.0343,246,734,-2.6178,164.3809,292,760,39.267,25.1309
143,1.051,242,771,-13.089,67.5223,292,751,39.267,48.6911
144,1.0677,245,711,-5.2356,224.5903,292,743,39.267,69.6335
145,1.0844,245,700,-5.2356,253.3861,292,737,39.267,85.3403
146,1.1011,245,689,-5.2356,282.1819,292,728,39.267,108.9005
147,1.1178,243,677,-10.4712,313.5955,292,723,39.267,121.9895
148,1.1344,242,666,-13.089,342.3914,292,717,39.267,137.6963
149,1.1511,241,655,-15.7068,371.1872,292,710,39.267,156.0209
150,1.1678,241,644,-15.7068,399.983,293,703,41.8848,174.3455
151,1.1845,240,633,-18.3246,428.7788,292,698,39.267,187.4346
152,1.2012,239,623,-20.9424,454.9568,292,692,39.267,203.1414
153,1.2179,238,612,-23.5602,483.7526,293,686,41.8848,218.8482
154,1.2345,237,602,-26.178,509.9306,293,679,41.8848,237.1728
155,1.2512,236,591,-28.7958,538.7264,293,674,41.8848,250.2618
156,1.2679,236,581,-28.7958,564.9045,293,669,41.8848,263.3508
157,1.2846,235,571,-31.4136,591.0825,293,663,41.8848,279.0576
158,1.3013,234,561,-34.0314,617.2605,293,658,41.8848,292.1466
159,1.3179,234,551,-34.0314,643.4385,293,652,41.8848,307.8534
160,1.3346,232,542,-39.267,666.9987,293,648,41.8848,318.3246
161,1.3513,231,532,-41.8848,693.1767,293,643,41.8848,331.4136
162,1.368,230,523,-44.5026,716.7369,294,638,44.5026,344.5026
163,1.3847,231,513,-41.8848,742.9149,294,634,44.5026,354.9738
164,1.4014,229,504,-47.1204,766.4751,294,629,44.5026,368.0628
165,1.4181,228,495,-49.7382,790.0353,294,625,44.5026,378.534
166,1.4347,228,486,-49.7382,813.5955,294,622,44.5026,386.3874
167,1.4514,226,477,-54.9738,837.1558,294,617,44.5026,399.4764
168,1.4681,226,468,-54.9738,860.716,294,614,44.5026,407.3298
169,1.4848,225,459,-57.5916,884.2762,294,609,44.5026,420.4188
170,1.5015,224,451,-60.2094,905.2186,294,605,44.5026,430.8901
171,1.5182,224,442,-60.2094,928.7788,294,602,44.5026,438.7435
172,1.5348,223,434,-62.8272,949.7212,295,599,47.1204,446.5969
173,1.5515,222,426,-65.445,970.6636,295,596,47.1204,454.4503
174,1.5682,222,418,-65.445,991.606,295,592,47.1204,464.9215
175,1.5849,221,410,-68.0628,1012.5484,295,590,47.1204,470.1571
176,1.6016,220,402,-70.6806,1033.4908,294,587,44.5026,478.0105
177,1.6182,219,394,-73.2984,1054.4332,294,584,44.5026,485.8639
178,1.6349,219,387,-73.2984,1072.7579,295,581,47.1204,493.7173
179,1.6516,218,379,-75.9162,1093.7003,295,578,47.1204,501.5707
180,1.6683,217,372,-78.534,1112.0249,295,576,47.1204,506.8063
181,1.685,216,364,-81.1518,1132.9673,295,574,47.1204,512.0419
182,1.7017,215,357,-83.7696,1151.2919,296,571,49.7382,519.8953
183,1.7184,214,350,-86.3874,1169.6165,296,570,49.7382,522.5131
184,1.735,213,343,-89.0052,1187.9411,295,567,47.1204,530.3665
185,1.7517,212,337,-91.623,1203.6479,296,566,49.7382,532.9843
186,1.7684,212,330,-91.623,1221.9725,296,564,49.7382,538.2199
187,1.7851,211,322,-94.2408,1242.9149,296,563,49.7382,540.8377
188,1.8018,209,316,-99.4764,1258.6217,296,561,49.7382,546.0733
189,1.8185,209,311,-99.4764,1271.7107,296,560,49.7382,548.6911
190,1.8351,208,304,-102.0942,1290.0353,297,559,52.356,551.3089
191,1.8518,206,298,-107.3298,1305.7421,296,558,49.7382,553.9267
192,1.8685,205,292,-109.9476,1321.449,296,557,49.7382,556.5445
193,1.8852,205,286,-109.9476,1337.1558,297,555,52.356,561.7801
194,1.9019,204,281,-112.5654,1350.2448,296,555,49.7382,561.7801
195,1.9185,203,275,-115.1832,1365.9516,298,555,54.9738,561.7801
196,1.9352,201,269,-120.4188,1381.6584,298,553,54.9738,567.0157
197,1.9519,201,264,-120.4188,1394.7474,297,553,52.356,567.0157
198,1.9686,199,259,-125.6545,1407.8364,297,553,52.356,567.0157
199,1.9853,198,253,-128.2723,1423.5432,298,553,54.9738,567.0157
200,2.002,196,248,-133.5079,1436.6322,299,553,57.5916,567.0157
201,2.0187,196,243,-133.5079,1449.7212,299,554,57.5916,564.3979
202,2.0353,195,239,-136.1257,1460.1924,299,554,57.5916,564.3979
203,2.052,194,234,-138.7435,1473.2814,296,554,49.7382,564.3979
204,2.0687,194,229,-138.7435,1486.3704,300,555,60.2094,561.7801
205,2.0854,191,225,-146.5969,1496.8416,299,555,57.5916,561.7801
206,2.1021,191,221,-146.5969,1507.3128,299,556,57.5916,559.1623
207,2.1188,189,217,-151.8325,1517.784,299,557,57.5916,556.5445
208,2.1354,189,213,-151.8325,1528.2552,298,558,54.9738,553.9267
209,2.1521,188,209,-154.4503,1538.7264,300,559,60.2094,551.3089
210,2.1688,187,205,-157.0681,1549.1976,300,561,60.2094,546.0733
211,2.1855,185,202,-162.3037,1557.051,301,562,62.8272,543.4555
212,2.2022,185,198,-162.3037,1567.5223,300,563,60.2094,540.8377
213,2.2188,183,195,-167.5393,1575.3757,300,565,60.2094,535.6021
214,2.2355,182,192,-170.1571,1583.2291,300,567,60.2094,530.3665
215,2.2522,181,189,-172.7749,1591.0825,301,568,62.8272,527.7487
216,2.2689,180,186,-175.3927,1598.9359,302,571,65.445,519.8953
217,2.2856,179,183,-178.0105,1606.7893,302,572,65.445,517.2775
218,2.3023,179,180,-178.0105,1614.6427,302,575,65.445,509.4241
219,2.319,178,177,-180.6283,1622.4961,302,577,65.445,504.1885
220,2.3356,177,175,-183.2461,1627.7317,299,579,57.5916,498.9529
221,2.3523,176,173,-185.8639,1632.9673,300,583,60.2094,488.4817
222,2.369,175,170,-188.4817,1640.8207,300,585,60.2094,483.2461
223,2.3857,175,169,-188.4817,1643.4385,299,587,57.5916,478.0105
224,2.4024,174,167,-191.0995,1648.6741,300,591,60.2094,467.5393
225,2.4191,174,165,-191.0995,1653.9097,302,593,65.445,462.3037
226,2.4357,173,163,-193.7173,1659.1453,294,597,44.5026,451.8325
227,2.4524,172,162,-196.3351,1661.7631,301,599,62.8272,446.5969
228,2.4691,170,160,-201.5707,1666.9987,301,603,62.8272,436.1257
229,2.4858,169,159,-204.1885,1669.6165,301,607,62.8272,425.6545
230,2.5025,169,158,-204.1885,1672.2343,301,610,62.8272,417.801
231,2.5191,168,157,-206.8063,1674.8521,301,615,62.8272,404.712
232,2.5358,167,157,-209.4241,1674.8521,302,619,65.445,394.2408
233,2.5525,165,156,-214.6597,1677.4699,302,622,65.445,386.3874
234,2.5692,164,156,-217.2775,1677.4699,302,628,65.445,370.6806
235,2.5859,163,156,-219.8953,1677.4699,301,631,62.8272,362.8272
236,2.6026,161,155,-225.1309,1680.0877,303,635,68.0628,352.356
237,2.6192,159,155,-230.3665,1680.0877,304,639,70.6806,341.8848
238,2.6359,159,155,-230.3665,1680.0877,301,644,62.8272,328.7958
239,2.6526,157,155,-235.6021,1680.0877,303,649,68.0628,315.7068
240,2.6693,155,155,-240.8377,1680.0877,303,654,68.0628,302.6178
241,2.686,156,156,-238.2199,1677.4699,304,659,70.6806,289.5288
242,2.7027,154,157,-243.4555,1674.8521,304,663,70.6806,279.0576
243,2.7194,154,157,-243.4555,1674.8521,305,669,73.2984,263.3508
244,2.736,152,158,-248.6911,1672.2343,305,674,73.2984,250.2618
245,2.7527,151,159,-251.3089,1669.6165,304,681,70.6806,231.9372
246,2.7694,150,161,-253.9267,1664.3809,305,684,73.2984,224.0838
247,2.7861,149,162,-256.5445,1661.7631,305,690,73.2984,208.377
248,2.8028,149,164,-256.5445,1656.5275,305,697,73.2984,190.0524
249,2.8195,147,166,-261.7801,1651.2919,305,703,73.2984,174.3455
250,2.8361,146,168,-264.3979,1646.0563,306,709,75.9162,158.6387
251,2.8528,145,170,-267.0157,1640.8207,306,715,75.9162,142.9319
252,2.8695,143,172,-272.2513,1635.5851,303,723,68.0628,121.9895
253,2.8862,144,174,-269.6335,1630.3495,307,728,78.534,108.9005
254,2.9029,143,176,-272.2513,1625.1139,307,735,78.534,90.5759
255,2.9195,142,179,-274.8691,1617.2605,307,740,78.534,77.4869
256,2.9362,141,182,-277.4869,1609.4071,306,748,75.9162,56.5445
257,2.9529,139,185,-282.7225,1601.5537,308,754,81.1518,40.8377
258,2.9696,138,188,-285.3403,1593.7003,307,760,78.534,25.1309
259,2.9863,139,191,-282.7225,1585.8469,308,762,81.1518,19.8953
260,3.003,137,195,-287.9581,1575.3757,307,755,78.534,38.2199
261,3.0197,136,198,-290.5759,1567.5223,307,750,78.534,51.3089
262,3.0363,134,202,-295.8115,1557.051,307,745,78.534,64.3979
263,3.053,134,206,-295.8115,1546.5798,307,742,78.534,72.2513
264,3.0697,133,210,-298.4293,1536.1086,307,737,78.534,85.3403
265,3.0864,133,214,-298.4293,1525.6374,306,730,75.9162,103.6649
266,3.1031,132,218,-301.0471,1515.1662,306,727,75.9162,111.5183
267,3.1198,131,223,-303.6649,1502.0772,307,721,78.534,127.2251
268,3.1364,129,228,-308.9005,1488.9882,308,719,81.1518,132.4607
269,3.1531,128,233,-311.5183,1475.8992,308,714,81.1518,145.5497
270,3.1698,127,238,-314.1361,1462.8102,307,710,78.534,156.0209
271,3.1865,126,243,-316.7539,1449.7212,307,707,78.534,163.8743
272,3.2032,125,248,-319.3717,1436.6322,306,702,75.9162,176.9634
273,3.2198,124,254,-321.9895,1420.9254,308,699,81.1518,184.8168
274,3.2365,122,260,-327.2251,1405.2186,305,695,73.2984,195.288
275,3.2532,121,266,-329.8429,1389.5118,305,690,73.2984,208.377
276,3.2699,119,272,-335.0785,1373.805,305,687,73.2984,216.2304
277,3.2866,119,278,-335.0785,1358.0982,307,684,78.534,224.0838
278,3.3033,118,284,-337.6963,1342.3914,307,681,78.534,231.9372
279,3.32,117,291,-340.3141,1324.0668,307,678,78.534,239.7906
280,3.3366,116,298,-342.9319,1305.7421,308,675,81.1518,247.644
281,3.3533,114,305,-348.1675,1287.4175,307,672,78.534,255.4974
282,3.37,113,312,-350.7853,1269.0929,307,670,78.534,260.733
283,3.3867,111,319,-356.0209,1250.7683,305,667,73.2984,268.5864
284,3.4034,111,324,-356.0209,1237.6793,307,665,78.534,273.822
285,3.4201,112,334,-353.4031,1211.5013,307,663,78.534,279.0576
