frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
113,0.0,249,269,0.0,1387.4175,284,294,23.5602,1248.1675
114,0.0167,250,272,2.6178,1379.5641,285,298,26.178,1237.6963
115,0.0334,250,276,2.6178,1369.0929,284,303,23.5602,1224.6073
116,0.0501,250,281,2.6178,1356.0039,284,306,23.5602,1216.7539
117,0.0668,250,285,2.6178,1345.5327,284,311,23.5602,1203.6649
118,0.0834,250,289,2.6178,1335.0615,284,315,23.5602,1193.1937
119,0.1001,249,294,0.0,1321.9725,284,319,23.5602,1182.7225
120,0.1168,250,299,2.6178,1308.8835,285,324,26.178,1169.6335
121,0.1335,249,303,0.0,1298.4123,285,329,26.178,1156.5445
122,0.1502,249,308,0.0,1285.3233,285,334,26.178,1143.4555
123,0.1668,249,313,0.0,1272.2343,285,339,26.178,1130.3665
124,0.1835,249,319,0.0,1256.5275,285,344,26.178,1117.2775
125,0.2002,249,324,0.0,1243.4385,285,349,26.178,1104.1885
126,0.2169,250,329,2.6178,1230.3495,284,354,23.5602,1091.0995
127,0.2336,250,335,2.6178,1214.6427,285,360,26.178,1075.3927
128,0.2503,250,340,2.6178,1201.5537,284,365,23.5602,1062.3037
129,0.267,250,346,2.6178,1185.8469,285,371,26.178,1046.5969
130,0.2836,251,352,5.2356,1170.1401,285,377,26.178,1030.8901
131,0.3003,250,358,2.6178,1154.4332,285,383,26.178,1015.1832
132,0.317,250,364,2.6178,1138.7264,285,389,26.178,999.4764
133,0.3337,250,371,2.6178,1120.4018,285,396,26.178,981.1518
134,0.3504,250,377,2.6178,1104.695,285,402,26.178,965.445
135,0.3671,251,383,5.2356,1088.9882,285,409,26.178,947.1204
136,0.3837,250,390,2.6178,1070.6636,285,415,26.178,931.4136
137,0.4004,250,397,2.6178,1052.339,285,422,26.178,913.089
138,0.4171,250,404,2.6178,1034.0144,285,429,26.178,894.7644
139,0.4338,251,411,5.2356,1015.6898,284,436,23.5602,876.4398
140,0.4505,251,418,5.2356,997.3652,285,443,26.178,858.1152
141,0.4671,251,425,5.2356,979.0406,285,450,26.178,839.7906
142,0.4838,251,433,5.2356,958.0982,286,458,28.7958,818.8482
143,0.5005,251,440,5.2356,939.7736,286,466,28.7958,797.9058
144,0.5172,251,448,5.2356,918.8312,286,473,28.7958,779.5812
145,0.5339,251,455,5.2356,900.5065,286,481,28.7958,758.6387
146,0.5506,251,464,5.2356,876.9463,286,489,28.7958,737.6963
147,0.5673,251,472,5.2356,856.0039,286,497,28.7958,716.7539
148,0.5839,251,480,5.2356,835.0615,286,505,28.7958,695.8115
149,0.6006,251,488,5.2356,814.1191,286,513,28.7958,674.8691
150,0.6173,250,496,2.6178,793.1767,286,522,28.7958,651.3089
151,0.634,250,505,2.6178,769.6165,286,530,28.7958,630.3665
152,0.6507,250,514,2.6178,746.0563,287,539,31.4136,606.8063
153,0.6674,251,523,5.2356,722.4961,287,547,31.4136,585.8639
154,0.684,251,532,5.2356,698.9359,286,556,28.7958,562.3037
155,0.7007,251,541,5.2356,675.3757,286,566,28.7958,536.1257
156,0.7174,251,550,5.2356,651.8154,287,575,31.4136,512.5654
157,0.7341,250,559,2.6178,628.2552,287,584,31.4136,489.0052
158,0.7508,250,568,2.6178,604.695,287,593,31.4136,465.445
159,0.7674,250,578,2.6178,578.517,287,603,31.4136,439.267
160,0.7841,251,588,5.2356,552.339,286,612,28.7958,415.7068
161,0.8008,250,597,2.6178,528.7788,286,622,28.7958,389.5288
162,0.8175,250,608,2.6178,499.983,286,632,28.7958,363.3508
163,0.8342,250,618,2.6178,473.805,281,642,15.7068,337.1728
164,0.8509,250,628,2.6178,447.627,280,652,13.089,310.9948
165,0.8676,250,638,2.6178,421.449,287,663,31.4136,282.199
166,0.8842,250,650,2.6178,390.0353,287,673,31.4136,256.0209
167,0.9009,249,660,0.0,363.8573,287,683,31.4136,229.8429
168,0.9176,244,710,-13.089,232.9673,285,694,26.178,201.0471
169,0.9343,244,720,-13.089,206.7893,288,705,34.0314,172.2513
