frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
141,0.0,270,357,-5.2356,1158.6217,306,382,15.7068,1024.6073
142,0.0167,271,361,-2.6178,1148.1505,306,386,15.7068,1014.1361
143,0.0334,270,365,-5.2356,1137.6793,306,391,15.7068,1001.0471
144,0.0501,270,370,-5.2356,1124.5903,306,395,15.7068,990.5759
145,0.0668,270,374,-5.2356,1114.1191,307,400,18.3246,977.4869
146,0.0835,271,379,-2.6178,1101.0301,306,405,15.7068,964.3979
147,0.1002,271,384,-2.6178,1087.9411,307,410,18.3246,951.3089
148,0.1168,272,389,0.0,1074.8521,307,414,18.3246,940.8377
149,0.1335,272,394,0.0,1061.7631,307,420,18.3246,925.1309
150,0.1502,272,400,0.0,1046.0563,307,425,18.3246,912.0419
151,0.1669,272,405,0.0,1032.9673,307,430,18.3246,898.9529
152,0.1836,272,410,0.0,1019.8783,307,435,18.3246,885.8639
153,0.2003,272,416,0.0,1004.1715,307,441,18.3246,870.1571
154,0.2169,272,422,0.0,988.4647,307,447,18.3246,854.4503
155,0.2336,272,427,0.0,975.3757,308,453,20.9424,838.7435
156,0.2503,272,434,0.0,957.051,307,459,18.3246,823.0366
157,0.267,272,440,0.0,941.3442,308,465,20.9424,807.3298
158,0.2837,272,446,0.0,925.6374,308,471,20.9424,791.623
159,0.3003,271,452,-2.6178,909.9306,308,477,20.9424,775.9162
160,0.317,271,459,-2.6178,891.606,307,484,18.3246,757.5916
161,0.3337,272,465,0.0,875.8992,308,491,20.9424,739.267
162,0.3504,272,472,0.0,857.5746,308,497,20.9424,723.5602
163,0.3671,272,478,0.0,841.8678,308,504,20.9424,705.2356
164,0.3838,272,485,0.0,823.5432,308,511,20.9424,686.911
165,0.4005,272,492,0.0,805.2186,308,518,20.9424,668.5864
166,0.4171,272,500,0.0,784.2762,308,526,20.9424,647.644
167,0.4338,272,507,0.0,765.9516,308,533,20.9424,629.3194
168,0.4505,272,515,0.0,745.0092,308,540,20.9424,610.9948
169,0.4672,272,522,0.0,726.6846,308,548,20.9424,590.0524
170,0.4839,272,530,0.0,705.7421,308,555,20.9424,571.7277
171,0.5006,272,538,0.0,684.7997,308,563,20.9424,550.7853
172,0.5172,272,545,0.0,666.4751,308,571,20.9424,529.8429
173,0.5339,272,553,0.0,645.5327,309,579,23.5602,508.9005
174,0.5506,272,562,0.0,621.9725,309,587,23.5602,487.9581
175,0.5673,272,570,0.0,601.0301,309,596,23.5602,464.3979
176,0.584,272,578,0.0,580.0877,309,604,23.5602,443.4555
177,0.6006,272,587,0.0,556.5275,309,613,23.5602,419.8953
178,0.6173,271,596,-2.6178,532.9673,309,622,23.5602,396.3351
179,0.634,271,605,-2.6178,509.4071,309,631,23.5602,372.7749
180,0.6507,272,614,0.0,485.8469,309,639,23.5602,351.8325
181,0.6674,272,622,0.0,464.9045,309,648,23.5602,328.2723
182,0.6841,272,632,0.0,438.7264,309,658,23.5602,302.0942
183,0.7008,272,641,0.0,415.1662,309,667,23.5602,278.534
184,0.7174,272,651,0.0,388.9882,309,676,23.5602,254.9738
185,0.7341,272,660,0.0,365.428,309,686,23.5602,228.7958
186,0.7508,272,670,0.0,339.25,309,695,23.5602,205.2356
187,0.7675,271,680,-2.6178,313.072,309,705,23.5602,179.0576
188,0.7842,271,690,-2.6178,286.894,309,715,23.5602,152.8796
189,0.8009,272,700,0.0,260.716,310,726,26.178,124.0838
190,0.8175,271,710,-2.6178,234.538,299,736,-2.6178,97.9058
191,0.8342,271,720,-2.6178,208.3599,310,746,26.178,71.7277
192,0.8509,271,731,-2.6178,179.5641,310,756,26.178,45.5497
193,0.8676,271,742,-2.6178,150.7683,310,767,26.178,16.7539
194,0.8843,271,750,-2.6178,129.8259,310,775,26.178,-4.1885
195,0.9009,271,746,-2.6178,140.2971,310,771,26.178,6.2827
196,0.9176,270,736,-5.2356,166.4751,310,762,26.178,29.8429
197,0.9343,270,725,-5.2356,195.2709,310,753,26.178,53.4031
198,0.951,269,714,-7.8534,224.0668,310,747,26.178,69.1099
199,0.9677,269,703,-7.8534,252.8626,310,738,26.178,92.6702
200,0.9844,269,692,-7.8534,281.6584,310,732,26.178,108.377
201,1.0011,269,682,-7.8534,307.8364,310,726,26.178,124.0838
202,1.0177,268,671,-10.4712,336.6322,310,720,26.178,139.7906
203,1.0344,268,661,-10.4712,362.8102,310,713,26.178,158.1152
204,1.0511,268,651,-10.4712,388.9882,310,707,26.178,173.822
