frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
225,0.0,247,501,-5.2356,558.6217,281,525,2.6178,419.3717
226,0.0166,247,505,-5.2356,548.1505,281,529,2.6178,408.9005
227,0.0333,247,509,-5.2356,537.6793,281,534,2.6178,395.8115
228,0.05,247,514,-5.2356,524.5903,281,538,2.6178,385.3403
229,0.0667,247,518,-5.2356,514.1191,281,543,2.6178,372.2513
230,0.0834,246,523,-7.8534,501.0301,281,547,2.6178,361.7801
231,0.1,246,527,-7.8534,490.5589,281,552,2.6178,348.6911
232,0.1167,246,532,-7.8534,477.4699,281,557,2.6178,335.6021
233,0.1334,246,537,-7.8534,464.3809,281,562,2.6178,322.5131
234,0.1501,247,542,-5.2356,451.2919,281,567,2.6178,309.4241
235,0.1668,247,548,-5.2356,435.5851,281,572,2.6178,296.3351
236,0.1835,246,553,-7.8534,422.4961,281,578,2.6178,280.6283
237,0.2001,246,558,-7.8534,409.4071,281,583,2.6178,267.5393
238,0.2168,246,564,-7.8534,393.7003,281,589,2.6178,251.8325
239,0.2335,246,570,-7.8534,377.9935,281,594,2.6178,238.7435
240,0.2502,245,576,-10.4712,362.2866,281,600,2.6178,223.0366
241,0.2669,246,582,-7.8534,346.5798,280,606,0.0,207.3298
242,0.2836,245,588,-10.4712,330.873,281,612,2.6178,191.623
243,0.3003,246,594,-7.8534,315.1662,281,619,2.6178,173.2984
244,0.3169,245,601,-10.4712,296.8416,281,625,2.6178,157.5916
245,0.3336,245,607,-10.4712,281.1348,281,631,2.6178,141.8848
246,0.3503,246,614,-7.8534,262.8102,281,638,2.6178,123.5602
247,0.367,245,621,-10.4712,244.4856,281,644,2.6178,107.8534
248,0.3837,245,627,-10.4712,228.7788,281,651,2.6178,89.5288
249,0.4004,246,631,-7.8534,218.3076,281,655,2.6178,79.0576
250,0.417,246,625,-7.8534,234.0144,281,651,2.6178,89.5288
251,0.4337,246,618,-7.8534,252.339,281,645,2.6178,105.2356
252,0.4504,247,610,-5.2356,273.2814,281,640,2.6178,118.3246
253,0.4671,247,603,-5.2356,291.606,281,636,2.6178,128.7958
254,0.4838,248,596,-2.6178,309.9306,281,632,2.6178,139.267
255,0.5004,247,589,-5.2356,328.2552,281,628,2.6178,149.7382
256,0.5171,249,582,0.0,346.5798,281,625,2.6178,157.5916
257,0.5338,249,575,0.0,364.9045,280,621,0.0,168.0628
258,0.5505,249,569,0.0,380.6113,281,617,2.6178,178.534
259,0.5672,250,562,2.6178,398.9359,280,614,0.0,186.3874
260,0.5839,250,556,2.6178,414.6427,280,610,0.0,196.8586
261,0.6006,250,550,2.6178,430.3495,281,607,2.6178,204.712
262,0.6172,250,544,2.6178,446.0563,280,604,0.0,212.5654
263,0.6339,251,538,5.2356,461.7631,280,601,0.0,220.4188
264,0.6506,251,532,5.2356,477.4699,280,597,0.0,230.8901
265,0.6673,252,526,7.8534,493.1767,280,595,0.0,236.1257
266,0.684,252,521,7.8534,506.2657,280,592,0.0,243.9791
267,0.7007,252,515,7.8534,521.9725,280,590,0.0,249.2147
268,0.7173,253,510,10.4712,535.0615,279,587,-2.6178,257.0681
