frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
122,0.0,268,335,-2.6178,1216.2134,304,361,20.9424,1079.5812
123,0.0166,268,339,-2.6178,1205.7421,304,365,20.9424,1069.1099
124,0.0333,268,343,-2.6178,1195.2709,304,370,20.9424,1056.0209
125,0.05,268,346,-2.6178,1187.4175,304,374,20.9424,1045.5497
126,0.0667,268,350,-2.6178,1176.9463,304,378,20.9424,1035.0785
127,0.0834,269,355,0.0,1163.8573,304,380,20.9424,1029.8429
128,0.1001,269,359,0.0,1153.3861,304,384,20.9424,1019.3717
129,0.1168,268,363,-2.6178,1142.9149,304,389,20.9424,1006.2827
130,0.1334,269,367,0.0,1132.4437,304,393,20.9424,995.8115
131,0.1501,269,372,0.0,1119.3547,304,398,20.9424,982.7225
132,0.1668,269,377,0.0,1106.2657,304,403,20.9424,969.6335
133,0.1835,269,381,0.0,1095.7945,304,407,20.9424,959.1623
134,0.2002,270,386,2.6178,1082.7055,304,412,20.9424,946.0733
135,0.2169,269,391,0.0,1069.6165,304,417,20.9424,932.9843
136,0.2335,270,397,2.6178,1053.9097,304,422,20.9424,919.8953
137,0.2502,270,402,2.6178,1040.8207,304,428,20.9424,904.1885
138,0.2669,269,407,0.0,1027.7317,304,433,20.9424,891.0995
139,0.2836,270,413,2.6178,1012.0249,304,439,20.9424,875.3927
140,0.3003,269,419,0.0,996.3181,304,444,20.9424,862.3037
141,0.3169,270,424,2.6178,983.2291,304,450,20.9424,846.5969
142,0.3336,269,430,0.0,967.5223,305,455,23.5602,833.5079
143,0.3503,269,436,0.0,951.8154,304,462,20.9424,815.1832
144,0.367,269,442,0.0,936.1086,305,468,23.5602,799.4764
145,0.3837,269,449,0.0,917.784,304,474,20.9424,783.7696
146,0.4004,269,455,0.0,902.0772,304,480,20.9424,768.0628
147,0.4171,269,462,0.0,883.7526,305,487,23.5602,749.7382
