frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
151,0.0,245,432,-5.2356,969.0929,286,457,94.2408,829.8429
152,0.0167,245,436,-5.2356,958.6217,286,461,94.2408,819.3717
153,0.0334,245,441,-5.2356,945.5327,286,466,94.2408,806.2827
154,0.05,245,445,-5.2356,935.0615,286,471,94.2408,793.1937
155,0.0667,245,449,-5.2356,924.5903,287,474,96.8586,785.3403
156,0.0834,245,454,-5.2356,911.5013,287,480,96.8586,769.6335
157,0.1001,245,459,-5.2356,898.4123,286,485,94.2408,756.5445
158,0.1168,245,464,-5.2356,885.3233,287,490,96.8586,743.4555
159,0.1334,245,469,-5.2356,872.2343,287,495,96.8586,730.3665
160,0.1501,245,474,-5.2356,859.1453,287,500,96.8586,717.2775
161,0.1668,245,479,-5.2356,846.0563,287,505,96.8586,704.1885
162,0.1835,245,485,-5.2356,830.3495,287,510,96.8586,691.0995
163,0.2002,245,490,-5.2356,817.2605,287,516,96.8586,675.3927
164,0.2169,245,496,-5.2356,801.5537,287,522,96.8586,659.6859
165,0.2336,245,502,-5.2356,785.8469,286,527,94.2408,646.5969
166,0.2502,245,508,-5.2356,770.1401,287,533,96.8586,630.8901
167,0.2669,245,514,-5.2356,754.4332,287,539,96.8586,615.1832
168,0.2836,245,520,-5.2356,738.7264,286,545,94.2408,599.4764
169,0.3003,245,526,-5.2356,723.0196,287,552,96.8586,581.1518
170,0.317,245,533,-5.2356,704.695,287,558,96.8586,565.445
171,0.3337,245,539,-5.2356,688.9882,287,564,96.8586,549.7382
172,0.3503,244,546,-7.8534,670.6636,287,571,96.8586,531.4136
173,0.367,244,553,-7.8534,652.339,287,578,96.8586,513.089
174,0.3837,243,559,-10.4712,636.6322,287,585,96.8586,494.7644
175,0.4004,244,567,-7.8534,615.6898,287,592,96.8586,476.4398
176,0.4171,244,574,-7.8534,597.3652,287,599,96.8586,458.1152
177,0.4337,243,581,-10.4712,579.0406,287,606,96.8586,439.7906
178,0.4504,243,588,-10.4712,560.716,287,615,96.8586,416.2304
179,0.4671,243,596,-10.4712,539.7736,287,621,96.8586,400.5236
180,0.4838,244,604,-7.8534,518.8312,287,629,96.8586,379.5812
181,0.5005,244,612,-7.8534,497.8887,287,637,96.8586,358.6387
182,0.5172,243,620,-10.4712,476.9463,287,645,96.8586,337.6963
183,0.5339,243,628,-10.4712,456.0039,288,653,99.4764,316.7539
184,0.5505,243,636,-10.4712,435.0615,288,662,99.4764,293.1937
185,0.5672,243,645,-10.4712,411.5013,288,670,99.4764,272.2513
186,0.5839,243,653,-10.4712,390.5589,288,678,99.4764,251.3089
187,0.6006,243,662,-10.4712,366.9987,288,687,99.4764,227.7487
188,0.6173,243,671,-10.4712,343.4385,288,695,99.4764,206.8063
189,0.634,243,680,-10.4712,319.8783,288,705,99.4764,180.6283
190,0.6506,242,689,-13.089,296.3181,288,713,99.4764,159.6859
191,0.6673,242,698,-13.089,272.7579,288,723,99.4764,133.5079
192,0.684,242,707,-13.089,249.1976,288,732,99.4764,109.9476
193,0.7007,241,717,-15.7068,223.0196,288,742,99.4764,83.7696
194,0.7174,241,727,-15.7068,196.8416,288,751,99.4764,60.2094
195,0.734,241,736,-15.7068,173.2814,288,761,99.4764,34.0314
196,0.7507,241,746,-15.7068,147.1034,288,771,99.4764,7.8534
197,0.7674,242,756,-13.089,120.9254,289,780,102.0942,-15.7068
198,0.7841,241,757,-15.7068,118.3076,289,781,102.0942,-18.3246
199,0.8008,239,750,-20.9424,136.6322,289,773,102.0942,2.6178
200,0.8175,237,742,-26.178,157.5746,289,756,102.0942,47.1204
201,0.8342,235,733,-31.4136,181.1348,289,750,102.0942,62.8272
202,0.8508,233,725,-36.6492,202.0772,289,745,102.0942,75.9162
203,0.8675,232,718,-39.267,220.4018,290,737,104.712,96.8586
204,0.8842,230,710,-44.5026,241.3442,290,731,104.712,112.5654
205,0.9009,227,702,-52.356,262.2866,290,726,104.712,125.6545
206,0.9176,226,695,-54.9738,280.6113,290,720,104.712,141.3613
207,0.9343,224,687,-60.2094,301.5537,290,715,104.712,154.4503
208,0.9509,222,679,-65.445,322.4961,290,709,104.712,170.1571
209,0.9676,220,672,-70.6806,340.8207,290,703,104.712,185.8639
210,0.9843,218,665,-75.9162,359.1453,290,698,104.712,198.9529
211,1.001,216,658,-81.1518,377.4699,291,693,107.3298,212.0419
212,1.0177,214,651,-86.3874,395.7945,291,689,107.3298,222.5131
213,1.0343,211,644,-94.2408,414.1191,291,684,107.3298,235.6021
214,1.051,210,637,-96.8586,432.4437,291,679,107.3298,248.6911
215,1.0677,208,631,-102.0942,448.1505,291,674,107.3298,261.7801
216,1.0844,205,624,-109.9476,466.4751,291,671,107.3298,269.6335
217,1.1011,203,617,-115.1832,484.7997,291,666,107.3298,282.7225
218,1.1178,201,611,-120.4188,500.5065,291,662,107.3298,293.1937
219,1.1345,198,604,-128.2723,518.8312,291,658,107.3298,303.6649
220,1.1511,197,598,-130.8901,534.538,291,654,107.3298,314.1361
221,1.1678,194,591,-138.7435,552.8626,292,650,109.9476,324.6073
222,1.1845,192,585,-143.9791,568.5694,292,647,109.9476,332.4607
223,1.2012,189,578,-151.8325,586.894,292,642,109.9476,345.5497
224,1.2179,188,573,-154.4503,599.983,292,639,109.9476,353.4031
225,1.2346,185,567,-162.3037,615.6898,292,635,109.9476,363.8743
226,1.2512,184,561,-164.9215,631.3966,292,633,109.9476,369.1099
227,1.2679,181,556,-172.7749,644.4856,292,630,109.9476,376.9634
228,1.2846,179,550,-178.0105,660.1924,292,626,109.9476,387.4346
229,1.3013,175,545,-188.4817,673.2814,292,623,109.9476,395.288
230,1.318,174,539,-191.0995,688.9882,293,622,112.5654,397.9058
231,1.3346,171,534,-198.9529,702.0772,293,620,112.5654,403.1414
232,1.3513,169,529,-204.1885,715.1662,293,616,112.5654,413.6126
233,1.368,166,524,-212.0419,728.2552,292,614,109.9476,418.8482
234,1.3847,164,519,-217.2775,741.3442,292,611,109.9476,426.7016
235,1.4014,162,515,-222.5131,751.8154,293,610,112.5654,429.3194
236,1.4181,158,510,-232.9843,764.9045,293,607,112.5654,437.1728
237,1.4347,157,506,-235.6021,775.3757,294,606,115.1832,439.7906
238,1.4514,154,502,-243.4555,785.8469,293,604,112.5654,445.0262
239,1.4681,152,497,-248.6911,798.9359,294,603,115.1832,447.644
240,1.4848,149,493,-256.5445,809.4071,293,602,112.5654,450.2618
241,1.5015,147,489,-261.7801,819.8783,294,600,115.1832,455.4974
242,1.5182,144,486,-269.6335,827.7317,294,599,115.1832,458.1152
243,1.5349,141,482,-277.4869,838.2029,295,598,117.801,460.733
244,1.5515,139,478,-282.7225,848.6741,295,597,117.801,463.3508
245,1.5682,136,475,-290.5759,856.5275,295,596,117.801,465.9686
246,1.5849,134,472,-295.8115,864.3809,295,596,117.801,465.9686
247,1.6016,132,469,-301.0471,872.2343,295,595,117.801,468.5864
248,1.6183,129,466,-308.9005,880.0877,296,595,120.4188,468.5864
249,1.635,126,462,-316.7539,890.5589,296,595,120.4188,468.5864
250,1.6516,124,460,-321.9895,895.7945,296,594,120.4188,471.2042
251,1.6683,121,457,-329.8429,903.6479,296,594,120.4188,471.2042
252,1.685,119,454,-335.0785,911.5013,296,594,120.4188,471.2042
253,1.7017,117,452,-340.3141,916.7369,296,594,120.4188,471.2042
254,1.7184,113,450,-350.7853,921.9725,296,595,120.4188,468.5864
255,1.735,110,447,-358.6387,929.8259,296,595,120.4188,468.5864
256,1.7517,108,446,-363.8743,932.4437,297,596,123.0366,465.9686
257,1.7684,105,444,-371.7277,937.6793,297,596,123.0366,465.9686
258,1.7851,102,442,-379.5812,942.9149,297,597,123.0366,463.3508
259,1.8018,99,440,-387.4346,948.1505,297,598,123.0366,460.733
260,1.8185,96,438,-395.288,953.3861,297,599,123.0366,458.1152
261,1.8352,93,438,-403.1414,953.3861,297,600,123.0366,455.4974
262,1.8518,90,437,-410.9948,956.0039,298,602,125.6545,450.2618
263,1.8685,87,435,-418.8482,961.2395,298,603,125.6545,447.644
264,1.8852,84,434,-426.7016,963.8573,299,605,128.2723,442.4084
265,1.9019,80,433,-437.1728,966.4751,299,606,128.2723,439.7906
266,1.9186,78,433,-442.4084,966.4751,299,608,128.2723,434.555
267,1.9353,75,432,-450.2618,969.0929,298,610,125.6545,429.3194
268,1.9519,71,433,-460.733,966.4751,298,612,125.6545,424.0838
269,1.9686,69,433,-465.9686,966.4751,299,614,128.2723,418.8482
270,1.9853,65,433,-476.4398,966.4751,300,617,130.8901,410.9948
271,2.002,62,433,-484.2932,966.4751,300,619,130.8901,405.7592
272,2.0187,59,434,-492.1466,963.8573,299,622,128.2723,397.9058
273,2.0353,55,435,-502.6178,961.2395,299,624,128.2723,392.6702
274,2.052,53,436,-507.8534,958.6217,300,627,130.8901,384.8168
275,2.0687,49,437,-518.3246,956.0039,300,630,130.8901,376.9634
276,2.0854,45,438,-528.7958,953.3861,300,633,130.8901,369.1099
277,2.1021,43,439,-534.0314,950.7683,301,636,133.5079,361.2565
278,2.1188,40,441,-541.8848,945.5327,301,639,133.5079,353.4031
279,2.1355,36,443,-552.356,940.2971,300,643,130.8901,342.9319
280,2.1521,33,445,-560.2094,935.0615,300,646,130.8901,335.0785
281,2.1688,29,447,-570.6806,929.8259,301,650,133.5079,324.6073
282,2.1855,26,449,-578.534,924.5903,301,653,133.5079,316.7539
283,2.2022,23,451,-586.3874,919.3547,301,657,133.5079,306.2827
284,2.2189,19,454,-596.8586,911.5013,302,661,136.1257,295.8115
285,2.2356,16,457,-604.712,903.6479,301,665,133.5079,285.3403
286,2.2522,12,461,-615.1832,893.1767,302,670,136.1257,272.2513
287,2.2689,9,466,-623.0366,880.0877,302,674,136.1257,261.7801
288,2.2856,252,724,13.089,204.695,302,678,136.1257,251.3089
289,2.3023,253,729,15.7068,191.606,302,683,136.1257,238.2199
290,2.319,253,734,15.7068,178.517,303,688,138.7435,225.1309
291,2.3356,253,739,15.7068,165.428,303,693,138.7435,212.0419
292,2.3523,252,744,13.089,152.339,304,698,141.3613,198.9529
293,2.369,254,750,18.3246,136.6322,303,703,138.7435,185.8639
294,2.3857,254,755,18.3246,123.5432,303,709,138.7435,170.1571
295,2.4024,254,761,18.3246,107.8364,304,714,141.3613,157.0681
296,2.4191,253,767,15.7068,92.1296,304,719,141.3613,143.9791
297,2.4358,253,767,,,304,725,141.3613,128.2723
298,2.4524,255,780,20.9424,58.0982,305,731,143.9791,112.5654
299,2.4691,255,780,,,305,737,143.9791,96.8586
300,2.4858,255,780,,,305,743,143.9791,81.1518
301,2.5025,255,780,,,305,748,143.9791,68.0628
302,2.5192,255,780,,,306,755,146.5969,49.7382
303,2.5359,255,780,,,306,761,146.5969,34.0314
304,2.5525,255,780,,,306,766,146.5969,20.9424
305,2.5692,255,780,,,306,763,146.5969,28.7958
306,2.5859,255,780,,,306,758,146.5969,41.8848
307,2.6026,255,780,,,306,754,146.5969,52.356
308,2.6193,255,780,,,306,749,146.5969,65.445
309,2.6359,255,780,,,307,745,149.2147,75.9162
310,2.6526,255,780,,,307,740,149.2147,89.0052
311,2.6693,255,780,,,306,736,146.5969,99.4764
312,2.686,255,780,,,306,731,146.5969,112.5654
313,2.7027,255,780,,,306,728,146.5969,120.4188
314,2.7194,255,780,,,306,725,146.5969,128.2723
315,2.7361,255,780,,,307,721,149.2147,138.7435
316,2.7527,255,780,,,307,717,149.2147,149.2147
317,2.7694,255,780,,,307,714,149.2147,157.0681
318,2.7861,255,780,,,307,710,149.2147,167.5393
319,2.8028,255,780,,,307,707,149.2147,175.3927
320,2.8195,256,752,23.5602,131.3966,307,705,149.2147,180.6283
321,2.8362,256,752,,,307,702,149.2147,188.4817
322,2.8528,257,746,26.178,147.1034,307,699,149.2147,196.3351
323,2.8695,257,743,26.178,154.9568,307,696,149.2147,204.1885
324,2.8862,257,743,,,307,693,149.2147,212.0419
325,2.9029,257,738,26.178,168.0458,307,689,149.2147,222.5131
326,2.9196,257,736,26.178,173.2814,307,689,149.2147,222.5131
327,2.9362,257,734,26.178,178.517,307,686,149.2147,230.3665
328,2.9529,258,731,28.7958,186.3704,307,685,149.2147,232.9843
329,2.9696,258,729,28.7958,191.606,307,683,149.2147,238.2199
330,2.9863,258,727,28.7958,196.8416,307,681,149.2147,243.4555
331,3.003,258,725,28.7958,202.0772,307,679,149.2147,248.6911
332,3.0197,258,724,28.7958,204.695,307,677,149.2147,253.9267
333,3.0364,258,722,28.7958,209.9306,307,676,149.2147,256.5445
334,3.053,258,721,28.7958,212.5484,308,675,151.8325,259.1623
335,3.0697,257,720,26.178,215.1662,308,674,151.8325,261.7801
336,3.0864,258,718,28.7958,220.4018,308,673,151.8325,264.3979
337,3.1031,258,717,28.7958,223.0196,308,671,151.8325,269.6335
338,3.1198,258,716,28.7958,225.6374,308,671,151.8325,269.6335
339,3.1365,257,715,26.178,228.2552,308,670,151.8325,272.2513
340,3.1531,259,715,31.4136,228.2552,308,670,151.8325,272.2513
341,3.1698,259,714,31.4136,230.873,308,669,151.8325,274.8691
342,3.1865,259,714,31.4136,230.873,308,669,151.8325,274.8691
343,3.2032,259,714,31.4136,230.873,308,669,151.8325,274.8691
344,3.2199,259,714,31.4136,230.873,308,669,151.8325,274.8691
345,3.2365,259,714,31.4136,230.873,307,669,149.2147,274.8691
346,3.2532,259,714,31.4136,230.873,308,669,151.8325,274.8691
347,3.2699,259,714,31.4136,230.873,308,670,151.8325,272.2513
348,3.2866,259,714,31.4136,230.873,309,669,154.4503,274.8691
349,3.3033,259,715,31.4136,228.2552,309,670,154.4503,272.2513
350,3.32,260,716,34.0314,225.6374,309,671,154.4503,269.6335
351,3.3367,260,716,34.0314,225.6374,309,671,154.4503,269.6335
352,3.3533,260,717,34.0314,223.0196,309,672,154.4503,267.0157
