frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
137,0.0,249,326,2.6178,1250.7683,286,351,23.5602,1111.5183
138,0.0167,249,330,2.6178,1240.2971,286,355,23.5602,1101.0471
139,0.0334,249,335,2.6178,1227.2081,287,360,26.178,1087.9581
140,0.0501,248,339,0.0,1216.7369,287,364,26.178,1077.4869
141,0.0667,249,344,2.6178,1203.6479,286,368,23.5602,1067.0157
142,0.0834,249,349,2.6178,1190.5589,287,374,26.178,1051.3089
143,0.1001,249,354,2.6178,1177.4699,287,379,26.178,1038.2199
144,0.1168,248,359,0.0,1164.3809,287,384,26.178,1025.1309
145,0.1335,249,363,2.6178,1153.9097,287,388,26.178,1014.6597
146,0.1502,248,369,0.0,1138.2029,287,393,26.178,1001.5707
147,0.1669,248,374,0.0,1125.1139,287,399,26.178,985.8639
148,0.1835,249,379,2.6178,1112.0249,287,405,26.178,970.1571
149,0.2002,249,385,2.6178,1096.3181,287,410,26.178,957.0681
150,0.2169,248,391,0.0,1080.6113,287,416,26.178,941.3613
151,0.2336,249,397,2.6178,1064.9045,288,422,28.7958,925.6545
152,0.2503,249,403,2.6178,1049.1976,288,428,28.7958,909.9476
153,0.267,250,409,5.2356,1033.4908,288,434,28.7958,894.2408
154,0.2836,249,415,2.6178,1017.784,288,440,28.7958,878.534
155,0.3003,249,421,2.6178,1002.0772,288,446,28.7958,862.8272
156,0.317,250,427,5.2356,986.3704,288,453,28.7958,844.5026
157,0.3337,250,434,5.2356,968.0458,288,460,28.7958,826.178
158,0.3504,250,441,5.2356,949.7212,288,467,28.7958,807.8534
159,0.367,250,448,5.2356,931.3966,288,473,28.7958,792.1466
160,0.3837,250,455,5.2356,913.072,288,480,28.7958,773.822
161,0.4004,250,462,5.2356,894.7474,288,487,28.7958,755.4974
162,0.4171,250,469,5.2356,876.4228,288,494,28.7958,737.1728
163,0.4338,250,476,5.2356,858.0982,289,502,31.4136,716.2304
164,0.4505,250,484,5.2356,837.1558,288,509,28.7958,697.9058
165,0.4672,250,491,5.2356,818.8312,288,517,28.7958,676.9634
166,0.4838,250,499,5.2356,797.8887,289,524,31.4136,658.6387
167,0.5005,250,507,5.2356,776.9463,289,532,31.4136,637.6963
168,0.5172,250,515,5.2356,756.0039,289,540,31.4136,616.7539
169,0.5339,250,523,5.2356,735.0615,289,549,31.4136,593.1937
170,0.5506,250,531,5.2356,714.1191,289,557,31.4136,572.2513
171,0.5673,251,539,7.8534,693.1767,289,565,31.4136,551.3089
172,0.5839,251,548,7.8534,669.6165,289,574,31.4136,527.7487
173,0.6006,251,556,7.8534,648.6741,281,582,10.4712,506.8063
174,0.6173,251,565,7.8534,625.1139,290,591,34.0314,483.2461
175,0.634,251,574,7.8534,601.5537,275,600,-5.2356,459.6859
176,0.6507,251,583,7.8534,577.9935,279,609,5.2356,436.1257
177,0.6673,251,592,7.8534,554.4332,290,618,34.0314,412.5654
178,0.684,251,601,7.8534,530.873,279,627,5.2356,389.0052
179,0.7007,250,610,5.2356,507.3128,279,636,5.2356,365.445
180,0.7174,251,620,7.8534,481.1348,290,646,34.0314,339.267
181,0.7341,250,629,5.2356,457.5746,290,655,34.0314,315.7068
182,0.7508,251,639,7.8534,431.3966,277,665,0.0,289.5288
183,0.7675,251,649,7.8534,405.2186,290,675,34.0314,263.3508
184,0.7841,251,659,7.8534,379.0406,291,684,36.6492,239.7906
185,0.8008,251,669,7.8534,352.8626,275,695,-5.2356,210.9948
186,0.8175,251,679,7.8534,326.6846,285,704,20.9424,187.4346
187,0.8342,250,689,5.2356,300.5065,275,715,-5.2356,158.6387
188,0.8509,250,700,5.2356,271.7107,279,724,5.2356,135.0785
189,0.8676,250,711,5.2356,242.9149,291,735,36.6492,106.2827
190,0.8842,251,721,7.8534,216.7369,277,747,0.0,74.8691
191,0.9009,249,732,2.6178,187.9411,292,757,39.267,48.6911
192,0.9176,249,743,2.6178,159.1453,292,768,39.267,19.8953
193,0.9343,250,752,5.2356,135.5851,292,777,39.267,-3.6649
194,0.951,249,750,2.6178,140.8207,292,774,39.267,4.1885
195,0.9676,248,738,0.0,172.2343,292,764,39.267,30.3665
196,0.9843,247,726,-2.6178,203.6479,292,755,39.267,53.9267
197,1.001,246,714,-5.2356,235.0615,292,749,39.267,69.6335
198,1.0177,245,703,-7.8534,263.8573,292,743,39.267,85.3403
199,1.0344,242,692,-15.7068,292.6531,292,735,39.267,106.2827
200,1.0511,242,680,-15.7068,324.0668,292,727,39.267,127.2251
201,1.0678,241,669,-18.3246,352.8626,292,723,39.267,137.6963
202,1.0844,240,658,-20.9424,381.6584,293,717,41.8848,153.4031
203,1.1011,238,647,-26.178,410.4542,292,711,39.267,169.1099
204,1.1178,237,636,-28.7958,439.25,292,705,39.267,184.8168
205,1.1345,236,625,-31.4136,468.0458,293,697,41.8848,205.7592
206,1.1512,235,614,-34.0314,496.8416,293,691,41.8848,221.466
207,1.1679,234,604,-36.6492,523.0196,293,686,41.8848,234.555
208,1.1845,233,594,-39.267,549.1976,293,682,41.8848,245.0262
209,1.2012,232,584,-41.8848,575.3757,294,677,44.5026,258.1152
210,1.2179,231,574,-44.5026,601.5537,294,672,44.5026,271.2042
211,1.2346,229,564,-49.7382,627.7317,293,666,41.8848,286.911
212,1.2513,228,554,-52.356,653.9097,294,661,44.5026,300.0
213,1.2679,227,544,-54.9738,680.0877,294,656,44.5026,313.089
214,1.2846,226,535,-57.5916,703.6479,294,652,44.5026,323.5602
215,1.3013,225,526,-60.2094,727.2081,294,677,44.5026,258.1152
216,1.318,223,516,-65.445,753.3861,294,674,44.5026,265.9686
217,1.3347,222,507,-68.0628,776.9463,294,638,44.5026,360.2094
218,1.3514,220,498,-73.2984,800.5065,294,663,44.5026,294.7644
219,1.3681,219,489,-75.9162,824.0668,294,630,44.5026,381.1518
220,1.3847,217,480,-81.1518,847.627,294,624,44.5026,396.8586
221,1.4014,217,471,-81.1518,871.1872,295,622,47.1204,402.0942
222,1.4181,216,463,-83.7696,892.1296,294,619,44.5026,409.9476
223,1.4348,214,455,-89.0052,913.072,295,617,47.1204,415.1832
224,1.4515,212,446,-94.2408,936.6322,295,613,47.1204,425.6545
225,1.4682,212,438,-94.2408,957.5746,295,610,47.1204,433.5079
226,1.4848,210,430,-99.4764,978.517,294,606,44.5026,443.9791
227,1.5015,209,422,-102.0942,999.4594,295,603,47.1204,451.8325
228,1.5182,208,414,-104.712,1020.4018,295,600,47.1204,459.6859
229,1.5349,207,407,-107.3298,1038.7264,295,598,47.1204,464.9215
230,1.5516,206,399,-109.9476,1059.6688,296,595,49.7382,472.7749
231,1.5682,204,392,-115.1832,1077.9935,296,592,49.7382,480.6283
232,1.5849,203,385,-117.801,1096.3181,296,589,49.7382,488.4817
233,1.6016,202,377,-120.4188,1117.2605,296,587,49.7382,493.7173
234,1.6183,200,370,-125.6545,1135.5851,295,585,47.1204,498.9529
235,1.635,199,363,-128.2723,1153.9097,295,582,47.1204,506.8063
