frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
87,0.0,243,275,0.0,1376.9463,276,300,15.7068,1240.3141
88,0.0166,243,279,0.0,1366.4751,276,304,15.7068,1229.8429
89,0.0333,243,284,0.0,1353.3861,276,308,15.7068,1219.3717
90,0.05,242,288,-2.6178,1342.9149,276,313,15.7068,1206.2827
91,0.0667,243,292,0.0,1332.4437,241,317,-75.9162,1195.8115
92,0.0834,243,296,0.0,1321.9725,275,322,13.089,1182.7225
93,0.1,242,301,-2.6178,1308.8835,275,326,13.089,1172.2513
94,0.1167,243,306,0.0,1295.7945,275,331,13.089,1159.1623
95,0.1334,243,310,0.0,1285.3233,275,336,13.089,1146.0733
96,0.1501,243,316,0.0,1269.6165,244,340,-68.0628,1135.6021
97,0.1668,243,321,0.0,1256.5275,275,346,13.089,1119.8953
98,0.1835,243,326,0.0,1243.4385,275,351,13.089,1106.8063
99,0.2002,243,331,0.0,1230.3495,274,357,10.4712,1091.0995
100,0.2168,242,337,-2.6178,1214.6427,274,362,10.4712,1078.0105
101,0.2335,242,343,-2.6178,1198.9359,274,368,10.4712,1062.3037
102,0.2502,242,348,-2.6178,1185.8469,273,373,7.8534,1049.2147
103,0.2669,242,354,-2.6178,1170.1401,274,379,10.4712,1033.5079
104,0.2836,242,360,-2.6178,1154.4332,274,385,10.4712,1017.801
105,0.3003,242,366,-2.6178,1138.7264,274,391,10.4712,1002.0942
106,0.3169,242,372,-2.6178,1123.0196,273,398,7.8534,983.7696
107,0.3336,242,379,-2.6178,1104.695,273,404,7.8534,968.0628
108,0.3503,242,385,-2.6178,1088.9882,274,411,10.4712,949.7382
109,0.367,242,392,-2.6178,1070.6636,273,417,7.8534,934.0314
110,0.3837,242,399,-2.6178,1052.339,273,424,7.8534,915.7068
111,0.4003,242,406,-2.6178,1034.0144,273,430,7.8534,900.0
112,0.417,243,412,0.0,1018.3076,273,438,7.8534,879.0576
113,0.4337,243,420,0.0,997.3652,273,445,7.8534,860.733
114,0.4504,242,427,-2.6178,979.0406,273,452,7.8534,842.4084
115,0.4671,242,434,-2.6178,960.716,273,459,7.8534,824.0838
116,0.4838,243,442,0.0,939.7736,273,467,7.8534,803.1414
117,0.5005,243,450,0.0,918.8312,273,474,7.8534,784.8168
118,0.5171,243,457,0.0,900.5065,273,482,7.8534,763.8743
