frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
128,0.0,265,525,7.8534,463.8573,299,549,23.5602,321.9895
129,0.0167,265,529,7.8534,453.3861,298,553,20.9424,311.5183
130,0.0333,265,533,7.8534,442.9149,298,558,20.9424,298.4293
131,0.05,265,537,7.8534,432.4437,299,562,23.5602,287.9581
132,0.0667,265,542,7.8534,419.3547,299,566,23.5602,277.4869
133,0.0834,265,547,7.8534,406.2657,298,571,20.9424,264.3979
134,0.1001,265,551,7.8534,395.7945,299,575,23.5602,253.9267
135,0.1168,265,556,7.8534,382.7055,298,580,20.9424,240.8377
136,0.1334,265,561,7.8534,369.6165,298,585,20.9424,227.7487
137,0.1501,265,566,7.8534,356.5275,298,590,20.9424,214.6597
138,0.1668,264,571,5.2356,343.4385,298,595,20.9424,201.5707
139,0.1835,264,576,5.2356,330.3495,298,600,20.9424,188.4817
140,0.2002,264,582,5.2356,314.6427,299,606,23.5602,172.7749
141,0.2168,264,587,5.2356,301.5537,299,610,23.5602,162.3037
142,0.2335,264,593,5.2356,285.8469,298,617,20.9424,143.9791
143,0.2502,264,599,5.2356,270.1401,299,623,23.5602,128.2723
144,0.2669,265,605,7.8534,254.4332,298,629,20.9424,112.5654
145,0.2836,264,611,5.2356,238.7264,298,634,20.9424,99.4764
146,0.3003,265,616,7.8534,225.6374,297,639,18.3246,86.3874
147,0.317,265,613,7.8534,233.4908,298,637,20.9424,91.623
148,0.3336,265,608,7.8534,246.5798,299,633,23.5602,102.0942
149,0.3503,266,603,10.4712,259.6688,299,628,23.5602,115.1832
150,0.367,265,598,7.8534,272.7579,298,625,20.9424,123.0366
151,0.3837,266,593,10.4712,285.8469,298,620,20.9424,136.1257
152,0.4004,267,589,13.089,296.3181,298,616,20.9424,146.5969
153,0.4171,267,584,13.089,309.4071,298,613,20.9424,154.4503
154,0.4337,267,580,13.089,319.8783,297,608,18.3246,167.5393
155,0.4504,267,576,13.089,330.3495,299,605,23.5602,175.3927
156,0.4671,267,572,13.089,340.8207,298,602,20.9424,183.2461
157,0.4838,267,568,13.089,351.2919,298,599,20.9424,191.0995
158,0.5005,268,564,15.7068,361.7631,298,596,20.9424,198.9529
159,0.5171,268,560,15.7068,372.2343,298,593,20.9424,206.8063
160,0.5338,268,556,15.7068,382.7055,298,590,20.9424,214.6597
161,0.5505,268,553,15.7068,390.5589,298,588,20.9424,219.8953
162,0.5672,268,549,15.7068,401.0301,298,585,20.9424,227.7487
163,0.5839,268,546,15.7068,408.8835,297,582,18.3246,235.6021
164,0.6006,268,543,15.7068,416.7369,297,580,18.3246,240.8377
165,0.6173,269,540,18.3246,424.5903,297,578,18.3246,246.0733
166,0.6339,269,537,18.3246,432.4437,297,576,18.3246,251.3089
167,0.6506,268,534,15.7068,440.2971,296,574,15.7068,256.5445
168,0.6673,268,532,15.7068,445.5327,296,572,15.7068,261.7801
169,0.684,269,529,18.3246,453.3861,296,571,15.7068,264.3979
170,0.7007,269,527,18.3246,458.6217,296,567,15.7068,274.8691
171,0.7174,270,524,20.9424,466.4751,296,565,15.7068,280.1047
172,0.734,269,522,18.3246,471.7107,296,566,15.7068,277.4869
173,0.7507,270,520,20.9424,476.9463,296,564,15.7068,282.7225
174,0.7674,270,518,20.9424,482.1819,296,563,15.7068,285.3403
175,0.7841,270,516,20.9424,487.4175,296,562,15.7068,287.9581
176,0.8008,270,515,20.9424,490.0353,296,562,15.7068,287.9581
177,0.8174,269,513,18.3246,495.2709,296,560,15.7068,293.1937
178,0.8341,270,512,20.9424,497.8887,296,560,15.7068,293.1937
179,0.8508,270,511,20.9424,500.5065,295,557,13.089,301.0471
180,0.8675,271,509,23.5602,505.7421,296,557,15.7068,301.0471
181,0.8842,270,508,20.9424,508.3599,296,557,15.7068,301.0471
182,0.9009,271,507,23.5602,510.9777,296,557,15.7068,301.0471
183,0.9176,271,507,23.5602,510.9777,296,559,15.7068,295.8115
184,0.9342,271,506,23.5602,513.5955,295,559,13.089,295.8115
185,0.9509,271,505,23.5602,516.2134,295,559,13.089,295.8115
186,0.9676,272,505,26.178,516.2134,296,556,15.7068,303.6649
187,0.9843,272,505,26.178,516.2134,296,559,15.7068,295.8115
188,1.001,272,504,26.178,518.8312,295,560,13.089,293.1937
189,1.0177,272,504,26.178,518.8312,295,561,13.089,290.5759
190,1.0343,273,504,28.7958,518.8312,295,561,13.089,290.5759
191,1.051,272,505,26.178,516.2134,294,562,10.4712,287.9581
192,1.0677,272,505,26.178,516.2134,296,563,15.7068,285.3403
193,1.0844,273,506,28.7958,513.5955,296,564,15.7068,282.7225
194,1.1011,273,506,28.7958,513.5955,295,566,13.089,277.4869
195,1.1177,273,507,28.7958,510.9777,294,567,10.4712,274.8691
196,1.1344,273,508,28.7958,508.3599,294,568,10.4712,272.2513
197,1.1511,273,509,28.7958,505.7421,294,570,10.4712,267.0157
