frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
180,0.0,260,410,-10.4712,763.8573,297,434,18.3246,624.6073
181,0.0167,260,414,-10.4712,753.3861,296,438,15.7068,614.1361
182,0.0334,260,418,-10.4712,742.9149,296,443,15.7068,601.0471
183,0.0501,260,423,-10.4712,729.8259,296,447,15.7068,590.5759
184,0.0667,259,427,-13.089,719.3547,297,452,18.3246,577.4869
185,0.0834,259,432,-13.089,706.2657,297,457,18.3246,564.3979
186,0.1001,259,437,-13.089,693.1767,297,461,18.3246,553.9267
187,0.1168,259,442,-13.089,680.0877,297,466,18.3246,540.8377
188,0.1335,259,447,-13.089,666.9987,297,471,18.3246,527.7487
189,0.1502,259,452,-13.089,653.9097,297,476,18.3246,514.6597
190,0.1668,259,457,-13.089,640.8207,297,481,18.3246,501.5707
191,0.1835,259,463,-13.089,625.1139,297,487,18.3246,485.8639
192,0.2002,258,468,-15.7068,612.0249,296,492,15.7068,472.7749
193,0.2169,258,474,-15.7068,596.3181,296,498,15.7068,457.0681
194,0.2336,258,479,-15.7068,583.2291,296,503,15.7068,443.9791
195,0.2502,257,486,-18.3246,564.9045,296,509,15.7068,428.2723
196,0.2669,257,491,-18.3246,551.8154,297,515,18.3246,412.5654
197,0.2836,257,497,-18.3246,536.1086,297,521,18.3246,396.8586
198,0.3003,257,504,-18.3246,517.784,296,528,15.7068,378.534
199,0.317,257,510,-18.3246,502.0772,297,534,18.3246,362.8272
200,0.3337,257,517,-18.3246,483.7526,297,541,18.3246,344.5026
201,0.3504,257,524,-18.3246,465.428,296,547,15.7068,328.7958
202,0.367,257,530,-18.3246,449.7212,297,554,18.3246,310.4712
203,0.3837,257,537,-18.3246,431.3966,297,561,18.3246,292.1466
204,0.4004,257,544,-18.3246,413.072,297,568,18.3246,273.822
205,0.4171,257,551,-18.3246,394.7474,297,575,18.3246,255.4974
206,0.4338,256,558,-20.9424,376.4228,297,582,18.3246,237.1728
207,0.4505,256,566,-20.9424,355.4804,297,589,18.3246,218.8482
208,0.4671,257,573,-18.3246,337.1558,296,597,15.7068,197.9058
209,0.4838,256,581,-20.9424,316.2134,297,604,18.3246,179.5812
210,0.5005,256,588,-20.9424,297.8887,297,612,18.3246,158.6387
211,0.5172,256,596,-20.9424,276.9463,296,620,15.7068,137.6963
212,0.5339,255,604,-23.5602,256.0039,297,628,18.3246,116.7539
213,0.5505,255,612,-23.5602,235.0615,296,635,15.7068,98.4293
214,0.5672,254,621,-26.178,211.5013,295,644,13.089,74.8691
215,0.5839,255,628,-23.5602,193.1767,297,651,18.3246,56.5445
216,0.6006,255,627,-23.5602,195.7945,297,650,18.3246,59.1623
217,0.6173,252,619,-31.4136,216.7369,297,644,18.3246,74.8691
218,0.634,252,611,-31.4136,237.6793,297,636,18.3246,95.8115
219,0.6507,251,603,-34.0314,258.6217,297,633,18.3246,103.6649
220,0.6673,250,596,-36.6492,276.9463,298,626,20.9424,121.9895
221,0.684,250,588,-36.6492,297.8887,298,620,20.9424,137.6963
222,0.7007,249,580,-39.267,318.8312,297,615,18.3246,150.7853
223,0.7174,248,573,-41.8848,337.1558,296,610,15.7068,163.8743
224,0.7341,247,566,-44.5026,355.4804,298,607,20.9424,171.7277
225,0.7508,246,559,-47.1204,373.805,298,602,20.9424,184.8168
226,0.7674,244,552,-52.356,392.1296,298,598,20.9424,195.288
227,0.7841,244,545,-52.356,410.4542,298,593,20.9424,208.377
228,0.8008,241,539,-60.2094,426.161,298,589,20.9424,218.8482
229,0.8175,240,532,-62.8272,444.4856,299,585,23.5602,229.3194
230,0.8342,240,526,-62.8272,460.1924,298,581,20.9424,239.7906
231,0.8508,239,520,-65.445,475.8992,299,576,23.5602,252.8796
232,0.8675,238,514,-68.0628,491.606,299,573,23.5602,260.733
233,0.8842,237,508,-70.6806,507.3128,299,569,23.5602,271.2042
234,0.9009,236,502,-73.2984,523.0196,299,566,23.5602,279.0576
235,0.9176,235,496,-75.9162,538.7264,300,563,26.178,286.911
236,0.9343,234,490,-78.534,554.4332,300,559,26.178,297.3822
237,0.9509,233,485,-81.1518,567.5223,299,556,23.5602,305.2356
238,0.9676,232,479,-83.7696,583.2291,300,553,26.178,313.089
239,0.9843,231,474,-86.3874,596.3181,300,550,26.178,320.9424
240,1.001,230,469,-89.0052,609.4071,300,547,26.178,328.7958
241,1.0177,229,464,-91.623,622.4961,300,544,26.178,336.6492
242,1.0344,228,460,-94.2408,632.9673,301,541,28.7958,344.5026
243,1.0511,227,455,-96.8586,646.0563,300,539,26.178,349.7382
244,1.0677,226,450,-99.4764,659.1453,300,537,26.178,354.9738
245,1.0844,225,446,-102.0942,669.6165,300,534,26.178,362.8272
246,1.1011,224,442,-104.712,680.0877,300,532,26.178,368.0628
247,1.1178,223,437,-107.3298,693.1767,300,530,26.178,373.2984
248,1.1345,222,433,-109.9476,703.6479,301,528,28.7958,378.534
249,1.1512,221,430,-112.5654,711.5013,301,527,28.7958,381.1518
250,1.1678,220,425,-115.1832,724.5903,301,525,28.7958,386.3874
251,1.1845,219,422,-117.801,732.4437,300,523,26.178,391.623
252,1.2012,218,418,-120.4188,742.9149,300,522,26.178,394.2408
253,1.2179,216,415,-125.6545,750.7683,301,520,28.7958,399.4764
254,1.2346,215,412,-128.2723,758.6217,300,519,26.178,402.0942
255,1.2512,214,408,-130.8901,769.0929,301,518,28.7958,404.712
256,1.2679,214,405,-130.8901,776.9463,302,518,31.4136,404.712
257,1.2846,213,402,-133.5079,784.7997,302,516,31.4136,409.9476
258,1.3013,211,399,-138.7435,792.6531,302,515,31.4136,412.5654
259,1.318,210,396,-141.3613,800.5065,302,516,31.4136,409.9476
260,1.3347,210,394,-141.3613,805.7421,302,515,31.4136,412.5654
261,1.3514,209,391,-143.9791,813.5955,303,515,34.0314,412.5654
262,1.368,209,389,-143.9791,818.8312,303,515,34.0314,412.5654
263,1.3847,210,387,-141.3613,824.0668,303,514,34.0314,415.1832
264,1.4014,210,385,-141.3613,829.3024,303,515,34.0314,412.5654
265,1.4181,210,383,-141.3613,834.538,303,515,34.0314,412.5654
266,1.4348,210,381,-141.3613,839.7736,302,515,31.4136,412.5654
267,1.4515,211,379,-138.7435,845.0092,303,515,34.0314,412.5654
268,1.4681,211,378,-138.7435,847.627,303,515,34.0314,412.5654
269,1.4848,211,376,-138.7435,852.8626,303,516,34.0314,409.9476
270,1.5015,211,375,-138.7435,855.4804,304,517,36.6492,407.3298
271,1.5182,211,374,-138.7435,858.0982,304,518,36.6492,404.712
272,1.5349,212,373,-136.1257,860.716,304,519,36.6492,402.0942
273,1.5515,212,372,-136.1257,863.3338,303,520,34.0314,399.4764
274,1.5682,212,371,-136.1257,865.9516,304,521,36.6492,396.8586
275,1.5849,213,370,-133.5079,868.5694,304,523,36.6492,391.623
276,1.6016,213,370,-133.5079,868.5694,304,525,36.6492,386.3874
277,1.6183,213,369,-133.5079,871.1872,304,526,36.6492,383.7696
278,1.635,213,369,-133.5079,871.1872,304,528,36.6492,378.534
279,1.6517,214,369,-130.8901,871.1872,305,530,39.267,373.2984
280,1.6683,214,369,-130.8901,871.1872,304,532,36.6492,368.0628
281,1.685,213,369,-133.5079,871.1872,304,534,36.6492,362.8272
282,1.7017,214,369,-130.8901,871.1872,305,535,39.267,360.2094
283,1.7184,214,369,-130.8901,871.1872,305,539,39.267,349.7382
284,1.7351,215,370,-128.2723,868.5694,305,541,39.267,344.5026
285,1.7518,214,370,-130.8901,868.5694,305,544,39.267,336.6492
286,1.7684,215,371,-128.2723,865.9516,306,546,41.8848,331.4136
287,1.7851,215,372,-128.2723,863.3338,306,549,41.8848,323.5602
288,1.8018,215,373,-128.2723,860.716,306,551,41.8848,318.3246
289,1.8185,215,373,-128.2723,860.716,306,555,41.8848,307.8534
290,1.8352,215,374,-128.2723,858.0982,306,558,41.8848,300.0
291,1.8518,215,376,-128.2723,852.8626,306,561,41.8848,292.1466
292,1.8685,216,377,-125.6545,850.2448,306,564,41.8848,284.2932
293,1.8852,215,378,-128.2723,847.627,306,568,41.8848,273.822
294,1.9019,215,380,-128.2723,842.3914,307,572,44.5026,263.3508
295,1.9186,216,382,-125.6545,837.1558,307,575,44.5026,255.4974
296,1.9353,216,384,-125.6545,831.9202,307,579,44.5026,245.0262
297,1.952,216,385,-125.6545,829.3024,306,583,41.8848,234.555
298,1.9686,217,388,-123.0366,821.449,306,587,41.8848,224.0838
299,1.9853,217,390,-123.0366,816.2134,307,592,44.5026,210.9948
300,2.002,216,392,-125.6545,810.9777,307,595,44.5026,203.1414
301,2.0187,217,395,-123.0366,803.1243,307,600,44.5026,190.0524
302,2.0354,217,397,-123.0366,797.8887,307,604,44.5026,179.5812
303,2.0521,218,400,-120.4188,790.0353,307,609,44.5026,166.4921
304,2.0687,218,403,-120.4188,782.1819,307,614,44.5026,153.4031
305,2.0854,218,406,-120.4188,774.3285,308,619,47.1204,140.3141
306,2.1021,218,409,-120.4188,766.4751,308,624,47.1204,127.2251
307,2.1188,219,412,-117.801,758.6217,308,629,47.1204,114.1361
308,2.1355,219,416,-117.801,748.1505,308,634,47.1204,101.0471
309,2.1521,220,419,-115.1832,740.2971,307,639,44.5026,87.9581
310,2.1688,219,423,-117.801,729.8259,308,645,47.1204,72.2513
311,2.1855,220,426,-115.1832,721.9725,308,644,47.1204,74.8691
312,2.2022,220,430,-115.1832,711.5013,309,641,49.7382,82.7225
313,2.2189,219,434,-117.801,701.0301,309,637,49.7382,93.1937
314,2.2356,220,438,-115.1832,690.5589,309,634,49.7382,101.0471
315,2.2523,220,443,-115.1832,677.4699,309,630,49.7382,111.5183
316,2.2689,221,447,-112.5654,666.9987,309,627,49.7382,119.3717
317,2.2856,221,451,-112.5654,656.5275,309,624,49.7382,127.2251
318,2.3023,220,456,-115.1832,643.4385,309,621,49.7382,135.0785
319,2.319,221,460,-112.5654,632.9673,309,618,49.7382,142.9319
320,2.3357,222,465,-109.9476,619.8783,309,615,49.7382,150.7853
321,2.3524,222,470,-109.9476,606.7893,309,613,49.7382,156.0209
322,2.369,223,475,-107.3298,593.7003,310,610,52.356,163.8743
323,2.3857,222,480,-109.9476,580.6113,310,607,52.356,171.7277
324,2.4024,222,485,-109.9476,567.5223,310,605,52.356,176.9634
325,2.4191,222,490,-109.9476,554.4332,310,603,52.356,182.199
326,2.4358,223,496,-107.3298,538.7264,310,601,52.356,187.4346
327,2.4524,224,501,-104.712,525.6374,310,599,52.356,192.6702
328,2.4691,223,507,-107.3298,509.9306,310,597,52.356,197.9058
