frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
199,0.0,267,533,2.6178,456.0039,299,558,15.7068,314.1361
200,0.0167,267,537,2.6178,445.5327,299,562,15.7068,303.6649
201,0.0334,267,542,2.6178,432.4437,300,566,18.3246,293.1937
202,0.05,267,546,2.6178,421.9725,299,571,15.7068,280.1047
203,0.0667,267,550,2.6178,411.5013,299,575,15.7068,269.6335
204,0.0834,267,555,2.6178,398.4123,299,580,15.7068,256.5445
205,0.1001,267,560,2.6178,385.3233,299,585,15.7068,243.4555
206,0.1168,267,565,2.6178,372.2343,299,590,15.7068,230.3665
207,0.1335,267,570,2.6178,359.1453,299,594,15.7068,219.8953
208,0.1501,267,575,2.6178,346.0563,298,600,13.089,204.1885
209,0.1668,266,580,0.0,332.9673,299,604,15.7068,193.7173
210,0.1835,266,586,0.0,317.2605,300,610,18.3246,178.0105
211,0.2002,266,591,0.0,304.1715,300,616,18.3246,162.3037
212,0.2169,266,597,0.0,288.4647,300,621,18.3246,149.2147
213,0.2335,267,603,2.6178,272.7579,299,627,15.7068,133.5079
214,0.2502,267,609,2.6178,257.051,299,633,15.7068,117.801
215,0.2669,267,614,2.6178,243.962,299,639,15.7068,102.0942
216,0.2836,267,616,2.6178,238.7264,299,639,15.7068,102.0942
217,0.3003,268,611,5.2356,251.8154,299,635,15.7068,112.5654
218,0.317,269,605,7.8534,267.5223,299,631,15.7068,123.0366
219,0.3337,269,600,7.8534,280.6113,299,627,15.7068,133.5079
220,0.3503,269,595,7.8534,293.7003,298,623,13.089,143.9791
221,0.367,270,590,10.4712,306.7893,298,619,13.089,154.4503
222,0.3837,270,585,10.4712,319.8783,299,615,15.7068,164.9215
223,0.4004,272,580,15.7068,332.9673,299,612,15.7068,172.7749
224,0.4171,272,576,15.7068,343.4385,299,609,15.7068,180.6283
225,0.4338,273,571,18.3246,356.5275,299,606,15.7068,188.4817
226,0.4504,273,567,18.3246,366.9987,299,602,15.7068,198.9529
227,0.4671,274,563,20.9424,377.4699,299,599,15.7068,206.8063
228,0.4838,274,559,20.9424,387.9411,300,597,18.3246,212.0419
229,0.5005,274,555,20.9424,398.4123,300,594,18.3246,219.8953
230,0.5172,275,551,23.5602,408.8835,300,591,18.3246,227.7487
231,0.5338,275,547,23.5602,419.3547,300,589,18.3246,232.9843
232,0.5505,276,544,26.178,427.2081,299,586,15.7068,240.8377
233,0.5672,276,540,26.178,437.6793,300,584,18.3246,246.0733
234,0.5839,278,537,31.4136,445.5327,301,582,20.9424,251.3089
235,0.6006,277,534,28.7958,453.3861,301,580,20.9424,256.5445
236,0.6173,278,530,31.4136,463.8573,301,578,20.9424,261.7801
