frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
146,0.0,276,348,15.7068,1187.4175,274,373,-70.6806,1050.7853
147,0.0167,276,352,15.7068,1176.9463,273,377,-73.2984,1040.3141
148,0.0333,276,356,15.7068,1166.4751,272,382,-75.9162,1027.2251
149,0.05,276,360,15.7068,1156.0039,272,386,-75.9162,1016.7539
150,0.0667,276,365,15.7068,1142.9149,273,390,-73.2984,1006.2827
151,0.0834,276,369,15.7068,1132.4437,272,394,-75.9162,995.8115
152,0.1001,277,373,18.3246,1121.9725,273,398,-73.2984,985.3403
153,0.1168,277,378,18.3246,1108.8835,273,403,-73.2984,972.2513
154,0.1334,277,383,18.3246,1095.7945,273,408,-73.2984,959.1623
155,0.1501,277,388,18.3246,1082.7055,273,413,-73.2984,946.0733
156,0.1668,277,393,18.3246,1069.6165,275,419,-68.0628,930.3665
157,0.1835,277,398,18.3246,1056.5275,275,423,-68.0628,919.8953
158,0.2002,278,403,20.9424,1043.4385,274,429,-70.6806,904.1885
159,0.2168,278,408,20.9424,1030.3495,273,434,-73.2984,891.0995
160,0.2335,278,414,20.9424,1014.6427,309,439,20.9424,878.0105
161,0.2502,278,420,20.9424,998.9359,310,445,23.5602,862.3037
162,0.2669,278,425,20.9424,985.8469,310,451,23.5602,846.5969
163,0.2836,278,431,20.9424,970.1401,310,457,23.5602,830.8901
164,0.3003,278,438,20.9424,951.8154,274,463,-70.6806,815.1832
165,0.317,278,444,20.9424,936.1086,310,469,23.5602,799.4764
166,0.3336,278,450,20.9424,920.4018,310,475,23.5602,783.7696
167,0.3503,278,456,20.9424,904.695,310,481,23.5602,768.0628
168,0.367,278,463,20.9424,886.3704,275,489,-68.0628,747.1204
169,0.3837,278,469,20.9424,870.6636,275,495,-68.0628,731.4136
170,0.4004,279,476,23.5602,852.339,311,501,26.178,715.7068
171,0.4171,279,483,23.5602,834.0144,311,508,26.178,697.3822
172,0.4337,279,490,23.5602,815.6898,311,515,26.178,679.0576
