frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
125,0.0,263,462,15.7068,916.2134,294,486,31.4136,776.9634
126,0.0167,262,465,13.089,908.3599,295,490,34.0314,766.4921
127,0.0334,262,469,13.089,897.8887,295,495,34.0314,753.4031
128,0.0501,262,473,13.089,887.4175,295,499,34.0314,742.9319
129,0.0668,263,477,15.7068,876.9463,295,503,34.0314,732.4607
130,0.0834,263,481,15.7068,866.4751,295,506,34.0314,724.6073
131,0.1001,263,485,15.7068,856.0039,295,511,34.0314,711.5183
132,0.1168,263,489,15.7068,845.5327,295,515,34.0314,701.0471
133,0.1335,263,494,15.7068,832.4437,295,518,34.0314,693.1937
134,0.1502,263,498,15.7068,821.9725,296,524,36.6492,677.4869
135,0.1669,263,503,15.7068,808.8835,296,529,36.6492,664.3979
136,0.1835,263,507,15.7068,798.4123,296,533,36.6492,653.9267
137,0.2002,263,512,15.7068,785.3233,296,537,36.6492,643.4555
138,0.2169,263,518,15.7068,769.6165,296,542,36.6492,630.3665
139,0.2336,263,523,15.7068,756.5275,296,548,36.6492,614.6597
140,0.2503,263,528,15.7068,743.4385,296,553,36.6492,601.5707
141,0.2669,262,533,13.089,730.3495,296,559,36.6492,585.8639
142,0.2836,262,539,13.089,714.6427,296,564,36.6492,572.7749
143,0.3003,262,545,13.089,698.9359,296,570,36.6492,557.0681
144,0.317,262,550,13.089,685.8469,296,575,36.6492,543.9791
145,0.3337,263,556,15.7068,670.1401,295,581,34.0314,528.2723
146,0.3504,263,562,15.7068,654.4332,295,587,34.0314,512.5654
147,0.3671,263,568,15.7068,638.7264,295,593,34.0314,496.8586
148,0.3837,263,575,15.7068,620.4018,295,600,34.0314,478.534
149,0.4004,263,581,15.7068,604.695,295,606,34.0314,462.8272
150,0.4171,263,588,15.7068,586.3704,296,613,36.6492,444.5026
151,0.4338,263,594,15.7068,570.6636,296,620,36.6492,426.178
152,0.4505,262,601,13.089,552.339,296,626,36.6492,410.4712
153,0.4672,262,608,13.089,534.0144,296,633,36.6492,392.1466
154,0.4838,263,615,15.7068,515.6898,296,640,36.6492,373.822
