frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
134,0.0,241,261,-2.6178,1400.5065,279,286,28.7958,1266.4921
135,0.0167,242,265,0.0,1390.0353,279,289,28.7958,1258.6387
136,0.0333,242,269,0.0,1379.5641,279,294,28.7958,1245.5497
137,0.05,242,273,0.0,1369.0929,280,297,31.4136,1237.6963
138,0.0667,242,277,0.0,1358.6217,280,301,31.4136,1227.2251
139,0.0834,242,281,0.0,1348.1505,280,306,31.4136,1214.1361
140,0.1001,242,286,0.0,1335.0615,279,310,28.7958,1203.6649
141,0.1167,241,290,-2.6178,1324.5903,280,315,31.4136,1190.5759
142,0.1334,242,295,0.0,1311.5013,279,320,28.7958,1177.4869
143,0.1501,242,299,0.0,1301.0301,280,324,31.4136,1167.0157
144,0.1668,242,304,0.0,1287.9411,280,329,31.4136,1153.9267
145,0.1835,242,309,0.0,1274.8521,280,334,31.4136,1140.8377
146,0.2002,241,314,-2.6178,1261.7631,278,339,26.178,1127.7487
147,0.2169,241,319,-2.6178,1248.6741,278,345,26.178,1112.0419
148,0.2335,242,325,0.0,1232.9673,280,350,31.4136,1098.9529
149,0.2502,242,330,0.0,1219.8783,279,355,28.7958,1085.8639
150,0.2669,241,336,-2.6178,1204.1715,279,361,28.7958,1070.1571
151,0.2836,241,342,-2.6178,1188.4647,279,367,28.7958,1054.4503
152,0.3003,241,348,-2.6178,1172.7579,280,372,31.4136,1041.3613
153,0.317,242,354,0.0,1157.051,280,378,31.4136,1025.6545
154,0.3336,242,360,0.0,1141.3442,280,385,31.4136,1007.3298
155,0.3503,242,366,0.0,1125.6374,280,391,31.4136,991.623
156,0.367,242,372,0.0,1109.9306,280,397,31.4136,975.9162
157,0.3837,242,378,0.0,1094.2238,281,403,34.0314,960.2094
158,0.4004,242,385,0.0,1075.8992,281,410,34.0314,941.8848
159,0.417,242,391,0.0,1060.1924,280,417,31.4136,923.5602
160,0.4337,241,398,-2.6178,1041.8678,281,423,34.0314,907.8534
161,0.4504,241,405,-2.6178,1023.5432,280,430,31.4136,889.5288
162,0.4671,241,412,-2.6178,1005.2186,281,437,34.0314,871.2042
163,0.4838,241,419,-2.6178,986.894,249,444,-49.7382,852.8796
164,0.5005,241,426,-2.6178,968.5694,281,451,34.0314,834.555
165,0.5172,241,434,-2.6178,947.627,281,459,34.0314,813.6126
166,0.5338,241,441,-2.6178,929.3024,280,466,31.4136,795.288
167,0.5505,240,449,-5.2356,908.3599,281,474,34.0314,774.3455
168,0.5672,240,456,-5.2356,890.0353,281,481,34.0314,756.0209
169,0.5839,240,464,-5.2356,869.0929,280,489,31.4136,735.0785
170,0.6006,239,472,-7.8534,848.1505,280,497,31.4136,714.1361
171,0.6173,240,480,-5.2356,827.2081,279,505,28.7958,693.1937
172,0.6339,239,488,-7.8534,806.2657,277,514,23.5602,669.6335
173,0.6506,239,497,-7.8534,782.7055,281,522,34.0314,648.6911
174,0.6673,240,505,-5.2356,761.7631,279,530,28.7958,627.7487
175,0.684,238,514,-10.4712,738.2029,277,538,23.5602,606.8063
176,0.7007,238,522,-10.4712,717.2605,251,547,-44.5026,583.2461
177,0.7173,238,531,-10.4712,693.7003,277,556,23.5602,559.6859
178,0.734,239,540,-7.8534,670.1401,275,565,18.3246,536.1257
179,0.7507,239,549,-7.8534,646.5798,277,574,23.5602,512.5654
180,0.7674,239,558,-7.8534,623.0196,251,583,-44.5026,489.0052
181,0.7841,239,568,-7.8534,596.8416,280,592,31.4136,465.445
182,0.8008,238,578,-10.4712,570.6636,254,601,-36.6492,441.8848
183,0.8175,238,587,-10.4712,547.1034,279,611,28.7958,415.7068
184,0.8341,237,597,-13.089,520.9254,274,621,15.7068,389.5288
185,0.8508,238,607,-10.4712,494.7474,281,630,34.0314,365.9686
186,0.8675,237,617,-13.089,468.5694,281,640,34.0314,339.7906
187,0.8842,237,627,-13.089,442.3914,281,650,34.0314,313.6126
