frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
123,0.0,253,388,7.8534,1095.2709,254,413,-75.9162,958.6387
124,0.0167,253,392,7.8534,1084.7997,290,416,18.3246,950.7853
125,0.0334,253,396,7.8534,1074.3285,290,422,18.3246,935.0785
126,0.0501,253,400,7.8534,1063.8573,257,424,-68.0628,929.8429
127,0.0668,253,404,7.8534,1053.3861,290,428,18.3246,919.3717
128,0.0835,252,408,5.2356,1042.9149,290,433,18.3246,906.2827
129,0.1002,253,412,7.8534,1032.4437,291,438,20.9424,893.1937
130,0.1168,253,417,7.8534,1019.3547,291,442,20.9424,882.7225
131,0.1335,253,422,7.8534,1006.2657,291,446,20.9424,872.2513
132,0.1502,253,426,7.8534,995.7945,291,451,20.9424,859.1623
133,0.1669,254,431,10.4712,982.7055,291,456,20.9424,846.0733
134,0.1836,253,436,7.8534,969.6165,291,461,20.9424,832.9843
135,0.2003,253,441,7.8534,956.5275,291,466,20.9424,819.8953
136,0.2169,254,446,10.4712,943.4385,292,471,23.5602,806.8063
137,0.2336,254,452,10.4712,927.7317,291,477,20.9424,791.0995
138,0.2503,254,457,10.4712,914.6427,292,482,23.5602,778.0105
139,0.267,255,463,13.089,898.9359,292,488,23.5602,762.3037
140,0.2837,255,468,13.089,885.8469,292,493,23.5602,749.2147
141,0.3003,255,474,13.089,870.1401,292,499,23.5602,733.5079
142,0.317,255,480,13.089,854.4332,292,505,23.5602,717.801
143,0.3337,255,487,13.089,836.1086,292,511,23.5602,702.0942
144,0.3504,255,493,13.089,820.4018,292,518,23.5602,683.7696
145,0.3671,255,499,13.089,804.695,293,524,26.178,668.0628
146,0.3838,256,505,15.7068,788.9882,293,531,26.178,649.7382
147,0.4005,256,512,15.7068,770.6636,293,537,26.178,634.0314
148,0.4171,256,519,15.7068,752.339,293,544,26.178,615.7068
149,0.4338,255,526,13.089,734.0144,293,551,26.178,597.3822
150,0.4505,255,533,13.089,715.6898,293,558,26.178,579.0576
151,0.4672,256,540,15.7068,697.3652,294,565,28.7958,560.733
152,0.4839,256,547,15.7068,679.0406,294,572,28.7958,542.4084
153,0.5006,257,554,18.3246,660.716,294,579,28.7958,524.0838
154,0.5172,257,562,18.3246,639.7736,294,587,28.7958,503.1414
155,0.5339,256,569,15.7068,621.449,294,595,28.7958,482.199
156,0.5506,257,577,18.3246,600.5065,294,602,28.7958,463.8743
157,0.5673,257,585,18.3246,579.5641,294,610,28.7958,442.9319
158,0.584,257,593,18.3246,558.6217,295,618,31.4136,421.9895
159,0.6006,257,601,18.3246,537.6793,292,626,23.5602,401.0471
160,0.6173,258,609,20.9424,516.7369,295,634,31.4136,380.1047
161,0.634,258,617,20.9424,495.7945,295,642,31.4136,359.1623
162,0.6507,258,626,20.9424,472.2343,295,651,31.4136,335.6021
163,0.6674,257,635,18.3246,448.6741,293,660,26.178,312.0419
164,0.6841,258,643,20.9424,427.7317,295,668,31.4136,291.0995
