frame_no,timestamp_s,red_absolute_x_px,red_absolute_y_px,red_relative_X_mm,red_relative_Y_mm,white_absolute_X_px,white_absolute_Y_px,white_relative_X_mm,white_relative_Y_mm
129,0.0,249,431,-18.3246,974.3285,288,456,-18.3246,837.6963
130,0.0166,248,435,-20.9424,963.8573,288,460,-18.3246,827.2251
131,0.0333,248,440,-20.9424,950.7683,288,465,-18.3246,814.1361
132,0.05,248,444,-20.9424,940.2971,287,469,-20.9424,803.6649
133,0.0667,248,448,-20.9424,929.8259,288,474,-18.3246,790.5759
134,0.0834,248,453,-20.9424,916.7369,287,478,-20.9424,780.1047
135,0.1001,248,457,-20.9424,906.2657,287,483,-20.9424,767.0157
136,0.1167,248,462,-20.9424,893.1767,287,488,-20.9424,753.9267
137,0.1334,248,467,-20.9424,880.0877,286,493,-23.5602,740.8377
138,0.1501,248,472,-20.9424,866.9987,287,498,-20.9424,727.7487
139,0.1668,248,477,-20.9424,853.9097,287,503,-20.9424,714.6597
140,0.1835,248,483,-20.9424,838.2029,287,508,-20.9424,701.5707
141,0.2001,248,488,-20.9424,825.1139,287,514,-20.9424,685.8639
142,0.2168,247,494,-23.5602,809.4071,287,519,-20.9424,672.7749
143,0.2335,247,499,-23.5602,796.3181,286,525,-23.5602,657.0681
144,0.2502,248,505,-20.9424,780.6113,286,531,-23.5602,641.3613
145,0.2669,248,511,-20.9424,764.9045,286,537,-23.5602,625.6545
146,0.2836,247,517,-23.5602,749.1976,285,567,-26.178,547.1204
147,0.3003,247,524,-23.5602,730.873,285,578,-26.178,518.3246
148,0.3169,247,530,-23.5602,715.1662,285,590,-26.178,486.911
149,0.3336,247,536,-23.5602,699.4594,286,606,-23.5602,445.0262
150,0.3503,247,543,-23.5602,681.1348,286,601,-23.5602,458.1152
151,0.367,247,550,-23.5602,662.8102,277,576,-47.1204,523.5602
152,0.3837,247,557,-23.5602,644.4856,285,583,-26.178,505.2356
153,0.4004,247,564,-23.5602,626.161,285,625,-26.178,395.288
154,0.417,246,571,-26.178,607.8364,273,637,-57.5916,363.8743
155,0.4337,247,578,-23.5602,589.5118,285,638,-26.178,361.2565
156,0.4504,247,585,-23.5602,571.1872,277,654,-47.1204,319.3717
157,0.4671,246,593,-26.178,550.2448,285,619,-26.178,410.9948
158,0.4838,246,601,-26.178,529.3024,285,644,-26.178,345.5497
159,0.5004,245,608,-28.7958,510.9777,272,675,-60.2094,264.3979
160,0.5171,245,616,-28.7958,490.0353,273,642,-57.5916,350.7853
161,0.5338,245,624,-28.7958,469.0929,284,650,-28.7958,329.8429
162,0.5505,245,632,-28.7958,448.1505,275,658,-52.356,308.9005
163,0.5672,245,641,-28.7958,424.5903,270,667,-65.445,285.3403
164,0.5839,245,649,-28.7958,403.6479,277,675,-47.1204,264.3979
165,0.6006,245,658,-28.7958,380.0877,284,684,-28.7958,240.8377
166,0.6172,244,666,-31.4136,359.1453,273,693,-57.5916,217.2775
167,0.6339,245,675,-28.7958,335.5851,274,701,-54.9738,196.3351
168,0.6506,245,684,-28.7958,312.0249,273,710,-57.5916,172.7749
169,0.6673,245,693,-28.7958,288.4647,273,719,-57.5916,149.2147
170,0.684,245,702,-28.7958,264.9045,272,728,-60.2094,125.6545
171,0.7007,244,711,-31.4136,241.3442,269,738,-68.0628,99.4764
172,0.7173,244,721,-31.4136,215.1662,269,747,-68.0628,75.9162
173,0.734,244,731,-31.4136,188.9882,269,757,-68.0628,49.7382
174,0.7507,244,741,-31.4136,162.8102,273,766,-57.5916,26.178
175,0.7674,244,750,-31.4136,139.25,273,776,-57.5916,0.0
176,0.7841,244,756,-31.4136,123.5432,284,779,-28.7958,-7.8534
177,0.8007,244,751,-31.4136,136.6322,283,775,-31.4136,2.6178
178,0.8174,242,742,-36.6492,160.1924,283,767,-31.4136,23.5602
179,0.8341,241,734,-39.267,181.1348,282,758,-34.0314,47.1204
180,0.8508,241,725,-39.267,204.695,282,748,-34.0314,73.2984
181,0.8675,240,717,-41.8848,225.6374,282,741,-34.0314,91.623
182,0.8842,239,708,-44.5026,249.1976,282,734,-34.0314,109.9476
183,0.9009,238,700,-47.1204,270.1401,283,728,-31.4136,125.6545
184,0.9175,237,692,-49.7382,291.0825,282,722,-34.0314,141.3613
185,0.9342,237,685,-49.7382,309.4071,282,717,-34.0314,154.4503
186,0.9509,236,677,-52.356,330.3495,282,713,-34.0314,164.9215
187,0.9676,235,669,-54.9738,351.2919,282,706,-34.0314,183.2461
188,0.9843,235,661,-54.9738,372.2343,282,700,-34.0314,198.9529
189,1.001,234,654,-57.5916,390.5589,282,695,-34.0314,212.0419
190,1.0176,234,646,-57.5916,411.5013,282,727,-34.0314,128.2723
191,1.0343,233,639,-60.2094,429.8259,282,693,-34.0314,217.2775
192,1.051,233,631,-60.2094,450.7683,282,681,-34.0314,248.6911
193,1.0677,232,624,-62.8272,469.0929,282,676,-34.0314,261.7801
194,1.0844,231,618,-65.445,484.7997,282,672,-34.0314,272.2513
195,1.101,230,611,-68.0628,503.1243,282,667,-34.0314,285.3403
196,1.1177,229,604,-70.6806,521.449,281,699,-36.6492,201.5707
197,1.1344,228,597,-73.2984,539.7736,281,679,-36.6492,253.9267
198,1.1511,227,590,-75.9162,558.0982,281,661,-36.6492,301.0471
199,1.1678,227,584,-75.9162,573.805,281,651,-36.6492,327.2251
200,1.1845,226,578,-78.534,589.5118,281,648,-36.6492,335.0785
201,1.2012,225,571,-81.1518,607.8364,281,644,-36.6492,345.5497
202,1.2178,224,565,-83.7696,623.5432,281,640,-36.6492,356.0209
203,1.2345,223,559,-86.3874,639.25,281,637,-36.6492,363.8743
204,1.2512,223,553,-86.3874,654.9568,281,671,-36.6492,274.8691
205,1.2679,222,547,-89.0052,670.6636,281,667,-36.6492,285.3403
