timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,739.25,602.6178,,
0.0167,739.25,602.6178,0.0,1018.9042
0.0334,739.25,636.6492,0.0,0.0
0.0501,739.25,602.6178,0.0,4859.3922
0.0667,739.25,798.9529,0.0,
0.0834,739.25,798.9529,0.0,
0.1001,739.25,602.6178,0.0,
0.1168,739.25,602.6178,0.0,0.0
0.1335,739.25,602.6178,0.0,0.0
0.1501,739.25,602.6178,0.0,0.0
0.1668,739.25,602.6178,0.0,0.0
0.1835,739.25,602.6178,0.0,0.0
0.2002,739.25,602.6178,0.0,0.0
0.2169,739.25,602.6178,0.0,0.0
0.2336,739.25,602.6178,0.0,0.0
0.2503,739.25,602.6178,0.0,0.0
0.2669,739.25,602.6178,0.0,0.0
0.2836,739.25,602.6178,0.0,0.0
0.3003,739.25,602.6178,0.0,0.0
0.317,739.25,602.6178,0.0,0.0
0.3337,739.25,602.6178,0.0,0.0
0.3504,739.25,602.6178,0.0,0.0
0.367,739.25,602.6178,0.0,0.0
0.3837,739.25,602.6178,0.0,0.0
0.4004,739.25,602.6178,0.0,0.0
0.4171,739.25,602.6178,0.0,0.0
0.4338,739.25,602.6178,0.0,0.0
0.4504,739.25,602.6178,0.0,0.0
0.4671,739.25,602.6178,0.0,0.0
0.4838,739.25,602.6178,0.0,0.0
0.5005,739.25,602.6178,0.0,0.0
0.5172,739.25,602.6178,0.0,0.0
0.5339,739.25,602.6178,0.0,0.0
0.5506,739.25,602.6178,0.0,0.0
0.5672,739.25,602.6178,0.0,0.0
0.5839,739.25,602.6178,0.0,-78.3772
0.6006,739.25,600.0,0.0,0.0
0.6173,739.25,602.6178,0.0,0.0
0.634,739.25,600.0,0.0,-78.3772
0.6506,739.25,600.0,0.0,78.8494
0.6673,739.25,602.6178,0.0,0.0
0.684,739.25,600.0,0.0,-78.3772
0.7007,739.25,600.0,0.0,0.0
0.7174,739.25,600.0,0.0,0.0
0.7341,739.25,600.0,0.0,0.0
0.7508,739.25,600.0,0.0,78.3772
0.7674,739.25,602.6178,0.0,0.0
0.7841,739.25,600.0,0.0,0.0
0.8008,739.25,602.6178,0.0,78.3772
0.8175,739.25,602.6178,0.0,-78.3772
0.8342,739.25,600.0,0.0,-78.3772
