timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,456.0039,314.1361,,
0.0167,445.5327,303.6649,-705.3952,-627.018
0.0334,432.4437,293.1937,-705.3952,-705.3952
0.05,421.9725,280.1047,-630.7952,-709.6446
0.0667,411.5013,269.6335,-705.3952,-705.3952
0.0834,398.4123,256.5445,-783.7725,-783.7725
0.1001,385.3233,243.4555,-783.7725,-783.7725
0.1168,372.2343,230.3665,-783.7725,-705.3952
0.1335,359.1453,219.8953,-783.7725,-783.7725
0.1501,346.0563,204.1885,-788.494,-788.494
0.1668,332.9673,193.7173,-862.1497,-783.7725
0.1835,317.2605,178.0105,-862.1497,-940.5269
0.2002,304.1715,162.3037,-862.1497,-862.1497
0.2169,288.4647,149.2147,-940.5269,-862.1497
0.2335,272.7579,133.5079,-946.1958,-946.1958
0.2502,257.051,117.801,-862.1527,-940.5299
0.2669,243.962,102.0942,-548.6407,-470.2635
0.2836,238.7264,102.0942,235.1317,313.509
0.3003,251.8154,112.5654,862.1527,627.018
0.317,267.5223,123.0366,862.1527,627.021
0.3337,280.6113,133.5079,783.7725,627.021
0.3503,293.7003,143.9791,788.494,630.7952
0.367,306.7893,154.4503,783.7725,627.018
0.3837,319.8783,164.9215,783.7725,548.6407
0.4004,332.9673,172.7749,705.3952,470.2635
0.4171,343.4385,180.6283,705.3952,470.2635
0.4338,356.5275,188.4817,705.3952,548.6407
0.4504,366.9987,198.9529,630.7952,551.9458
0.4671,377.4699,206.8063,627.018,391.8862
0.4838,387.9411,212.0419,627.018,391.8862
0.5005,398.4123,219.8953,627.018,470.2635
0.5172,408.8835,227.7487,627.018,391.8862
0.5338,419.3547,232.9843,551.9458,394.247
0.5505,427.2081,240.8377,548.6407,391.8862
0.5672,437.6793,246.0733,548.6407,313.509
0.5839,445.5327,251.3089,470.2635,313.509
0.6006,453.3861,256.5445,548.6407,313.509
0.6173,463.8573,261.7801,470.2635,391.8862
0.6339,469.0929,269.6335,394.247,236.5482
0.6506,476.9463,269.6335,470.2635,156.7545
0.6673,484.7997,274.8691,470.2635,313.509
0.684,492.6531,280.1047,391.8862,235.1317
0.7007,497.8887,282.7225,313.509,156.7545
0.7174,503.1243,285.3403,391.8862,156.7545
0.7341,510.9777,287.9581,313.509,78.3772
0.7507,513.5955,287.9581,315.4006,78.8494
0.7674,521.449,290.5759,313.512,156.7545
0.7841,524.0668,293.1937,235.1317,156.7545
0.8008,529.3024,295.8115,313.509,78.3772
0.8175,534.538,295.8115,235.1317,78.3772
0.8342,537.1558,298.4293,156.7545,78.3772
0.8508,539.7736,298.4293,236.5482,0.0
0.8675,545.0092,298.4293,235.1317,0.0
0.8842,547.627,298.4293,156.7545,-78.3772
0.9009,550.2448,295.8115,156.7545,-78.3772
0.9176,552.8626,295.8115,78.3772,0.0
0.9342,552.8626,295.8115,78.8494,-78.8494
0.9509,555.4804,293.1937,78.3772,-156.7545
0.9676,555.4804,290.5759,78.3772,-78.3772
0.9843,558.0982,290.5759,78.3772,-78.3772
1.001,558.0982,287.9581,0.0,-156.7545
1.0177,558.0982,285.3403,0.0,-156.7545
1.0344,558.0982,282.7225,0.0,-156.7545
