timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,461.2395,319.3717,,
0.0167,450.7683,308.9005,-705.3952,-627.018
0.0334,437.6793,298.4293,-705.3952,-705.3952
0.0501,427.2081,285.3403,-705.3952,-705.3952
0.0668,414.1191,274.8691,-705.3952,-705.3952
0.0834,403.6479,261.7801,-709.6446,-788.494
0.1001,390.5589,248.6911,-783.7725,-705.3952
0.1168,377.4699,238.2199,-783.7725,-705.3952
0.1335,364.3809,225.1309,-783.7725,-783.7725
0.1502,351.2919,212.0419,-783.7725,-862.1497
0.1668,338.2029,196.3351,-867.3434,-867.3434
0.1835,322.4961,183.2461,-862.1497,-783.7725
0.2002,309.4071,170.1571,-862.1497,-862.1497
0.2169,293.7003,154.4503,-862.1497,-940.5269
0.2336,280.6113,138.7435,-862.1497,-940.5299
0.2503,264.9045,123.0366,-940.5299,-940.5299
0.267,249.1976,107.3298,-940.5299,-940.5269
0.2836,233.4908,91.623,-630.7952,-630.7952
0.3003,228.2552,86.3874,156.7545,156.7545
0.317,238.7264,96.8586,705.3952,705.3952
0.3337,251.8154,109.9476,783.7754,705.3952
0.3504,264.9045,120.4188,783.7754,783.7754
0.3671,277.9935,136.1257,783.7725,627.021
0.3837,291.0825,141.3613,788.494,473.0964
0.4004,304.1715,151.8325,783.7725,627.018
0.4171,317.2605,162.3037,705.3952,705.3952
0.4338,327.7317,175.3927,705.3952,548.6407
0.4505,340.8207,180.6283,705.3952,391.8862
0.4671,351.2919,188.4817,709.6446,473.0964
0.4838,364.3809,196.3351,705.3952,470.2635
0.5005,374.8521,204.1885,627.018,391.8862
0.5172,385.3233,209.4241,548.6407,391.8862
0.5339,393.1767,217.2775,548.6407,470.2635
0.5506,403.6479,225.1309,627.018,391.8862
0.5673,414.1191,230.3665,548.6407,391.8862
0.5839,421.9725,238.2199,551.9458,394.247
0.6006,432.4437,243.4555,548.6407,313.509
0.6173,440.2971,248.6911,470.2635,313.509
0.634,448.1505,253.9267,548.6407,313.509
0.6507,458.6217,259.1623,470.2635,313.509
0.6674,463.8573,264.3979,313.509,235.1317
0.684,469.0929,267.0157,473.0964,236.5482
0.7007,479.5641,272.2513,470.2635,235.1317
0.7174,484.7997,274.8691,313.509,235.1317
0.7341,490.0353,280.1047,313.509,235.1317
0.7508,495.2709,282.7225,391.8862,156.7545
0.7674,503.1243,285.3403,394.247,78.8494
0.7841,508.3599,285.3403,235.1317,235.1317
0.8008,510.9777,293.1937,235.1347,156.7545
