timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,669.0929,529.8429,,
0.0167,658.6217,519.3717,-705.3952,-705.3952
0.0334,645.5327,506.2827,-705.3952,-705.3952
0.0501,635.0615,495.8115,-627.018,-627.018
0.0668,624.5903,485.3403,-705.3952,-705.3952
0.0834,611.5013,472.2513,-788.494,-709.6446
0.1001,598.4123,461.7801,-705.3952,-705.3952
0.1168,587.9411,448.6911,-705.3952,-783.7725
0.1335,574.8521,435.6021,-783.7725,-783.7725
0.1502,561.7631,422.5131,-783.7725,-783.7725
0.1668,548.6741,409.4241,-867.3434,-867.3434
0.1835,532.9673,393.7173,-862.1497,-862.1497
0.2002,519.8783,380.6283,-783.7725,-862.1497
0.2169,506.7893,364.9215,-862.1497,-862.1497
0.2336,491.0825,351.8325,-940.5269,-862.1497
0.2503,475.3757,336.1257,-940.5299,-940.5299
0.267,459.6688,320.4188,-940.5299,-940.5299
0.2836,443.962,304.712,-946.1928,-946.1928
0.3003,428.2552,289.0052,-940.5269,-940.5269
0.317,412.5484,273.2984,-940.5269,-940.5269
0.3337,396.8416,257.5916,-1018.9042,-1018.9042
0.3504,378.517,239.267,-1018.9042,-1018.9042
0.3671,362.8102,223.5602,-1018.9042,-1018.9042
0.3837,344.4856,205.2356,-1103.8916,-1103.8916
0.4004,326.161,186.911,-1097.2814,-1097.2814
0.4171,307.8364,168.5864,-1097.2814,-1097.2814
0.4338,289.5118,150.2618,-1097.2814,-1097.2814
0.4505,271.1872,131.9372,-1175.6587,-1097.2814
0.4671,250.2448,113.6126,-1182.741,-1182.741
0.4838,231.9202,92.6702,-1175.6617,-1175.6617
0.5005,210.9777,74.3455,-1097.2844,-1018.9072
0.5172,195.2709,58.6387,-156.7545,-235.1317
0.5339,205.7421,66.4921,862.1527,783.7754
0.5506,224.0668,84.8168,1097.2844,1097.2844
0.5673,242.3914,103.1414,1097.2814,862.1497
0.5839,260.716,113.6126,1103.8916,709.6446
0.6006,279.0406,126.7016,1018.9042,783.7725
0.6173,294.7474,139.7906,1018.9042,705.3952
0.634,313.072,150.2618,1018.9042,627.018
0.6507,328.7788,160.733,940.5269,783.7725
