timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,1290.0353,1150.7853,,
0.0167,1279.5641,1142.9319,-627.018,-627.018
0.0333,1269.0929,1129.8429,-630.7952,-709.6446
0.05,1258.6217,1119.3717,-705.3952,-627.018
0.0667,1245.5327,1108.9005,-705.3952,-627.018
0.0834,1235.0615,1098.4293,-627.018,-705.3952
0.1001,1224.5903,1085.3403,-705.3952,-705.3952
0.1168,1211.5013,1074.8691,-783.7725,-627.018
0.1334,1198.4123,1064.3979,-788.494,-788.494
0.1501,1185.3233,1048.6911,-783.7725,-783.7725
0.1668,1172.2343,1038.2199,-783.7725,-705.3952
0.1835,1159.1453,1025.1309,-783.7725,-783.7725
0.2002,1146.0563,1012.0419,-783.7725,-862.1497
0.2168,1132.9673,996.3351,-867.3434,-946.1928
0.2335,1117.2605,980.6283,-862.1497,-862.1497
0.2502,1104.1715,967.5393,-862.1497,-862.1497
0.2669,1088.4647,951.8325,-940.5269,-940.5269
0.2836,1072.7579,936.1257,-940.5299,-940.5299
0.3003,1057.051,920.4188,-940.5299,-940.5299
0.317,1041.3442,904.712,-940.5269,-940.5269
0.3336,1025.6374,889.0052,-946.1928,-946.1928
0.3503,1009.9306,873.2984,-1018.9042,-1018.9042
0.367,991.606,854.9738,-1018.9042,-1018.9042
0.3837,975.8992,839.267,-1018.9042,-1018.9042
0.4004,957.5746,820.9424,-1097.2814,-1097.2814
0.4171,939.25,802.6178,-1097.2814,-1097.2814
0.4337,920.9254,784.2932,-1103.8916,-1103.8916
0.4504,902.6008,765.9686,-1097.2814,-1097.2814
0.4671,884.2762,747.644,-1097.2814,-1097.2814
0.4838,865.9516,729.3194,-1175.6587,-1175.6587
0.5005,845.0092,708.377,-1175.6587,-1175.6587
0.5171,826.6846,690.0524,-1182.744,-1182.744
0.5338,805.7421,669.1099,-1254.0389,-1254.0389
0.5505,784.7997,648.1675,-1254.0359,-1254.0359
0.5672,763.8573,627.2251,-1254.0359,-1254.0359
0.5839,742.9149,606.2827,-1254.0359,-1254.0359
0.6006,721.9725,585.3403,-1332.4132,-1254.0359
0.6173,698.4123,564.3979,-1332.4132,-1332.4132
0.6339,677.4699,540.8377,-1261.5904,-1340.4398
0.6506,656.5275,519.8953,-1332.4132,-1332.4132
0.6673,632.9673,496.3351,-1410.7904,-1410.7904
0.684,609.4071,472.7749,-1410.7904,-1410.7904
0.7007,585.8469,449.2147,-1410.7934,-1410.7904
0.7173,562.2866,425.6545,-1419.2922,-1419.2922
0.734,538.7264,402.0942,-1489.1677,-1410.7934
0.7507,512.5484,378.534,-1489.1677,-1410.7904
0.7674,488.9882,354.9738,-1489.1677,-1489.1677
0.7841,462.8102,328.7958,-1489.1677,-1567.5449
0.8008,439.25,302.6178,-1489.1677,-1489.1677
0.8175,413.072,279.0576,-1567.5449,-1489.1677
0.8341,386.894,252.8796,-1655.8373,-1655.8373
0.8508,358.0982,224.0838,-1645.9222,-1645.9222
0.8675,331.9202,197.9058,-1567.5479,-1489.1707
0.8842,305.7421,174.3455,-1645.9251,-1567.5479
0.9009,276.9463,145.5497,-1645.9222,-1724.2994
0.9176,250.7683,116.7539,-1645.9222,-1724.2994
0.9342,221.9725,87.9581,-1734.6867,-1734.6867
0.9509,193.1767,59.1623,-1724.2994,-1645.9222
0.9676,164.3809,32.9843,-4781.015,-1645.9222
0.9843,33.4908,4.1885,-1332.4132,-1489.1677
1.001,119.8783,-16.7539,-78.3772,-235.1317
1.0176,30.873,-3.6649,1340.4398,1261.5904
1.0343,164.3809,25.1309,1097.2844,1567.5449
1.051,67.5223,48.6911,1802.6766,1332.4132
1.0677,224.5903,69.6335,,1097.2814
