timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,1184.2762,1047.644,,
0.0167,1179.0406,1042.4084,-391.8862,-548.6407
0.0334,1171.1872,1029.3194,-391.8862,-470.2635
0.05,1165.9516,1026.7016,-394.247,-236.5482
0.0667,1158.0982,1021.466,-470.2635,-548.6407
0.0834,1150.2448,1008.377,-391.8862,-627.018
0.1001,1145.0092,1000.5236,-391.8862,-470.2635
0.1168,1137.1558,992.6702,-548.6407,-470.2635
0.1334,1126.6846,984.8168,-551.9458,-473.0964
0.1501,1118.8312,976.9634,-470.2665,-548.6437
0.1668,1110.9777,966.4921,-548.6437,-548.6437
0.1835,1100.5065,958.6387,-627.018,-470.2635
0.2002,1090.0353,950.7853,-627.018,-548.6407
0.2169,1079.5641,940.3141,-627.018,-627.018
0.2336,1069.0929,929.8429,-627.018,-627.018
0.2502,1058.6217,919.3717,-630.7952,-630.7952
0.2669,1048.1505,908.9005,-627.018,-705.3952
0.2836,1037.6793,895.8115,-705.3952,-627.018
0.3003,1024.5903,887.9581,-705.3952,-627.018
0.317,1014.1191,874.8691,-705.3952,-783.7725
0.3337,1001.0301,861.7801,-783.7725,-783.7725
0.3503,987.9411,848.6911,-788.494,-788.494
0.367,974.8521,835.6021,-862.1497,-783.7725
0.3837,959.1453,822.5131,-862.1497,-783.7725
0.4004,946.0563,809.4241,-783.7725,-783.7725
0.4171,932.9673,796.3351,-862.1497,-862.1497
0.4337,917.2605,780.6283,-867.3434,-946.1928
0.4504,904.1715,764.9215,-862.1497,-862.1497
0.4671,888.4647,751.8325,-940.5269,-940.5269
0.4838,872.7579,733.5079,-940.5299,-940.5299
0.5005,857.051,720.4188,-940.5299,-862.1527
0.5172,841.3442,704.712,-940.5269,-1018.9042
0.5339,825.6374,686.3874,-940.5269,-1018.9042
0.5505,809.9306,670.6806,-1025.0422,-1025.0422
0.5672,791.606,652.356,-1018.9042,-1097.2814
0.5839,775.8992,634.0314,-1018.9042,-1018.9042
0.6006,757.5746,618.3246,-1097.2814,-1018.9042
0.6173,739.25,600.0,-1097.2814,-1097.2814
0.634,720.9254,581.6754,-1097.2814,-1097.2814
0.6506,702.6008,563.3508,-1103.8916,-1103.8916
0.6673,684.2762,545.0262,-1097.2814,-1175.6587
0.684,665.9516,524.0838,-1175.6587,-1254.0359
0.7007,645.0092,503.1414,-1254.0359,-1175.6587
0.7174,624.0668,484.8168,-1175.6617,-1175.6617
0.734,605.7421,463.8743,-1182.744,-1182.744
0.7507,584.7997,445.5497,-1254.0359,-1175.6587
0.7674,563.8573,424.6073,-1254.0359,-1254.0359
0.7841,542.9149,403.6649,-1254.0359,-1254.0359
0.8008,521.9725,382.7225,-1332.4132,-1332.4132
0.8175,498.4123,359.1623,-1332.4132,-1332.4132
0.8342,477.4699,338.2199,-1332.4132,-1332.4132
0.8508,453.9097,314.6597,-1340.4398,-1340.4398
0.8675,432.9673,293.7173,-1332.4132,-1332.4132
0.8842,409.4071,270.1571,-1410.7904,-1410.7904
0.9009,385.8469,246.5969,-1410.7934,-1332.4132
0.9176,362.2866,225.6545,-1410.7934,-1410.7934
