timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,763.8573,624.6073,,
0.0166,753.3861,614.1361,-630.7952,-709.6446
0.0333,742.9149,601.0471,-705.3952,-705.3952
0.05,729.8259,590.5759,-783.7725,-705.3952
0.0667,716.7369,577.4869,-705.3952,-705.3952
0.0834,706.2657,567.0157,-705.3952,-705.3952
0.1,693.1767,553.9267,-788.494,-788.494
0.1167,680.0877,540.8377,-783.7725,-783.7725
0.1334,666.9987,527.7487,-783.7725,-783.7725
0.1501,653.9097,514.6597,-783.7725,-783.7725
0.1668,640.8207,501.5707,-783.7725,-862.1497
0.1835,627.7317,485.8639,-862.1497,-862.1497
0.2002,612.0249,472.7749,-940.5269,-862.1497
0.2168,596.3181,457.0681,-867.3434,-867.3434
0.2335,583.2291,443.9791,-862.1497,-862.1497
0.2502,567.5223,428.2723,-940.5299,-940.5299
0.2669,551.8154,412.5654,-940.5299,-940.5299
0.2836,536.1086,396.8586,-1018.9042,-940.5269
0.3003,517.784,381.1518,-1018.9042,-1018.9042
0.3169,502.0772,362.8272,-946.1928,-1025.0422
0.3336,486.3704,347.1204,-1018.9042,-1018.9042
0.3503,468.0458,328.7958,-1097.2814,-1018.9042
0.367,449.7212,313.089,-1097.2814,-1018.9042
0.3837,431.3966,294.7644,-1018.9042,-1097.2814
0.4003,415.6898,276.4398,-1103.8916,-1103.8916
0.417,394.7474,258.1152,-1175.6587,-1097.2814
0.4337,376.4228,239.7906,-1097.2814,-1097.2814
0.4504,358.0982,221.466,-1175.6587,-1175.6587
0.4671,337.1558,200.5236,-1175.6587,-1175.6587
0.4838,318.8312,182.199,-1097.2844,-1175.6617
0.5005,300.5065,161.2565,-1175.6617,-1254.0389
0.5171,279.5641,140.3141,-1261.5904,-1261.5904
0.5338,258.6217,119.3717,-1254.0359,-1254.0359
0.5505,237.6793,98.4293,-1332.4132,-1254.0359
0.5672,214.1191,77.4869,-1332.4132,-1254.0359
0.5839,193.1767,56.5445,-1097.2814,-1175.6587
0.6006,177.4699,38.2199,-313.509,-156.7545
0.6172,182.7055,51.3089,788.494,709.6446
0.6339,203.6479,61.7801,1254.0359,940.5269
0.6506,224.5903,82.7225,1254.0359,1018.9042
0.6673,245.5327,95.8115,1254.0359,783.7725
0.684,266.4751,108.9005,1254.0359,783.7725
0.7006,287.4175,121.9895,1261.5904,788.494
0.7173,308.3599,135.0785,1175.6617,783.7725
0.734,326.6846,148.1675,1175.6617,705.3952
0.7507,347.627,158.6387,1175.6587,627.018
0.7674,365.9516,169.1099,1097.2814,783.7754
0.7841,384.2762,184.8168,1097.2814,783.7754
0.8008,402.6008,195.288,1097.2814,627.018
0.8174,420.9254,205.7592,1103.8916,630.7952
0.8341,439.25,216.2304,1097.2814,627.018
0.8508,457.5746,226.7016,1097.2814,548.6407
0.8675,475.8992,234.555,1018.9042,627.018
0.8842,491.606,247.644,940.5269,627.018
0.9009,507.3128,255.4974,940.5269,470.2635
0.9175,523.0196,263.3508,1025.0422,630.7952
0.9342,541.3442,276.4398,1018.9042,548.6407
0.9509,557.051,281.6754,940.5299,391.8862
0.9676,572.7579,289.5288,862.1527,470.2635
0.9843,585.8469,297.3822,862.1497,470.2635
1.0009,601.5537,305.2356,867.3434,473.0964
1.0176,614.6427,313.089,862.1497,391.8862
1.0343,630.3495,318.3246,862.1497,391.8862
1.051,643.4385,326.178,783.7725,391.8862
1.0677,656.5275,331.4136,783.7725,391.8862
1.0844,669.6165,339.267,783.7725,391.8862
1.1011,682.7055,344.5026,783.7725,313.509
1.1177,695.7945,349.7382,709.6446,315.3976
1.1344,706.2657,354.9738,705.3952,235.1317
1.1511,719.3547,357.5916,705.3952,156.7545
1.1678,729.8259,360.2094,627.018,313.509
1.1845,740.2971,368.0628,705.3952,313.509
1.2012,753.3861,370.6806,705.3952,156.7545
1.2178,763.8573,373.2984,551.9458,236.5482
1.2345,771.7107,378.534,548.6407,235.1317
1.2512,782.1819,381.1518,627.018,156.7545
1.2679,792.6531,383.7696,548.6407,78.3772
1.2846,800.5065,383.7696,548.6407,78.3772
1.3012,810.9777,386.3874,551.9488,157.6988
1.3179,818.8312,389.0052,470.2665,78.3772
1.3346,826.6846,389.0052,470.2635,0.0
1.3513,834.538,389.0052,470.2635,78.3772
1.368,842.3914,391.623,470.2635,0.0
1.3847,850.2448,389.0052,391.8862,-78.3772
1.4013,855.4804,389.0052,394.247,0.0
1.418,863.3338,389.0052,391.8862,0.0
1.4347,868.5694,389.0052,391.8862,0.0
1.4514,876.4228,389.0052,391.8862,0.0
1.4681,881.6584,389.0052,313.509,-78.3772
1.4848,886.894,386.3874,313.509,-156.7545
1.5015,892.1296,383.7696,235.1317,-156.7545
