timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,1321.449,1179.5812,,
0.0167,1310.9777,1169.1099,-627.021,-705.3982
0.0334,1300.5065,1156.0209,-548.6407,-548.6407
0.0501,1292.6531,1150.7853,-627.018,-470.2635
0.0667,1279.5641,1140.3141,-709.6446,-630.7952
0.0834,1269.0929,1129.8429,-627.018,-705.3952
0.1001,1258.6217,1116.7539,-627.018,-705.3952
0.1168,1248.1505,1106.2827,-627.018,-627.018
0.1335,1237.6793,1095.8115,-627.018,-705.3952
0.1501,1227.2081,1082.7225,-709.6446,-709.6446
0.1668,1214.1191,1072.2513,-783.7725,-705.3952
0.1835,1201.0301,1059.1623,-783.7725,-783.7725
0.2002,1187.9411,1046.0733,-783.7725,-783.7725
0.2169,1174.8521,1032.9843,-783.7725,-783.7725
0.2336,1161.7631,1019.8953,-783.7725,-783.7725
0.2503,1148.6741,1006.8063,-783.7725,-783.7725
0.2669,1135.5851,993.7173,-867.3434,-867.3434
0.2836,1119.8783,978.0105,-862.1497,-940.5269
0.3003,1106.7893,962.3037,-862.1497,-862.1497
0.317,1091.0825,949.2147,-940.5269,-862.1497
0.3337,1075.3757,933.5079,-940.5299,-940.5299
0.3504,1059.6688,917.801,-940.5299,-940.5299
0.367,1043.962,902.0942,-1025.0422,-1025.0422
0.3837,1025.6374,883.7696,-1018.9042,-1018.9042
0.4004,1009.9306,868.0628,-940.5269,-940.5269
0.4171,994.2238,852.356,-1018.9042,-1018.9042
0.4338,975.8992,834.0314,-1097.2814,-1097.2814
0.4504,957.5746,815.7068,-1025.0422,-1103.8916
0.4671,941.8678,797.3822,-1018.9042,-1097.2814
0.4838,923.5432,779.0576,-1097.2814,-1097.2814
0.5005,905.2186,760.733,-1175.6587,-1097.2814
0.5172,884.2762,742.4084,-1175.6587,-1097.2814
0.5339,865.9516,724.0838,-1097.2814,-1175.6587
0.5506,847.627,703.1414,-1175.6587,-1254.0359
0.5672,826.6846,682.199,-1261.5934,-1182.744
0.5839,805.7421,663.8743,-1254.0389,-1175.6617
0.6006,784.7997,642.9319,-1254.0359,-1254.0359
0.6173,763.8573,621.9895,-1254.0359,-1332.4132
0.634,742.9149,598.4293,-1254.0359,-1332.4132
0.6507,721.9725,577.4869,-1332.4132,-1254.0359
0.6673,698.4123,556.5445,-1340.4398,-1261.5904
0.684,677.4699,535.6021,-1332.4132,-1332.4132
0.7007,653.9097,512.0419,-1410.7904,-1410.7904
0.7174,630.3495,488.4817,-1410.7904,-1410.7904
0.7341,606.7893,464.9215,-1410.7904,-1410.7904
0.7507,583.2291,441.3613,-1340.4428,-1419.2922
0.7674,562.2866,417.801,-1410.7934,-1410.7934
0.7841,536.1086,394.2408,-1489.1677,-1410.7904
0.8008,512.5484,370.6806,-1489.1677,-1489.1677
0.8175,486.3704,344.5026,-1489.1677,-1567.5449
0.8342,462.8102,318.3246,-1489.1677,-1489.1677
0.8509,436.6322,294.7644,-1567.5449,-1567.5449
0.8675,410.4542,265.9686,-1576.988,-1655.8373
0.8842,384.2762,239.7906,-1645.9222,-1567.5449
0.9009,355.4804,213.6126,-1645.9222,-1489.1677
0.9176,329.3024,190.0524,-1567.5479,-1567.5479
0.9343,303.1243,161.2565,-1645.9251,-1645.9251
0.951,274.3285,135.0785,-1645.9222,-1645.9222
0.9676,248.1505,106.2827,-1655.8373,-1734.6867
0.9843,219.3547,77.4869,-1724.2994,-1724.2994
1.001,190.5589,48.6911,-1724.2994,-1645.9222
1.0177,161.7631,22.5131,-1724.2994,-1724.2994
1.0344,132.9673,-8.9005,-1332.4132,-1489.1677
1.051,117.2605,-27.2251,-78.8494,0.0
1.0677,130.3495,-8.9005,1332.4132,1254.0359
1.0844,161.7631,14.6597,1802.6766,1724.2994
1.1011,190.5589,48.6911,1645.9222,1567.5449
1.1178,216.7369,67.0157,1645.9222,1097.2814
1.1345,245.5327,85.3403,1724.2994,1097.2814
1.1512,274.3285,103.6649,1645.9222,1018.9042
1.1678,300.5065,119.3717,1655.8404,1025.0422
1.1845,329.3024,137.6963,1645.9251,1018.9042
1.2012,355.4804,153.4031,1567.5449,1097.2814
1.2179,381.6584,174.3455,1567.5449,1018.9072
1.2346,407.8364,187.4346,1567.5449,862.1527
1.2513,434.0144,203.1414,1567.5449,862.1497
1.2679,460.1924,216.2304,1576.988,1025.0422
1.2846,486.3704,237.1728,1567.5449,1097.2814
1.3013,512.5484,252.8796,1489.1677,705.3952
1.318,536.1086,260.733,1489.1677,627.018
1.3347,562.2866,273.822,1489.1707,783.7725
1.3513,585.8469,286.911,1498.1416,788.494
1.368,612.0249,300.0,1489.1677,862.1497
1.3847,635.5851,315.7068,1410.7904,862.1497
1.4014,659.1453,328.7958,1410.7904,705.3952
1.4181,682.7055,339.267,1410.7904,705.3952
1.4348,706.2657,352.356,1410.7904,783.7725
1.4515,729.8259,365.445,1410.7904,783.7725
1.4681,753.3861,378.534,1340.4398,630.7952
1.4848,774.3285,386.3874,1332.4132,548.6407
1.5015,797.8887,396.8586,1332.4162,627.018
1.5182,818.8312,407.3298,1332.4162,627.018
1.5349,842.3914,417.801,1332.4132,705.3982
1.5516,863.3338,430.8901,1254.0359,548.6437
1.5682,884.2762,436.1257,1261.5904,394.247
1.5849,905.2186,443.9791,1254.0359,548.6407
1.6016,926.161,454.4503,1254.0359,470.2635
1.6183,947.1034,459.6859,1254.0359,548.6407
1.635,968.0458,472.7749,1254.0359,705.3952
1.6516,988.9882,483.2461,1182.741,473.0964
1.6683,1007.3128,488.4817,1097.2814,391.8862
1.685,1025.6374,496.3351,1175.6587,470.2635
1.7017,1046.5798,504.1885,1175.6617,313.509
1.7184,1064.9045,506.8063,1097.2844,391.8862
1.7351,1083.2291,517.2775,1097.2814,313.509
1.7518,1101.5537,517.2775,1097.2814,235.1317
1.7684,1119.8783,525.1309,1103.8916,315.3976
1.7851,1138.2029,527.7487,1097.2814,235.1317
1.8018,1156.5275,532.9843,1018.9042,156.7545
1.8185,1172.2343,532.9843,1018.9042,156.7545
