timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,882.1819,742.9319,,
0.0166,871.7107,732.4607,-630.7952,-709.6446
0.0333,861.2395,719.3717,-627.018,-705.3952
0.05,850.7683,708.9005,-627.018,-627.018
0.0667,840.2971,698.4293,-705.3952,-627.018
0.0834,827.2081,687.9581,-705.3952,-705.3952
0.1001,816.7369,674.8691,-705.3952,-783.7725
0.1168,803.6479,661.7801,-783.7725,-705.3952
0.1334,790.5589,651.3089,-788.494,-709.6446
0.1501,777.4699,638.2199,-783.7725,-783.7725
0.1668,764.3809,625.1309,-783.7725,-783.7725
0.1835,751.2919,612.0419,-862.1497,-862.1497
0.2002,735.5851,596.3351,-862.1497,-862.1497
0.2169,722.4961,583.2461,-783.7725,-862.1497
0.2335,709.4071,567.5393,-867.3434,-867.3434
0.2502,693.7003,554.4503,-940.5269,-862.1497
0.2669,677.9935,538.7435,-940.5299,-940.5299
0.2836,662.2866,523.0366,-940.5299,-940.5299
0.3003,646.5798,507.3298,-940.5269,-1018.9042
0.3169,630.873,489.0052,-946.1928,-1025.0422
0.3336,615.1662,473.2984,-1018.9042,-940.5269
0.3503,596.8416,457.5916,-1097.2814,-1018.9042
0.367,578.517,439.267,-1018.9042,-1018.9042
0.3837,562.8102,423.5602,-1018.9042,-1018.9042
0.4004,544.4856,405.2356,-1097.2814,-1097.2814
0.4171,526.161,386.911,-1097.2814,-1175.6587
0.4337,507.8364,365.9686,-1103.8916,-1182.741
0.4504,489.5118,347.644,-1097.2814,-1097.2814
0.4671,471.1872,329.3194,-1175.6587,-1097.2814
0.4838,450.2448,310.9948,-1175.6587,-1175.6587
0.5005,431.9202,290.0524,-1175.6617,-1254.0389
0.5172,410.9777,269.1099,-1254.0389,-1254.0389
0.5338,390.0353,248.1675,-1261.5904,-1182.741
0.5505,369.0929,229.8429,-1254.0359,-1254.0359
0.5672,348.1505,206.2827,-1254.0359,-1332.4132
0.5839,327.2081,185.3403,-1332.4132,-1254.0359
0.6006,303.6479,164.3979,-1332.4132,-1254.0359
0.6172,282.7055,143.4555,-1340.4398,-1340.4398
0.6339,259.1453,119.8953,-1410.7904,-1410.7904
0.6506,235.5851,96.3351,-1410.7904,-1410.7904
0.6673,212.0249,72.7749,-1332.4132,-1410.7904
0.684,191.0825,49.2147,-1332.4132,-1332.4132
0.7007,167.5223,28.2723,-783.7725,-783.7754
0.7173,164.9045,23.0366,473.0964,473.0964
0.734,183.2291,43.9791,1175.6587,1332.4162
0.7507,204.1715,67.5393,1254.0359,1097.2814
0.7674,225.1139,80.6283,1254.0359,862.1497
