timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,1400.5065,1266.4921,,
0.0167,1390.0353,1258.6387,-627.018,-627.018
0.0333,1379.5641,1245.5497,-630.7952,-630.7952
0.05,1369.0929,1237.6963,-627.018,-548.6407
0.0667,1358.6217,1227.2251,-627.018,-705.3952
0.0834,1348.1505,1214.1361,-705.3952,-705.3952
0.1001,1335.0615,1203.6649,-705.3952,-705.3952
0.1167,1324.5903,1190.5759,-709.6446,-788.494
0.1334,1311.5013,1177.4869,-705.3952,-705.3952
0.1501,1301.0301,1167.0157,-705.3952,-705.3952
0.1668,1287.9411,1153.9267,-783.7725,-783.7725
0.1835,1274.8521,1140.8377,-783.7725,-783.7725
0.2002,1261.7631,1127.7487,-783.7725,-862.1497
0.2169,1248.6741,1112.0419,-862.1497,-862.1497
0.2335,1232.9673,1098.9529,-867.3434,-788.494
0.2502,1219.8783,1085.8639,-862.1497,-862.1497
0.2669,1204.1715,1070.1571,-940.5269,-940.5269
0.2836,1188.4647,1054.4503,-940.5269,-862.1497
0.3003,1172.7579,1041.3613,-940.5299,-862.1497
0.317,1157.051,1025.6545,-940.5299,-1018.9072
0.3336,1141.3442,1007.3298,-946.1928,-1025.0452
0.3503,1125.6374,991.623,-940.5269,-940.5269
0.367,1109.9306,975.9162,-940.5269,-940.5269
0.3837,1094.2238,960.2094,-1018.9042,-1018.9042
0.4004,1075.8992,941.8848,-1018.9042,-1097.2814
0.417,1060.1924,923.5602,-1025.0422,-1025.0422
0.4337,1041.8678,907.8534,-1097.2814,-1018.9042
0.4504,1023.5432,889.5288,-1097.2814,-1097.2814
0.4671,1005.2186,871.2042,-1097.2814,-1097.2814
0.4838,986.894,852.8796,-1097.2814,-1097.2814
0.5005,968.5694,834.555,-1175.6587,-1175.6587
0.5172,947.627,813.6126,-1175.6587,-1175.6587
0.5338,929.3024,795.288,-1182.744,-1182.744
0.5505,908.3599,774.3455,-1175.6617,-1175.6617
0.5672,890.0353,756.0209,-1175.6587,-1175.6587
0.5839,869.0929,735.0785,-1254.0359,-1254.0359
0.6006,848.1505,714.1361,-1254.0359,-1254.0359
0.6173,827.2081,693.1937,-1254.0359,-1332.4132
0.6339,806.2657,669.6335,-1340.4398,-1340.4398
0.6506,782.7055,648.6911,-1332.4132,-1254.0359
0.6673,761.7631,627.7487,-1332.4132,-1254.0359
0.684,738.2029,606.8063,-1332.4132,-1332.4132
0.7007,717.2605,583.2461,-1332.4132,-1410.7904
0.7173,693.7003,559.6859,-1419.2892,-1419.2892
0.734,670.1401,536.1257,-1410.7934,-1410.7934
0.7507,646.5798,512.5654,-1410.7934,-1410.7934
0.7674,623.0196,489.0052,-1489.1677,-1410.7904
0.7841,596.8416,465.445,-1567.5449,-1410.7904
0.8008,570.6636,441.8848,-1489.1677,-1489.1677
0.8175,547.1034,415.7068,-1489.1677,-1567.5449
0.8341,520.9254,389.5288,-1576.988,-1498.1386
0.8508,494.7474,365.9686,-1567.5449,-1489.1677
0.8675,468.5694,339.7906,-1567.5449,-1567.5449
0.8842,442.3914,313.6126,-1567.5449,-1645.9222
