timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,556.0039,419.3717,,
0.0167,545.5327,411.5183,-705.3952,-705.3952
0.0334,532.4437,395.8115,-705.3952,-783.7725
0.05,521.9725,385.3403,-709.6446,-709.6446
0.0667,508.8835,372.2513,-705.3952,-705.3952
0.0834,498.4123,361.7801,-705.3952,-705.3952
0.1001,485.3233,348.6911,-783.7725,-783.7725
0.1168,472.2343,335.6021,-783.7725,-783.7725
0.1334,459.1453,322.5131,-788.494,-867.3434
0.1501,446.0563,306.8063,-862.1497,-862.1497
0.1668,430.3495,293.7173,-862.1497,-783.7725
0.1835,417.2605,280.6283,-862.1497,-783.7725
0.2002,401.5537,267.5393,-940.5269,-940.5269
0.2169,385.8469,249.2147,-862.1497,-940.5269
0.2336,372.7579,236.1257,-862.1527,-862.1527
0.2502,357.051,220.4188,-1025.0452,-1025.0452
0.2669,338.7264,202.0942,-1018.9042,-1018.9042
0.2836,323.0196,186.3874,-940.5269,-940.5269
0.3003,307.3128,170.6806,-1018.9042,-1018.9042
0.317,288.9882,152.356,-1018.9042,-940.5269
0.3337,273.2814,139.267,-1018.9042,-1018.9042
0.3503,254.9568,118.3246,-1103.8916,-1182.741
0.367,236.6322,100.0,-783.7725,-783.7725
0.3837,228.7788,92.1466,156.7545,156.7545
0.4004,241.8678,105.2356,1097.2814,783.7725
0.4171,265.428,118.3246,1332.4132,783.7725
0.4337,286.3704,131.4136,1261.5904,709.6446
0.4504,307.3128,141.8848,1254.0359,627.018
0.4671,328.2552,152.356,1254.0359,548.6407
0.4838,349.1976,160.2094,1254.0389,548.6407
0.5005,370.1401,170.6806,1254.0389,548.6407
0.5172,391.0825,178.534,1254.0359,470.2635
0.5339,412.0249,186.3874,1175.6587,705.3952
0.5505,430.3495,202.0942,1103.8916,709.6446
0.5672,448.6741,209.9476,1175.6587,470.2635
0.5839,469.6165,217.801,1175.6587,391.8862
0.6006,487.9411,223.0366,1018.9042,391.8892
0.6173,503.6479,230.8901,1097.2814,313.512
0.634,524.5903,233.5079,1097.2814,391.8862
0.6506,540.2971,243.9791,946.1928,473.0964
0.6673,556.0039,249.2147,1018.9042,313.509
0.684,574.3285,254.4503,1018.9042,313.509
0.7007,590.0353,259.6859,1018.9042,313.509
0.7174,608.3599,264.9215,1018.9072,313.509
0.734,624.0668,270.1571,946.1958,315.3976
0.7507,639.7736,275.3927,940.5269,313.509
0.7674,655.4804,280.6283,862.1497,235.1317
0.7841,668.5694,283.2461,862.1497,235.1317
0.8008,684.2762,288.4817,862.1497,313.509
0.8175,697.3652,293.7173,862.1497,235.1317
0.8342,713.072,296.3351,862.1497,235.1317
0.8508,726.161,301.5707,788.494,236.5482
0.8675,739.25,304.1885,783.7725,78.3772
0.8842,752.339,304.1885,783.7725,0.0
0.9009,765.428,304.1885,783.7725,78.3772
0.9176,778.517,306.8063,705.3952,78.3772
0.9343,788.9882,306.8063,627.018,0.0
0.9509,799.4594,306.8063,709.6446,78.8494
0.9676,812.5484,309.4241,705.3952,78.3772
0.9843,823.0196,309.4241,627.018,78.3772
1.001,833.4908,312.0419,627.018,78.3772
1.0177,843.962,312.0419,627.018,-78.3772
1.0343,854.4332,309.4241,630.7982,-78.8494
1.051,864.9045,309.4241,548.6437,0.0
1.0677,872.7579,309.4241,548.6407,-78.3772
1.0844,883.2291,306.8063,548.6407,-156.7545
1.1011,891.0825,304.1885,470.2635,-78.3772
1.1178,898.9359,304.1885,470.2635,-78.3772
1.1344,906.7893,301.5707,473.0964,-236.5482
1.1511,914.6427,296.3351,470.2635,-235.1317
1.1678,922.4961,293.7173,391.8862,-156.7545
1.1845,927.7317,291.0995,391.8862,-235.1317
1.2012,935.5851,285.8639,391.8862,-235.1317
1.2179,940.8207,283.2461,313.509,-235.1317
1.2346,946.0563,278.0105,313.509,-235.1317
1.2512,951.2919,275.3927,315.3976,-236.5482
1.2679,956.5275,270.1571,313.509,-313.509
1.2846,961.7631,264.9215,313.509,-391.8862
1.3013,966.9987,257.0681,235.1317,-391.8862
1.318,969.6165,251.8325,235.1317,-313.509
1.3347,974.8521,246.5969,235.1317,-391.8862
1.3513,977.4699,238.7435,236.5482,-394.247
1.368,982.7055,233.5079,235.1317,-391.8862
1.3847,985.3233,225.6545,156.7545,-470.2665
1.4014,987.9411,217.801,156.7545,-470.2665
1.4181,990.5589,209.9476,78.3772,-548.6407
1.4347,990.5589,199.4764,78.8494,-551.9458
1.4514,993.1767,191.623,156.7545,-470.2635
1.4681,995.7945,183.7696,78.3772,-548.6407
1.4848,995.7945,173.2984,0.0,-470.2635
1.5015,995.7945,168.0628,0.0,-470.2635
1.5182,995.7945,157.5916,0.0,-627.018
1.5349,995.7945,147.1204,0.0,-627.018
1.5515,995.7945,136.6492,0.0,-709.6446
1.5682,995.7945,123.5602,0.0,-705.3952
1.5849,995.7945,113.089,-78.3772,-470.2635
1.6016,993.1767,107.8534,-78.3772,0.0
1.6183,993.1767,113.089,-78.3772,391.8862
1.635,990.5589,120.9424,-156.7545,391.8862
