timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,745.5327,606.2827,,
0.0167,735.0615,595.8115,-705.3952,-705.3952
0.0334,721.9725,582.7225,-705.3952,-705.3952
0.05,711.5013,572.2513,-709.6446,-709.6446
0.0667,698.4123,559.1623,-783.7725,-783.7725
0.0834,685.3233,546.0733,-783.7725,-783.7725
0.1001,672.2343,532.9843,-783.7725,-783.7725
0.1168,659.1453,519.8953,-783.7725,-783.7725
0.1334,646.0563,506.8063,-867.3434,-867.3434
0.1501,630.3495,491.0995,-862.1497,-862.1497
0.1668,617.2605,478.0105,-862.1497,-862.1497
0.1835,601.5537,462.3037,-862.1497,-862.1497
0.2002,588.4647,449.2147,-862.1497,-862.1497
0.2169,572.7579,433.5079,-940.5299,-940.5299
0.2335,557.051,417.801,-946.1958,-946.1958
0.2502,541.3442,402.0942,-940.5269,-940.5269
0.2669,525.6374,386.3874,-1018.9042,-1018.9042
0.2836,507.3128,368.0628,-1018.9042,-1018.9042
0.3003,491.606,352.356,-940.5269,-940.5269
0.317,475.8992,336.6492,-1018.9042,-1018.9042
0.3337,457.5746,318.3246,-1097.2814,-1097.2814
0.3503,439.25,300.0,-1025.0422,-1103.8916
0.367,423.5432,281.6754,-1097.2814,-1097.2814
0.3837,402.6008,263.3508,-1175.6587,-1097.2814
0.4004,384.2762,245.0262,-1097.2814,-1097.2814
0.4171,365.9516,226.7016,-1175.6587,-1097.2814
0.4338,345.0092,208.377,-1175.6587,-1175.6587
0.4504,326.6846,187.4346,-1182.744,-1182.744
0.4671,305.7421,169.1099,-1254.0389,-1175.6617
0.4838,284.7997,148.1675,-1254.0359,-1254.0359
0.5005,263.8573,127.2251,-1254.0359,-1254.0359
0.5172,242.9149,106.2827,-1254.0359,-1254.0359
0.5338,221.9725,85.3403,-1182.741,-1261.5904
0.5505,203.6479,64.3979,-627.018,-548.6407
0.5672,201.0301,67.0157,627.018,548.6407
0.5839,224.5903,82.7225,1410.7904,862.1497
0.6006,248.1505,95.8115,1332.4132,783.7725
0.6173,269.0929,108.9005,1332.4132,940.5269
0.634,292.6531,127.2251,1410.7934,862.1497
0.6506,316.2134,137.6963,1340.4428,788.494
0.6673,337.1558,153.4031,1332.4132,783.7725
0.684,360.716,163.8743,1254.0359,705.3982
0.7007,379.0406,176.9634,1254.0359,705.3982
0.7174,402.6008,187.4346,1254.0359,705.3952
0.7341,420.9254,200.5236,1175.6587,705.3952
0.7507,441.8678,210.9948,1261.5904,709.6446
0.7674,462.8102,224.0838,1175.6587,627.018
0.7841,481.1348,231.9372,1175.6587,548.6407
0.8008,502.0772,242.4084,1175.6587,627.018
0.8175,520.4018,252.8796,1097.2814,627.018
0.8341,538.7264,263.3508,1103.8916,473.0964
0.8508,557.051,268.5864,1097.2844,548.6407
0.8675,575.3757,281.6754,1018.9072,548.6407
0.8842,591.0825,286.911,1018.9042,470.2635
0.9009,609.4071,297.3822,1097.2814,548.6407
0.9176,627.7317,305.2356,1018.9042,470.2635
0.9343,643.4385,313.089,940.5269,391.8862
0.9509,659.1453,318.3246,946.1928,315.3976
0.9676,674.8521,323.5602,940.5269,391.8862
0.9843,690.5589,331.4136,940.5269,391.8862
1.001,706.2657,336.6492,862.1497,313.509
1.0177,719.3547,341.8848,862.1497,391.8862
1.0344,735.0615,349.7382,862.1497,313.509
1.051,748.1505,352.356,867.3434,236.5482
1.0677,763.8573,357.5916,862.1497,313.509
1.0844,776.9463,362.8272,783.7725,313.509
1.1011,790.0353,368.0628,783.7725,235.1317
1.1178,803.1243,370.6806,705.3952,156.7545
1.1344,813.5955,373.2984,709.6476,236.5482
1.1511,826.6846,378.534,783.7754,235.1317
1.1678,839.7736,381.1518,705.3952,156.7545
1.1845,850.2448,383.7696,705.3952,235.1317
1.2012,863.3338,389.0052,705.3952,156.7545
1.2179,873.805,389.0052,627.018,78.3772
1.2346,884.2762,391.623,627.018,156.7545
1.2512,894.7474,394.2408,551.9458,78.8494
1.2679,902.6008,394.2408,548.6407,0.0
1.2846,913.072,394.2408,627.018,0.0
1.3013,923.5432,394.2408,548.6407,0.0
1.318,931.3966,394.2408,470.2635,0.0
1.3347,939.25,394.2408,548.6407,0.0
1.3513,949.7212,394.2408,551.9458,0.0
1.368,957.5746,394.2408,470.2635,-78.3772
1.3847,965.428,391.623,391.8862,-78.3772
1.4014,970.6636,391.623,391.8862,0.0
1.4181,978.517,391.623,470.2635,-78.3772
1.4347,986.3704,389.0052,394.247,-236.5482
1.4514,991.606,383.7696,313.509,-235.1317
1.4681,996.8416,381.1518,313.509,-78.3772
1.4848,1002.0772,381.1518,391.8862,-156.7545
1.5015,1009.9306,375.9162,391.8862,-235.1317
1.5182,1015.1662,373.2984,235.1317,-235.1317
1.5349,1017.784,368.0628,235.1317,-313.509
1.5515,1023.0196,362.8272,315.3976,-236.5482
1.5682,1028.2552,360.2094,235.1317,-235.1317
1.5849,1030.873,354.9738,156.7545,-313.509
1.6016,1033.4908,349.7382,156.7545,-313.509
1.6183,1036.1086,344.5026,156.7545,-313.509
1.635,1038.7264,339.267,156.7545,-313.509
1.6516,1041.3442,334.0314,157.6988,-394.247
1.6683,1043.962,326.178,156.7545,-391.8862
1.685,1046.5798,320.9424,156.7545,-391.8862
1.7017,1049.1976,313.089,78.3772,-470.2635
1.7184,1049.1976,305.2356,0.0,-470.2635
1.735,1049.1976,297.3822,78.8494,-473.0964
1.7517,1051.8154,289.5288,78.3772,-470.2635
1.7684,1051.8154,281.6754,0.0,-470.2635
1.7851,1051.8154,273.822,0.0,-548.6407
1.8018,1051.8154,263.3508,-78.3772,-548.6407
1.8185,1049.1976,255.4974,-78.3772,-548.6407
1.8352,1049.1976,245.0262,-78.3772,-548.6407
1.8518,1046.5798,237.1728,-78.8494,-551.9458
1.8685,1046.5798,226.7016,-78.3772,-627.018
1.8852,1043.962,216.2304,-156.7545,-627.018
1.9019,1041.3442,205.7592,-156.7545,-470.2635
1.9186,1038.7264,200.5236,-235.1317,-627.018
1.9353,1033.4908,184.8168,-235.1317,-862.1527
1.9519,1030.873,171.7277,-157.6988,-788.497
1.9686,1028.2552,158.6387,-235.1317,-705.3952
1.9853,1023.0196,148.1675,-313.509,-705.3952
2.002,1017.784,135.0785,-313.509,-783.7725
2.0187,1012.5484,121.9895,-313.509,-783.7725
2.0353,1007.3128,108.9005,-315.3976,-788.494
2.052,1002.0772,95.8115,-313.509,-783.7725
2.0687,996.8416,82.7225,-313.509,-548.6407
2.0854,991.606,77.4869,-391.8862,0.0
2.1021,983.7526,82.7225,-391.8862,470.2635
2.1188,978.517,93.1937,-391.8862,627.018
2.1355,970.6636,103.6649,-470.2635,548.6407
2.1521,962.8102,111.5183,-473.0964,551.9458
2.1688,954.9568,121.9895,-470.2635,548.6407
2.1855,947.1034,129.8429,-548.6407,470.2635
2.2022,936.6322,137.6963,-548.6407,470.2635
2.2189,928.7788,145.5497,-470.2635,470.2635
2.2356,920.9254,153.4031,-548.6407,470.2635
2.2522,910.4542,161.2565,-630.7952,394.247
2.2689,899.983,166.4921,-627.018,391.8862
2.2856,889.5118,174.3455,-627.018,391.8892
2.3023,879.0406,179.5812,-627.018,313.512
2.319,868.5694,184.8168,-627.018,313.509
2.3356,858.0982,190.0524,-709.6446,315.3976
2.3523,845.0092,195.288,-705.3952,313.509
2.369,834.538,200.5236,-705.3952,313.509
2.3857,821.449,205.7592,-783.7754,313.509
2.4024,808.3599,210.9948,-705.3982,313.509
2.4191,797.8887,216.2304,-783.7725,156.7545
2.4358,782.1819,216.2304,-783.7725,156.7545
2.4524,771.7107,221.466,-788.494,236.5482
2.4691,756.0039,224.0838,-940.5269,156.7545
2.4858,740.2971,226.7016,-862.1497,156.7545
2.5025,727.2081,229.3194,-862.1497,156.7545
2.5192,711.5013,231.9372,-940.5269,156.7545
2.5359,695.7945,234.555,-940.5269,156.7545
2.5525,680.0877,237.1728,-946.1928,78.8494
2.5692,664.3809,237.1728,-940.5269,0.0
2.5859,648.6741,237.1728,-1018.9042,78.3772
2.6026,630.3495,239.7906,-1018.9042,78.3772
2.6193,614.6427,239.7906,-1018.9042,0.0
2.6359,596.3181,239.7906,-1103.8916,-78.8494
2.6526,577.9935,237.1728,-1097.2844,-78.3772
2.6693,559.6688,237.1728,-1097.2844,-78.3772
2.686,541.3442,234.555,-1097.2814,-78.3772
2.7027,523.0196,234.555,-1097.2814,-78.3772
2.7194,504.695,231.9372,-1175.6587,-78.3772
2.7361,483.7526,231.9372,-1175.6587,-78.3772
2.7527,465.428,229.3194,-1182.741,-157.6988
2.7694,444.4856,226.7016,-1254.0359,-156.7545
2.7861,423.5432,224.0838,-1175.6587,0.0
2.8028,405.2186,226.7016,-1254.0359,-235.1317
2.8195,381.6584,216.2304,-1332.4132,-391.8862
2.8362,360.716,213.6126,-1332.4132,-156.7545
2.8528,337.1558,210.9948,-1340.4398,-236.5482
2.8695,316.2134,205.7592,-1254.0389,-391.8862
2.8862,295.2709,197.9058,-1332.4162,-391.8862
2.9029,271.7107,192.6702,-1410.7904,-235.1317
2.9196,248.1505,190.0524,-1410.7904,-235.1317
2.9362,224.5903,184.8168,-1419.2892,-315.3976
2.9529,201.0301,179.5812,-1410.7904,-391.8892
2.9696,177.4699,171.7277,-1489.1677,-391.8892
2.9863,151.2919,166.4921,-1489.1677,-391.8862
3.003,127.7317,158.6387,-1410.7904,-470.2635
3.0197,104.1715,150.7853,-1489.1677,-391.8862
3.0364,77.9935,145.5497,,-313.509
3.053,,140.3141,,-394.247
3.0697,,132.4607,,-627.018
3.0864,,119.3717,,-627.018
3.1031,,111.5183,,-470.2635
3.1198,,103.6649,,-391.8862
3.1365,,98.4293,,-470.2635
3.1531,-3.1584,87.9581,,-315.3976
3.1698,9.9306,87.9581,783.7725,235.1317
3.1865,23.0196,95.8115,705.3952,235.1317
3.2032,33.4908,95.8115,783.7725,156.7545
3.2199,49.1976,101.0471,783.7725,391.8862
3.2365,59.6688,108.9005,709.6476,473.0964
3.2532,72.7579,116.7539,705.3982,235.1317
3.2699,83.2291,116.7539,627.018,78.3772
3.2866,93.7003,119.3717,705.3952,313.509
3.3033,106.7893,127.2251,705.3952,548.6407
3.32,117.2605,137.6963,548.6407,235.1317
3.3367,125.1139,135.0785,548.6407,0.0
3.3533,135.5851,137.6963,630.7952,157.6988
3.37,146.0563,140.3141,548.6407,235.1317
3.3867,153.9097,145.5497,548.6407,156.7545
3.4034,164.3809,145.5497,548.6407,78.3772
3.4201,172.2343,148.1675,470.2635,156.7545
3.4368,180.0877,150.7853,470.2635,156.7545
3.4534,187.9411,153.4031,473.0964,78.8494
3.4701,195.7945,153.4031,470.2635,0.0
3.4868,203.6479,153.4031,391.8862,78.3772
3.5035,208.8835,156.0209,391.8862,78.3772
3.5202,216.7369,156.0209,391.8862,0.0
3.5368,221.9725,156.0209,315.3976,-78.8494
3.5535,227.2081,153.4031,313.509,0.0
3.5702,232.4437,156.0209,313.509,-78.3772
3.5869,237.6793,150.7853,313.509,-156.7545
3.6036,242.9149,150.7853,235.1317,0.0
3.6203,245.5327,150.7853,156.7545,-78.3772
3.637,248.1505,148.1675,235.1317,-156.7545
3.6536,253.3861,145.5497,236.5482,-78.8494
3.6703,256.0039,145.5497,156.7545,-156.7545
3.687,258.6217,140.3141,156.7545,-235.1317
3.7037,261.2395,137.6963,156.7545,-156.7545
3.7204,263.8573,135.0785,78.3772,-156.7545
3.737,263.8573,132.4607,78.8494,-236.5482
3.7537,266.4751,127.2251,156.7545,-235.1317
3.7704,269.0929,124.6073,78.3772,-235.1317
3.7871,269.0929,119.3717,0.0,-313.509
