timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,1250.7683,1111.5183,,
0.0167,1240.2971,1101.0471,-705.3952,-705.3952
0.0334,1227.2081,1087.9581,-705.3952,-705.3952
0.0501,1216.7369,1077.4869,-705.3952,-627.018
0.0667,1203.6479,1067.0157,-788.494,-788.494
0.0834,1190.5589,1051.3089,-783.7725,-862.1497
0.1001,1177.4699,1038.2199,-783.7725,-783.7725
0.1168,1164.3809,1025.1309,-705.3952,-705.3952
0.1335,1153.9097,1014.6597,-783.7725,-705.3952
0.1502,1138.2029,1001.5707,-862.1497,-862.1497
0.1669,1125.1139,985.8639,-783.7725,-940.5269
0.1835,1112.0249,970.1571,-867.3434,-867.3434
0.2002,1096.3181,957.0681,-940.5269,-862.1497
0.2169,1080.6113,941.3613,-940.5269,-940.5269
0.2336,1064.9045,925.6545,-940.5299,-940.5299
0.2503,1049.1976,909.9476,-940.5299,-940.5299
0.267,1033.4908,894.2408,-940.5269,-940.5269
0.2836,1017.784,878.534,-946.1928,-946.1928
0.3003,1002.0772,862.8272,-940.5269,-1018.9042
0.317,986.3704,844.5026,-1018.9042,-1097.2814
0.3337,968.0458,826.178,-1097.2814,-1097.2814
0.3504,949.7212,807.8534,-1097.2814,-1018.9042
0.367,931.3966,792.1466,-1103.8916,-1025.0422
0.3837,913.072,773.822,-1097.2814,-1097.2814
0.4004,894.7474,755.4974,-1097.2814,-1097.2814
0.4171,876.4228,737.1728,-1097.2814,-1175.6587
0.4338,858.0982,716.2304,-1175.6587,-1175.6587
0.4505,837.1558,697.9058,-1175.6587,-1175.6587
0.4672,818.8312,676.9634,-1175.6617,-1175.6617
0.4838,797.8887,658.6387,-1261.5934,-1182.744
0.5005,776.9463,637.6963,-1254.0359,-1254.0359
0.5172,756.0039,616.7539,-1254.0359,-1332.4132
0.5339,735.0615,593.1937,-1254.0359,-1332.4132
0.5506,714.1191,572.2513,-1254.0359,-1254.0359
0.5673,693.1767,551.3089,-1332.4132,-1332.4132
0.5839,669.6165,527.7487,-1340.4398,-1340.4398
0.6006,648.6741,506.8063,-1332.4132,-1332.4132
0.6173,625.1139,483.2461,-1410.7904,-1410.7904
0.634,601.5537,459.6859,-1410.7904,-1410.7904
0.6507,577.9935,436.1257,-1410.7934,-1410.7934
0.6673,554.4332,412.5654,-1419.2922,-1419.2922
0.684,530.873,389.0052,-1410.7904,-1410.7904
0.7007,507.3128,365.445,-1489.1677,-1489.1677
0.7174,481.1348,339.267,-1489.1677,-1489.1677
0.7341,457.5746,315.7068,-1489.1677,-1489.1677
0.7508,431.3966,289.5288,-1567.5449,-1567.5449
0.7675,405.2186,263.3508,-1567.5449,-1489.1677
0.7841,379.0406,239.7906,-1576.988,-1576.988
0.8008,352.8626,210.9948,-1567.5449,-1567.5449
0.8175,326.6846,187.4346,-1567.5479,-1567.5479
0.8342,300.5065,158.6387,-1645.9251,-1567.5479
0.8509,271.7107,135.0785,-1724.2994,-1567.5449
0.8676,242.9149,106.2827,-1645.9222,-1802.6766
0.8842,216.7369,74.8691,-1655.8373,-1734.6867
0.9009,187.9411,48.6911,-1724.2994,-1645.9222
0.9176,159.1453,19.8953,-1567.5449,-1567.5449
0.9343,135.5851,-3.6649,-548.6407,-470.2635
0.951,140.8207,4.1885,1097.2814,1018.9042
0.9676,172.2343,30.3665,1892.3855,1498.1386
0.9843,203.6479,53.9267,1881.0539,1175.6587
1.001,235.0615,69.6335,1802.6766,940.5269
1.0177,263.8573,85.3403,1724.2994,1097.2814
1.0344,292.6531,106.2827,1802.6796,1254.0359
1.0511,324.0668,127.2251,1802.6796,940.5269
1.0678,352.8626,137.6963,1724.2994,783.7725
1.0844,381.6584,153.4031,1734.6867,946.1928
1.1011,410.4542,169.1099,1724.2994,940.5299
1.1178,439.25,184.8168,1724.2994,1097.2844
1.1345,468.0458,205.7592,1724.2994,1097.2814
1.1512,496.8416,221.466,1645.9222,862.1497
1.1679,523.0196,234.555,1567.5449,705.3952
1.1845,549.1976,245.0262,1576.991,709.6446
1.2012,575.3757,258.1152,1567.5479,783.7725
1.2179,601.5537,271.2042,1567.5449,862.1497
1.2346,627.7317,286.911,1567.5449,862.1497
1.2513,653.9097,300.0,1567.5449,783.7725
1.2679,680.0877,313.089,1498.1386,709.6446
1.2846,703.6479,323.5602,1410.7904,-1645.9222
1.3013,727.2081,258.1152,1489.1677,-1724.2994
1.318,753.3861,265.9686,1489.1677,3056.7126
1.3347,776.9463,360.2094,1410.7904,862.1497
1.3514,800.5065,294.7644,1410.7934,627.018
1.3681,824.0668,381.1518,1410.7934,3056.7126
1.3847,847.627,396.8586,1419.2892,630.7952
1.4014,871.1872,402.0942,1332.4132,391.8862
1.4181,892.1296,409.9476,1254.0359,391.8862
1.4348,913.072,415.1832,1332.4132,470.2665
1.4515,936.6322,425.6545,1332.4132,548.6437
1.4682,957.5746,433.5079,1254.0359,548.6407
1.4848,978.517,443.9791,1261.5904,551.9458
1.5015,999.4594,451.8325,1254.0359,470.2635
1.5182,1020.4018,459.6859,1175.6587,391.8862
1.5349,1038.7264,464.9215,1175.6587,391.8862
1.5516,1059.6688,472.7749,1175.6617,470.2635
1.5682,1077.9935,480.6283,1103.8946,473.0964
1.5849,1096.3181,488.4817,1175.6587,391.8862
1.6016,1117.2605,493.7173,1175.6587,313.509
1.6183,1135.5851,498.9529,1097.2814,391.8862
1.635,1153.9097,506.8063,1018.9042,313.509
1.6517,1169.6165,509.4241,1018.9042,235.1317
1.6683,1187.9411,514.6597,1103.8916,473.0964
1.685,1206.2657,525.1309,1018.9042,235.1317
1.7017,1221.9725,522.5131,1018.9042,78.3772
1.7184,1240.2971,527.7487,1018.9042,313.509
1.7351,1256.0039,532.9843,940.5269,235.1317
1.7518,1271.7107,535.6021,940.5269,156.7545
1.7685,1287.4175,538.2199,940.5269,156.7545
1.7851,1303.1243,540.8377,946.1958,157.6988
1.8018,1318.8312,543.4555,862.1527,156.7545
1.8185,1331.9202,546.0733,862.1497,-1489.1677
1.8352,1347.627,493.7173,862.1497,-1410.7904
1.8519,1360.716,498.9529,783.7725,313.509
1.8686,1373.805,504.1885,783.7725,1332.4132
1.8852,1386.894,543.4555,788.494,-78.8494
1.9019,1399.983,501.5707,783.7725,-1097.2814
1.9186,1413.072,506.8063,783.7725,235.1317
1.9353,1426.161,509.4241,705.3952,1175.6587
1.952,1436.6322,546.0733,705.3952,-156.7545
1.9686,1449.7212,504.1885,709.6446,-1340.4398
1.9853,1460.1924,501.5707,627.018,1175.6587
2.002,1470.6636,543.4555,627.018,1175.6587
2.0187,1481.1348,540.8377,705.3952,-235.1317
2.0354,1494.2238,535.6021,627.018,-235.1317
2.0521,1502.0772,532.9843,548.6407,-156.7545
2.0688,1512.5484,530.3665,627.018,-1489.1677
2.0854,1523.0196,483.2461,551.9458,-1340.4398
2.1021,1530.873,485.8639,548.6407,0.0
2.1188,1541.3442,483.2461,470.2635,-313.509
2.1355,1546.5798,475.3927,391.8862,78.3772
2.1522,1554.4332,485.8639,470.2635,-156.7545
2.1689,1562.2866,470.1571,470.2665,-705.3952
2.1855,1570.1401,462.3037,473.0994,78.8494
2.2022,1577.9935,472.7749,470.2635,-313.509
2.2189,1585.8469,451.8325,391.8862,-783.7725
2.2356,1591.0825,446.5969,313.509,-313.509
2.2523,1596.3181,441.3613,391.8862,235.1317
2.2689,1604.1715,454.4503,394.247,-394.247
2.2856,1609.4071,428.2723,313.509,-1018.9072
2.3023,1614.6427,420.4188,235.1317,-470.2665
2.319,1617.2605,412.5654,235.1317,-313.509
2.3357,1622.4961,409.9476,313.509,-470.2635
2.3524,1627.7317,396.8586,235.1317,-548.6407
2.3691,1630.3495,391.623,156.7545,-391.8862
