timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,1387.4175,1248.1675,,
0.0167,1379.5641,1237.6963,-548.6407,-705.3952
0.0334,1369.0929,1224.6073,-705.3952,-627.018
0.0501,1356.0039,1216.7539,-705.3952,-627.018
0.0668,1345.5327,1203.6649,-627.018,-705.3952
0.0834,1335.0615,1193.1937,-709.6446,-630.7952
0.1001,1321.9725,1182.7225,-783.7725,-705.3952
0.1168,1308.8835,1169.6335,-705.3952,-783.7725
0.1335,1298.4123,1156.5445,-705.3952,-783.7725
0.1502,1285.3233,1143.4555,-783.7725,-783.7725
0.1668,1272.2343,1130.3665,-867.3434,-788.494
0.1835,1256.5275,1117.2775,-862.1497,-783.7725
0.2002,1243.4385,1104.1885,-783.7725,-783.7725
0.2169,1230.3495,1091.0995,-862.1497,-862.1497
0.2336,1214.6427,1075.3927,-862.1497,-862.1497
0.2503,1201.5537,1062.3037,-862.1497,-862.1497
0.267,1185.8469,1046.5969,-940.5269,-940.5269
0.2836,1170.1401,1030.8901,-946.1958,-946.1958
0.3003,1154.4332,1015.1832,-940.5299,-940.5299
0.317,1138.7264,999.4764,-1018.9042,-1018.9042
0.3337,1120.4018,981.1518,-1018.9042,-1018.9042
0.3504,1104.695,965.445,-940.5269,-1018.9042
0.3671,1088.9882,947.1204,-1018.9042,-1018.9042
0.3837,1070.6636,931.4136,-1103.8916,-1025.0422
0.4004,1052.339,913.089,-1097.2814,-1097.2814
0.4171,1034.0144,894.7644,-1097.2814,-1097.2814
0.4338,1015.6898,876.4398,-1097.2814,-1097.2814
0.4505,997.3652,858.1152,-1097.2814,-1097.2814
0.4671,979.0406,839.7906,-1182.741,-1182.741
0.4838,958.0982,818.8482,-1175.6587,-1254.0359
0.5005,939.7736,797.9058,-1175.6587,-1175.6587
0.5172,918.8312,779.5812,-1175.6617,-1175.6617
0.5339,900.5065,758.6387,-1254.0389,-1254.0389
0.5506,876.9463,737.6963,-1332.4132,-1254.0359
0.5673,856.0039,716.7539,-1254.0359,-1254.0359
0.5839,835.0615,695.8115,-1261.5904,-1261.5904
0.6006,814.1191,674.8691,-1254.0359,-1332.4132
0.6173,793.1767,651.3089,-1332.4132,-1332.4132
0.634,769.6165,630.3665,-1410.7904,-1332.4132
0.6507,746.0563,606.8063,-1410.7904,-1332.4132
0.6674,722.4961,585.8639,-1410.7904,-1332.4132
0.684,698.9359,562.3037,-1419.2892,-1498.1386
0.7007,675.3757,536.1257,-1410.7934,-1489.1707
0.7174,651.8154,512.5654,-1410.7934,-1410.7934
