timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,1431.9202,1295.288,,
0.0167,1424.0668,1287.4346,-548.6437,-627.021
0.0334,1413.5955,1274.3455,-548.6437,-705.3982
0.0501,1405.7421,1263.8743,-548.6407,-627.018
0.0668,1395.2709,1253.4031,-548.6407,-470.2635
0.0834,1387.4175,1248.1675,-551.9458,-473.0964
0.1001,1376.9463,1237.6963,-705.3952,-627.018
0.1168,1363.8573,1227.2251,-705.3952,-627.018
0.1335,1353.3861,1216.7539,-627.018,-627.018
0.1502,1342.9149,1206.2827,-705.3952,-705.3952
0.1668,1329.8259,1193.1937,-709.6446,-788.494
0.1835,1319.3547,1180.1047,-705.3952,-705.3952
0.2002,1306.2657,1169.6335,-705.3952,-705.3952
0.2169,1295.7945,1156.5445,-705.3952,-783.7725
0.2336,1282.7055,1143.4555,-783.7725,-783.7725
0.2503,1269.6165,1130.3665,-783.7725,-783.7725
0.267,1256.5275,1117.2775,-862.1497,-783.7725
0.2836,1240.8207,1104.1885,-867.3434,-788.494
0.3003,1227.7317,1091.0995,-862.1497,-862.1497
0.317,1212.0249,1075.3927,-862.1497,-940.5269
0.3337,1198.9359,1059.6859,-862.1497,-862.1497
0.3504,1183.2291,1046.5969,-940.5269,-862.1497
0.3671,1167.5223,1030.8901,-940.5299,-940.5299
0.3837,1151.8154,1015.1832,-946.1958,-946.1958
0.4004,1136.1086,999.4764,-1018.9042,-1018.9042
0.4171,1117.784,981.1518,-1018.9042,-1097.2814
0.4338,1102.0772,962.8272,-940.5269,-1018.9042
0.4505,1086.3704,947.1204,-1018.9042,-1018.9042
0.4671,1068.0458,928.7958,-1103.8916,-1025.0422
0.4838,1049.7212,913.089,-1097.2814,-1018.9042
0.5005,1031.3966,894.7644,-1097.2814,-1097.2814
0.5172,1013.072,876.4398,-1097.2814,-1097.2814
0.5339,994.7474,858.1152,-1097.2814,-1175.6587
0.5506,976.4228,837.1728,-1175.6587,-1175.6587
0.5673,955.4804,818.8482,-1175.6587,-1175.6587
0.5839,937.1558,797.9058,-1182.741,-1182.741
0.6006,916.2134,779.5812,-1254.0389,-1175.6617
0.6173,895.2709,758.6387,-1254.0389,-1254.0389
0.634,874.3285,737.6963,-1254.0359,-1254.0359
0.6507,853.3861,716.7539,-1254.0359,-1254.0359
0.6674,832.4437,695.8115,-1254.0359,-1254.0359
0.684,811.5013,674.8691,-1340.4398,-1340.4398
0.7007,787.9411,651.3089,-1332.4132,-1332.4132
0.7174,766.9987,630.3665,-1332.4132,-1332.4132
0.7341,743.4385,606.8063,-1410.7904,-1410.7904
0.7508,719.8783,583.2461,-1410.7904,-1410.7904
0.7674,696.3181,559.6859,-1419.2892,-1419.2892
0.7841,672.7579,536.1257,-1410.7934,-1410.7934
0.8008,649.1976,512.5654,-1410.7934,-1410.7934
0.8175,625.6374,489.0052,-1489.1677,-1410.7904
0.8342,599.4594,465.445,-1489.1677,-1489.1677
0.8509,575.8992,439.267,-1489.1677,-1567.5449
0.8676,549.7212,413.089,-1567.5449,-1489.1677
0.8842,523.5432,389.5288,-1576.988,-1498.1386
0.9009,497.3652,363.3508,-1567.5449,-1567.5449
0.9176,471.1872,337.1728,-1567.5449,-1567.5449
0.9343,445.0092,310.9948,-1567.5449,-1567.5449
0.951,418.8312,284.8168,-1645.9251,-1645.9251
0.9677,390.0353,256.0209,-1645.9251,-1645.9251
0.9843,363.8573,229.8429,-1655.8373,-1655.8373
1.001,335.0615,201.0471,-4702.6347,-1645.9222
1.0177,206.7893,174.8691,-4702.6347,-1645.9222
1.0344,177.9935,146.0733,-1724.3024,-1724.2994
1.0511,149.1976,117.2775,-1724.3024,-1724.2994
1.0677,120.4018,88.4817,-1813.5361,-1734.6867
1.0844,88.9882,59.6859,,-1724.2994
1.1011,,30.8901,,-1802.6796
1.1178,,-0.5236,,-1724.3024
1.1345,,-26.7016,,-235.1317
1.1512,,-8.377,,1410.7904
1.1678,,20.4188,,1419.2922
1.1845,54.9568,38.7435,,1097.2844
1.2012,,57.0681,,1018.9042
1.2179,,72.7749,,940.5269
1.2346,104.695,88.4817,,940.5269
1.2513,120.4018,104.1885,,1175.6587
1.268,379.5641,127.7487,,1018.9042
1.2846,418.8312,138.2199,2286.6355,709.6446
1.3013,455.4804,151.3089,2194.5629,1018.9042
1.318,492.1296,172.2513,2116.1856,940.5269
1.3347,526.161,182.7225,2116.1856,783.7725
1.3514,562.8102,198.4293,2194.5629,862.1497
1.3681,599.4594,211.5183,2116.1856,705.3952
1.3847,633.4908,221.9895,2050.0873,709.6446
1.4014,667.5223,235.0785,2037.8114,940.5269
1.4181,701.5537,253.4031,2037.8084,862.1497
1.4348,735.5851,263.8743,2037.8084,705.3982
1.4515,769.6165,276.9634,2037.8084,862.1527
1.4681,803.6479,292.6702,2050.0843,709.6446
1.4848,837.6793,300.5236,1959.4311,705.3952
1.5015,869.0929,316.2304,1959.4311,783.7725
1.5182,903.1243,326.7016,1959.4341,548.6407
1.5349,934.538,334.555,1881.0569,548.6407
1.5516,965.9516,345.0262,1881.0539,627.018
1.5683,997.3652,355.4974,1881.0539,548.6407
1.5849,1028.7788,363.3508,1892.3855,551.9458
1.6016,1060.1924,373.822,1881.0539,548.6407
1.6183,1091.606,381.6754,1802.6766,548.6407
1.635,1120.4018,392.1466,1724.2994,548.6407
1.6517,1149.1976,400.0,1724.3024,548.6407
1.6684,1177.9935,410.4712,1802.6796,470.2635
1.685,1209.4071,415.7068,1813.5361,394.247
1.7017,1238.2029,423.5602,1881.0539,470.2635
1.7184,1272.2343,431.4136,1645.9222,470.2635
1.7351,1293.1767,439.267,1567.5449,391.8862
1.7518,1324.5903,444.5026,1724.2994,313.509
1.7684,1350.7683,449.7382,1576.988,394.247
1.7851,1376.9463,457.5916,1567.5449,391.8862
1.8018,1403.1243,462.8272,1645.9251,313.509
1.8185,1431.9202,468.0628,1645.9251,235.1317
1.8352,1458.0982,470.6806,1567.5449,235.1317
1.8519,1484.2762,475.9162,1489.1677,313.509
1.8686,1507.8364,481.1518,1489.1677,235.1317
1.8852,1534.0144,483.7696,1576.988,236.5482
1.9019,1560.1924,489.0052,1489.1677,235.1317
1.9186,1583.7526,491.623,1489.1677,235.1317
1.9353,1609.9306,496.8586,1489.1677,156.7545
1.952,1633.4908,496.8586,1410.7904,78.3772
1.9687,1657.051,499.4764,1410.7934,156.7545
1.9853,1680.6113,502.0942,1419.2922,157.6988
2.002,1704.1715,504.712,1410.7904,78.3772
2.0187,1727.7317,504.712,1332.4132,0.0
2.0354,1748.6741,504.712,1332.4132,0.0
2.0521,1772.2343,504.712,1332.4132,78.3772
2.0687,1793.1767,507.3298,1261.5904,0.0
2.0854,1814.1191,504.712,1489.1677,-78.3772
2.1021,1842.9149,504.712,1489.1677,0.0
