timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,1142.3914,1005.7592,,
0.0167,1134.538,997.9058,-470.2635,-627.018
0.0333,1126.6846,984.8168,-551.9458,-630.7952
0.05,1116.2134,976.9634,-548.6437,-470.2665
0.0667,1108.3599,969.1099,-548.6437,-548.6437
0.0834,1097.8887,958.6387,-627.018,-548.6407
0.1001,1087.4175,950.7853,-627.018,-548.6407
0.1168,1076.9463,940.3141,-627.018,-705.3952
0.1334,1066.4751,927.2251,-630.7952,-709.6446
0.1501,1056.0039,916.7539,-627.018,-548.6407
0.1668,1045.5327,908.9005,-627.018,-705.3952
0.1835,1035.0615,893.1937,-705.3952,-783.7725
0.2002,1021.9725,882.7225,-705.3952,-705.3952
0.2168,1011.5013,869.6335,-709.6446,-709.6446
0.2335,998.4123,859.1623,-783.7725,-705.3952
0.2502,985.3233,846.0733,-783.7725,-783.7725
0.2669,972.2343,832.9843,-783.7725,-783.7725
0.2836,959.1453,819.8953,-862.1497,-862.1497
0.3003,943.4385,804.1885,-862.1497,-862.1497
0.317,930.3495,791.0995,-783.7725,-783.7725
0.3336,917.2605,778.0105,-867.3434,-867.3434
0.3503,901.5537,762.3037,-940.5269,-940.5269
0.367,885.8469,746.5969,-862.1497,-862.1497
0.3837,872.7579,733.5079,-940.5299,-862.1527
0.4004,854.4332,717.801,-1018.9072,-940.5299
0.417,838.7264,702.0942,-946.1928,-946.1928
0.4337,823.0196,686.3874,-940.5269,-1018.9042
0.4504,807.3128,668.0628,-1018.9042,-1018.9042
0.4671,788.9882,652.356,-1018.9042,-1018.9042
0.4838,773.2814,634.0314,-1018.9042,-1018.9042
0.5005,754.9568,618.3246,-1097.2814,-1097.2814
0.5172,736.6322,597.3822,-1097.2814,-1175.6587
0.5338,718.3076,579.0576,-1103.8916,-1025.0422
0.5505,699.983,563.3508,-1097.2814,-1097.2814
0.5672,681.6584,542.4084,-1175.6587,-1175.6587
0.5839,660.716,524.0838,-1175.6587,-1097.2814
0.6006,642.3914,505.7592,-1175.6587,-1175.6587
0.6173,621.449,484.8168,-1254.0389,-1254.0389
0.6339,600.5065,463.8743,-1182.744,-1182.744
0.6506,582.1819,445.5497,-1175.6587,-1175.6587
0.6673,561.2395,424.6073,-1254.0359,-1254.0359
0.684,540.2971,403.6649,-1332.4132,-1332.4132
0.7007,516.7369,380.1047,-1332.4132,-1254.0359
0.7173,495.7945,361.7801,-1340.4398,-1261.5904
0.734,472.2343,338.2199,-1332.4132,-1410.7904
0.7507,451.2919,314.6597,-1332.4132,-1332.4132
0.7674,427.7317,293.7173,-1410.7904,-1332.4132
0.7841,404.1715,270.1571,-1410.7904,-1332.4132
0.8008,380.6113,249.2147,-1410.7934,-1410.7934
0.8175,357.051,223.0366,-1410.7934,-1489.1707
0.8341,333.4908,199.4764,-1498.1386,-1419.2892
0.8508,307.3128,175.9162,-1489.1677,-1489.1677
0.8675,283.7526,149.7382,-1489.1677,-1567.5449
0.8842,257.5746,123.5602,-1567.5449,-1567.5449
0.9009,231.3966,97.3822,-1567.5449,-1489.1677
0.9176,205.2186,73.822,-1567.5449,-1567.5449
0.9342,179.0406,45.0262,-1576.988,-1576.988
0.9509,152.8626,21.466,-862.1497,-705.3952
0.9676,150.2448,21.466,705.3952,548.6407
0.9843,176.4228,39.7906,1489.1677,1097.2814
1.001,199.983,58.1152,1489.1677,1097.2814
1.0176,226.161,76.4398,1576.988,1025.0422
1.0343,252.339,92.1466,1567.5449,1018.9042
1.051,278.517,110.4712,1489.1677,1018.9042
1.0677,302.0772,126.178,1489.1677,940.5269
1.0844,328.2552,141.8848,1489.1677,1018.9042
1.1011,351.8154,160.2094,1410.7934,1018.9042
1.1178,375.3757,175.9162,1410.7934,862.1497
1.1344,398.9359,189.0052,1419.2892,867.3434
1.1511,422.4961,204.712,1410.7904,940.5269
1.1678,446.0563,220.4188,1410.7904,862.1527
1.1845,469.6165,233.5079,1332.4132,862.1527
1.2012,490.5589,249.2147,1332.4132,862.1497
1.2179,514.1191,262.3037,1332.4132,705.3952
1.2345,535.0615,272.7749,1261.5904,709.6446
1.2512,556.0039,285.8639,1254.0359,783.7725
1.2679,576.9463,298.9529,1254.0359,783.7725
1.2846,597.8887,312.0419,1254.0389,783.7725
1.3013,618.8312,325.1309,1175.6617,705.3952
1.3179,637.1558,335.6021,1182.741,709.6446
1.3346,658.0982,348.6911,1254.0359,705.3952
1.3513,679.0406,359.1623,1175.6587,627.018
