timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
1.0678,561.2395,330.3665,391.8862,235.1317
1.0844,569.0929,335.6021,394.247,236.5482
1.1011,574.3285,338.2199,313.509,156.7545
1.1178,579.5641,340.8377,313.509,78.3772
1.1345,584.7997,340.8377,313.509,78.3772
1.1512,590.0353,343.4555,313.509,78.3772
1.1679,595.2709,343.4555,235.1317,156.7545
1.1845,597.8887,348.6911,236.5482,78.8494
1.2012,603.1243,346.0733,235.1317,0.0
1.2179,605.7421,348.6911,235.1317,78.3772
1.2346,610.9777,348.6911,235.1317,0.0
1.2513,613.5955,348.6911,156.7575,0.0
1.2679,616.2134,348.6911,157.7018,0.0
1.2846,618.8312,348.6911,78.3772,0.0
1.3013,618.8312,348.6911,78.3772,-156.7545
1.318,621.449,343.4555,78.3772,-156.7545
1.3347,621.449,343.4555,78.3772,-78.3772
1.3514,624.0668,340.8377,78.3772,-156.7545
1.3681,624.0668,338.2199,0.0,-78.3772
1.3847,624.0668,338.2199,0.0,-157.6988
1.4014,624.0668,332.9843,0.0,-235.1317
1.4181,624.0668,330.3665,0.0,-156.7545
1.4348,624.0668,327.7487,-78.3772,-235.1317
1.4515,621.449,322.5131,-78.3772,-313.509
1.4682,621.449,317.2775,0.0,-156.7545
1.4848,621.449,317.2775,-78.8494,-236.5482
1.5015,618.8312,309.4241,-156.7545,-313.509
1.5182,616.2134,306.8063,-156.7575,-235.1317
1.5349,613.5955,301.5707,-156.7575,-391.8862
1.5516,610.9777,293.7173,-156.7545,-313.509
1.5682,608.3599,291.0995,-236.5482,-315.3976
1.5849,603.1243,283.2461,-235.1317,-470.2635
1.6016,600.5065,275.3927,-235.1317,-470.2635
1.6183,595.2709,267.5393,-313.509,-470.2635
1.635,590.0353,259.6859,-235.1317,-470.2635
1.6517,587.4175,251.8325,-235.1317,-470.2635
1.6684,582.1819,243.9791,-391.8862,-470.2635
1.685,574.3285,236.1257,-394.247,-473.0964
1.7017,569.0929,228.2723,-313.509,-470.2665
1.7184,563.8573,220.4188,-313.509,-548.6437
1.7351,558.6217,209.9476,-391.8862,-627.018
1.7518,550.7683,199.4764,-470.2635,-548.6407
1.7685,542.9149,191.623,-470.2635,-548.6407
1.7851,535.0615,181.1518,-394.247,-630.7952
1.8018,529.8259,170.6806,-470.2635,-627.018
1.8185,519.3547,160.2094,-548.6407,-627.018
1.8352,511.5013,149.7382,-470.2635,-705.3952
1.8519,503.6479,136.6492,-470.2635,-705.3952
1.8685,495.7945,126.178,-551.9458,-551.9458
1.8852,485.3233,118.3246,-548.6407,-783.7725
1.9019,477.4699,100.0,-548.6407,-862.1497
1.9186,466.9987,89.5288,-627.018,-470.2635
1.9353,456.5275,84.2932,-627.018,235.1317
1.952,446.0563,97.3822,-627.018,548.6407
1.9687,435.5851,102.6178,-627.018,391.8862
1.9853,425.1139,110.4712,-709.6446,473.0964
2.002,412.0249,118.3246,-705.3952,548.6407
2.0187,401.5537,128.7958,-705.3952,548.6407
2.0354,388.4647,136.6492,-783.7725,391.8862
2.0521,375.3757,141.8848,-783.7754,391.8862
2.0688,362.2866,149.7382,-783.7754,470.2635
2.0854,349.1976,157.5916,-788.494,394.247
2.1021,336.1086,162.8272,-783.7725,313.509
2.1188,323.0196,168.0628,-783.7725,470.2635
2.1355,309.9306,178.534,-862.1497,470.2635
2.1522,294.2238,183.7696,-862.1497,313.509
2.1688,281.1348,189.0052,-867.3434,315.3976
2.1855,265.428,194.2408,-940.5269,313.509
2.2022,249.7212,199.4764,-940.5269,156.7545
2.2189,234.0144,199.4764,-705.3952,78.3772
2.2356,226.161,202.0942,-548.6407,313.509
2.2523,215.6898,209.9476,-548.6407,156.7545
2.2689,207.8364,207.3298,-551.9458,78.8494
2.2856,197.3652,212.5654,-627.018,156.7545
2.3023,186.894,212.5654,-627.018,78.3772
2.319,176.4228,215.1832,-627.018,156.7545
2.3357,165.9516,217.801,-627.018,78.3772
2.3524,155.4804,217.801,-705.3952,0.0
2.3691,142.3914,217.801,-783.7725,0.0
2.3857,129.3024,217.801,-709.6446,157.6988
2.4024,118.8312,223.0366,-705.3982,0.0
2.4191,105.7421,217.801,-783.7754,-156.7545
2.4358,92.6531,217.801,-783.7725,0.0
2.4525,79.5641,217.801,-783.7725,-78.3772
2.4692,66.4751,215.1832,-862.1497,-78.3772
2.4858,50.7683,215.1832,-867.3434,0.0
2.5025,37.6793,215.1832,-862.1497,-78.3772
2.5192,21.9725,212.5654,-940.5269,-235.1317
2.5359,6.2657,207.3298,-940.5269,-156.7545
2.5526,-9.4411,207.3298,-705.3952,-156.7545
2.5692,-17.2945,202.0942,0.0,-236.5482
2.5859,-9.4411,199.4764,548.6407,-156.7545
2.6026,1.0301,196.8586,470.2635,-235.1317
2.6193,6.2657,191.623,391.8862,-313.509
2.636,14.1191,186.3874,470.2635,-235.1317
2.6527,21.9725,183.7696,391.8862,-235.1317
2.6694,27.2081,178.534,391.8862,-313.509
2.686,35.0615,173.2984,394.247,-394.247
2.7027,40.2971,165.445,313.509,-391.8862
2.7194,45.5327,160.2094,313.509,-313.509
2.7361,50.7683,154.9738,313.509,-313.509
2.7528,56.0039,149.7382,313.509,-391.8862
2.7695,61.2395,141.8848,313.509,-313.509
2.7861,66.4751,139.267,236.5482,-236.5482
2.8028,69.0929,134.0314,235.1317,-548.6407
2.8195,74.3285,120.9424,235.1317,-548.6407
2.8362,76.9463,115.7068,78.3772,-470.2635
2.8529,76.9463,105.2356,78.3772,-548.6407
2.8695,79.5641,97.3822,157.6988,-236.5482
2.8862,82.1819,97.3822,156.7545,156.7545
2.9029,84.7997,102.6178,156.7545,313.509
2.9196,87.4175,107.8534,78.3772,313.509
2.9363,87.4175,113.089,78.3772,235.1317
2.953,90.0353,115.7068,78.3772,235.1317
2.9697,90.0353,120.9424,0.0,313.509
2.9863,90.0353,126.178,0.0,236.5482
3.003,90.0353,128.7958,0.0,313.509
3.0197,90.0353,136.6492,-78.3772,235.1317
3.0364,87.4175,136.6492,-78.3772,78.3772
3.0531,87.4175,139.267,0.0,78.3772
3.0698,87.4175,139.267,-78.3772,156.7545
3.0864,84.7997,144.5026,-157.6988,157.6988
3.1031,82.1819,144.5026,-156.7545,156.7545
3.1198,79.5641,149.7382,-156.7545,156.7545
3.1365,76.9463,149.7382,-156.7545,0.0
3.1532,74.3285,149.7382,-156.7545,0.0
3.1698,71.7107,149.7382,-157.6988,0.0
3.1865,69.0929,149.7382,-235.1317,0.0
3.2032,63.8573,149.7382,-235.1317,0.0
3.2199,61.2395,149.7382,-235.1317,78.3772
3.2366,56.0039,152.356,,0.0
3.2533,,149.7382,,-78.3772
3.27,,149.7382,,0.0
3.2866,,149.7382,,-78.8494
3.3033,,147.1204,,-156.7545
3.32,,144.5026,,-156.7545
3.3367,,141.8848,,-156.7545
3.3534,,139.267,,-156.7545
3.3701,,136.6492,,0.0
3.3867,,139.267,,-236.5482
3.4034,,128.7958,,-235.1317
3.4201,,131.4136,,-235.1317
3.4368,,120.9424,,-391.8862
3.4535,,118.3246,,-78.3772
3.4701,,118.3246,,-315.3976
3.4868,,107.8534,,-470.2635
3.5035,,102.6178,,-313.509
3.5202,,97.3822,,78.3772
3.5369,,105.2356,,313.509
3.5536,,107.8534,,0.0
3.5703,,105.2356,,78.3772
3.5869,,110.4712,,236.5482
3.6036,,113.089,,156.7545
3.6203,,115.7068,,78.3772
3.637,,115.7068,,78.3772
3.6537,,118.3246,,78.3772
3.6704,,118.3246,,0.0
3.687,,118.3246,,0.0
3.7037,,118.3246,,0.0
3.7204,,118.3246,,0.0
3.7371,,118.3246,,0.0
3.7538,,118.3246,,0.0
3.7704,,118.3246,,-78.8494
3.7871,,115.7068,,-78.3772
3.8038,,115.7068,,-78.3772
3.8205,,113.089,,-78.3772
3.8372,,113.089,,-78.3772
3.8539,,110.4712,,-156.7545
3.8706,,107.8534,,-156.7545
3.8872,,105.2356,,-157.6988
3.9039,,102.6178,,-156.7545
3.9206,,100.0,,0.0
3.9373,,102.6178,,78.3772
3.954,,102.6178,,78.3772
3.9707,,105.2356,,156.7545
3.9873,,107.8534,,78.8494
4.004,,107.8534,,0.0
4.0207,,107.8534,,0.0
4.0374,,107.8534,,0.0
4.0541,,107.8534,,0.0
4.0707,,107.8534,,0.0
4.0874,,107.8534,,-78.3772
4.1041,,105.2356,,-78.3772
4.1208,,105.2356,,-78.3772
4.1375,,102.6178,,-78.3772
4.1542,,102.6178,,0.0
4.1709,,102.6178,,0.0
4.1875,,102.6178,,0.0
4.2042,,102.6178,,0.0
4.2209,,102.6178,,78.3772
4.2376,,105.2356,,78.3772
4.2543,,105.2356,,0.0
4.271,,105.2356,,0.0
4.2876,,105.2356,,78.8494
4.3043,,107.8534,,0.0
4.321,,105.2356,,0.0
4.3377,,107.8534,,78.3772
4.3544,,107.8534,,-78.3772
4.371,,105.2356,,0.0
4.3877,,107.8534,,78.3772
4.4044,,107.8534,,0.0
4.4211,,107.8534,,0.0
4.4378,,107.8534,,0.0
4.4545,,107.8534,,-78.3772
4.4712,,105.2356,,0.0
4.4878,,107.8534,,78.8494
4.5045,,107.8534,,0.0
4.5212,,107.8534,,0.0
4.5379,,107.8534,,0.0
4.5546,,107.8534,,0.0
4.5713,,107.8534,,-78.3772
4.5879,,105.2356,,0.0
4.6046,,107.8534,,78.3772
4.6213,,107.8534,,-78.3772
4.638,,105.2356,,-78.3772
4.6547,,105.2356,,0.0
4.6713,,105.2356,,78.8494
4.688,,107.8534,,78.3772
4.7047,,107.8534,,0.0
4.7214,,107.8534,,0.0
4.7381,,107.8534,,0.0
4.7548,,107.8534,,0.0
4.7715,,107.8534,,0.0
4.7881,,107.8534,,0.0
4.8048,,107.8534,,0.0
4.8215,,107.8534,,0.0
4.8382,,107.8534,,0.0
4.8549,,107.8534,,0.0
4.8716,,107.8534,,0.0
4.8882,,107.8534,,0.0
4.9049,,107.8534,,0.0
4.9216,,107.8534,,0.0
4.9383,,107.8534,,0.0
4.955,,107.8534,,0.0
4.9716,,107.8534,,0.0
4.9883,,107.8534,,0.0
5.005,,107.8534,,0.0
5.0217,,107.8534,,0.0
5.0384,,107.8534,,0.0
5.0551,,107.8534,,0.0
5.0718,,107.8534,,0.0
5.0884,,107.8534,,0.0
5.1051,,107.8534,,0.0
5.1218,,107.8534,,0.0
5.1385,,107.8534,,0.0
5.1552,,107.8534,,0.0
5.1719,,107.8534,,0.0
5.1885,,107.8534,,0.0
5.2052,,107.8534,,0.0
5.2219,,107.8534,,0.0
5.2386,,107.8534,,0.0
5.2553,,107.8534,,0.0
5.2719,,107.8534,,0.0
5.2886,,107.8534,,0.0
5.3053,,107.8534,,0.0
5.322,,107.8534,,0.0
5.3387,,107.8534,,0.0
5.3554,,107.8534,,0.0
5.3721,,107.8534,,0.0
5.3887,,107.8534,,0.0
5.4054,,107.8534,,0.0
5.4221,,107.8534,,0.0
5.4388,,107.8534,,156.7545
5.4555,,113.089,,0.0
5.4722,,107.8534,,-156.7545
5.4888,,107.8534,,0.0
5.5055,,107.8534,,0.0
5.5222,,107.8534,,0.0
5.5389,,107.8534,,0.0
5.5556,,107.8534,,0.0
5.5722,,107.8534,,0.0
5.5889,,107.8534,,0.0
5.6056,,107.8534,,0.0
5.6223,,107.8534,,78.3772
5.639,,110.4712,,78.3772
5.6557,,110.4712,,0.0
5.6724,,110.4712,,-78.3772
5.689,,107.8534,,0.0
5.7057,,110.4712,,78.3772
5.7224,,110.4712,,0.0
5.7391,,110.4712,,0.0
5.7558,,110.4712,,0.0
5.7724,,110.4712,,0.0
5.7891,,110.4712,,0.0
5.8058,,110.4712,,0.0
5.8225,,110.4712,,0.0
5.8392,,110.4712,,0.0
5.8559,,110.4712,,0.0
5.8725,,110.4712,,0.0
5.8892,,110.4712,,0.0
5.9059,,110.4712,,0.0
5.9226,,110.4712,,-78.3772
5.9393,,107.8534,,-78.3772
5.956,,107.8534,,0.0
5.9727,,107.8534,,0.0
5.9893,,107.8534,,0.0
6.006,,107.8534,,0.0
6.0227,,107.8534,,0.0
6.0394,,107.8534,,0.0
6.0561,,107.8534,,0.0
6.0727,,107.8534,,0.0
6.0894,,107.8534,,0.0
6.1061,,107.8534,,0.0
6.1228,,107.8534,,0.0
6.1395,,107.8534,,0.0
6.1562,,107.8534,,0.0
6.1729,,107.8534,,-78.3772
6.1895,,105.2356,,-78.8494
6.2062,,105.2356,,-78.3772
6.2229,,102.6178,,-78.3772
6.2396,,102.6178,,0.0
6.2563,,102.6178,,0.0
6.273,,102.6178,,0.0
6.2896,,102.6178,,0.0
6.3063,,102.6178,,0.0
