timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,656.0039,514.1361,,
0.0167,645.5327,503.6649,-705.3952,-627.018
0.0334,632.4437,493.1937,-705.3952,-705.3952
0.0501,621.9725,480.1047,-705.3952,-705.3952
0.0667,608.8835,469.6335,-788.494,-709.6446
0.0834,595.7945,456.5445,-705.3952,-783.7725
0.1001,585.3233,443.4555,-705.3952,-783.7725
0.1168,572.2343,430.3665,-862.1497,-783.7725
0.1335,556.5275,417.2775,-862.1497,-783.7725
0.1502,543.4385,404.1885,-783.7725,-862.1497
0.1668,530.3495,388.4817,-867.3434,-867.3434
0.1835,514.6427,375.3927,-862.1497,-862.1497
0.2002,501.5537,359.6859,-862.1497,-862.1497
0.2169,485.8469,346.5969,-940.5269,-862.1497
0.2336,470.1401,330.8901,-940.5299,-940.5299
0.2502,454.4332,315.1832,-946.1958,-946.1958
0.2669,438.7264,299.4764,-940.5269,-940.5269
0.2836,423.0196,283.7696,-940.5269,-1018.9042
0.3003,407.3128,265.445,-940.5269,-1018.9042
0.317,391.606,249.7382,-1018.9042,-940.5269
0.3337,373.2814,234.0314,-1018.9042,-1018.9042
0.3504,357.5746,215.7068,-1018.9042,-1097.2814
0.367,339.25,197.3822,-1103.8916,-1103.8916
0.3837,320.9254,179.0576,-1097.2814,-1018.9042
0.4004,302.6008,163.3508,-1097.2814,-1097.2814
0.4171,284.2762,142.4084,-1097.2814,-1175.6587
0.4338,265.9516,124.0838,-1175.6587,-1097.2814
0.4505,245.0092,105.7592,-1175.6587,-1175.6587
0.4671,226.6846,84.8168,-1182.744,-1182.744
0.4838,205.7421,66.4921,-862.1527,-862.1527
0.5005,197.8887,56.0209,235.1317,156.7545
0.5172,213.5955,71.7277,1097.2844,1018.9072
0.5339,234.538,90.0524,1175.6617,1018.9072
0.5505,252.8626,105.7592,1182.741,867.3434
0.5672,273.805,118.8482,1175.6587,783.7725
0.5839,292.1296,131.9372,1175.6587,705.3952
0.6006,313.072,142.4084,1175.6587,783.7725
0.6173,331.3966,158.1152,1097.2814,783.7725
0.634,349.7212,168.5864,1097.2814,627.018
0.6506,368.0458,179.0576,1103.8916,630.7952
0.6673,386.3704,189.5288,1097.2814,627.018
0.684,404.695,200.0,1018.9042,548.6407
0.7007,420.4018,207.8534,1018.9042,470.2635
0.7174,438.7264,215.7068,1018.9042,548.6407
0.7341,454.4332,226.178,940.5299,627.018
0.7508,470.1401,236.6492,940.5299,548.6407
0.7674,485.8469,244.5026,946.1928,473.0964
0.7841,501.5537,252.356,940.5269,470.2635
0.8008,517.2605,260.2094,940.5269,470.2635
0.8175,532.9673,268.0628,862.1497,470.2635
0.8342,546.0563,275.9162,862.1497,470.2635
0.8509,561.7631,283.7696,862.1497,548.6407
0.8675,574.8521,294.2408,788.494,394.247
0.8842,587.9411,296.8586,783.7725,235.1317
0.9009,601.0301,302.0942,783.7725,391.8862
0.9176,614.1191,309.9476,783.7725,391.8862
0.9343,627.2081,315.1832,783.7725,391.8862
0.9509,640.2971,323.0366,709.6446,315.4006
0.9676,650.7683,325.6545,705.3952,235.1347
0.9843,663.8573,330.8901,783.7725,235.1317
1.001,676.9463,333.5079,705.3952,235.1317
1.0177,687.4175,338.7435,627.018,235.1317
1.0344,697.8887,341.3613,627.018,235.1317
1.0511,708.3599,346.5969,627.021,235.1317
1.0677,718.8312,349.2147,630.7982,157.6988
1.0844,729.3024,351.8325,627.018,156.7545
1.1011,739.7736,354.4503,548.6407,156.7545
1.1178,747.627,357.0681,548.6407,156.7545
1.1345,758.0982,359.6859,548.6407,78.3772
1.1512,765.9516,359.6859,470.2635,78.3772
1.1678,773.805,362.3037,551.9458,78.8494
1.1845,784.2762,362.3037,548.6407,78.3772
1.2012,792.1296,364.9215,470.2635,0.0
1.2179,799.983,362.3037,391.8862,0.0
1.2346,805.2186,364.9215,391.8862,78.3772
1.2512,813.072,364.9215,394.247,-78.8494
1.2679,818.3076,362.3037,391.8862,-78.3772
1.2846,826.161,362.3037,391.8862,0.0
1.3013,831.3966,362.3037,313.509,-78.3772
1.318,836.6322,359.6859,313.509,-156.7545
1.3347,841.8678,357.0681,313.509,-78.3772
1.3514,847.1034,357.0681,235.1317,-78.3772
1.368,849.7212,354.4503,236.5482,-157.6988
1.3847,854.9568,351.8325,235.1317,-156.7545
1.4014,857.5746,349.2147,235.1317,-156.7545
1.4181,862.8102,346.5969,235.1317,-156.7545
1.4348,865.428,343.9791,156.7545,-156.7545
1.4515,868.0458,341.3613,156.7545,-391.8862
1.4681,870.6636,330.8901,78.8494,-394.247
1.4848,870.6636,328.2723,78.3772,-235.1347
1.5015,873.2814,323.0366,78.3772,-391.8892
1.5182,873.2814,315.1832,78.3772,-391.8862
1.5349,875.8992,309.9476,78.3772,-313.509
1.5515,875.8992,304.712,0.0,-315.3976
1.5682,875.8992,299.4764,0.0,-391.8862
1.5849,875.8992,291.623,0.0,-470.2635
1.6016,875.8992,283.7696,-78.3772,-235.1317
1.6183,873.2814,283.7696,-78.3772,-391.8862
1.635,873.2814,270.6806,-78.3772,-627.018
1.6517,870.6636,262.8272,-156.7545,-470.2635
1.6683,868.0458,254.9738,-78.8494,-473.0964
1.685,868.0458,247.1204,-156.7545,-548.6407
1.7017,862.8102,236.6492,-235.1317,-627.018
1.7184,860.1924,226.178,-156.7545,-470.2635
1.7351,857.5746,220.9424,-235.1317,-470.2635
1.7518,852.339,210.4712,-235.1317,-627.018
1.7684,849.7212,200.0,-236.5482,-630.7952
1.7851,844.4856,189.5288,-313.509,-705.3952
1.8018,839.25,176.4398,-313.509,-627.018
1.8185,834.0144,168.5864,-313.509,-627.018
1.8352,828.7788,155.4974,-313.509,-783.7725
1.8518,823.5432,142.4084,-315.3976,-551.9458
1.8685,818.3076,137.1728,-391.8862,-548.6407
1.8852,810.4542,124.0838,-391.8862,-783.7725
1.9019,805.2186,110.9948,-391.8862,-862.1497
1.9186,797.3652,95.288,-470.2635,-783.7725
1.9353,789.5118,84.8168,-470.2635,-627.021
1.952,781.6584,74.3455,-470.2635,-235.1317
1.9686,773.805,76.9634,-473.0964,315.4006
1.9853,765.9516,84.8168,-470.2635,470.2635
2.002,758.0982,92.6702,-548.6407,548.6407
2.0187,747.627,103.1414,-627.018,548.6407
2.0354,737.1558,110.9948,-548.6407,470.2635
2.0521,729.3024,118.8482,-548.6407,548.6407
2.0687,718.8312,129.3194,-709.6476,551.9458
2.0854,705.7421,137.1728,-705.3982,391.8862
2.1021,695.2709,142.4084,-627.018,391.8862
