timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,1216.2134,1079.5812,,
0.0166,1205.7421,1069.1099,-630.7982,-709.6476
0.0333,1195.2709,1056.0209,-548.6407,-705.3952
0.05,1187.4175,1045.5497,-548.6407,-627.018
0.0667,1176.9463,1035.0785,-705.3952,-470.2635
0.0834,1163.8573,1029.8429,-705.3952,-470.2635
0.1001,1153.3861,1019.3717,-627.018,-705.3952
0.1168,1142.9149,1006.2827,-627.018,-705.3952
0.1334,1132.4437,995.8115,-709.6446,-709.6446
0.1501,1119.3547,982.7225,-783.7725,-783.7725
0.1668,1106.2657,969.6335,-705.3952,-705.3952
0.1835,1095.7945,959.1623,-705.3952,-705.3952
0.2002,1082.7055,946.0733,-783.7725,-783.7725
0.2169,1069.6165,932.9843,-862.1497,-783.7725
0.2335,1053.9097,919.8953,-867.3434,-867.3434
0.2502,1040.8207,904.1885,-783.7725,-862.1497
0.2669,1027.7317,891.0995,-862.1497,-862.1497
0.2836,1012.0249,875.3927,-940.5269,-862.1497
0.3003,996.3181,862.3037,-862.1497,-862.1497
0.3169,983.2291,846.5969,-867.3434,-867.3434
0.3336,967.5223,833.5079,-940.5299,-940.5299
0.3503,951.8154,815.1832,-940.5299,-1018.9072
0.367,936.1086,799.4764,-1018.9042,-940.5269
0.3837,917.784,783.7696,-1018.9042,-940.5269
0.4004,902.0772,768.0628,-1018.9042,-1018.9042
0.4171,883.7526,749.7382,-1018.9042,-1018.9042
0.4337,868.0458,734.0314,-1025.0422,-1103.8916
0.4504,849.7212,713.089,-1097.2814,-1097.2814
0.4671,831.3966,697.3822,-1097.2814,-1097.2814
0.4838,813.072,676.4398,-1097.2814,-1175.6587
0.5005,794.7474,658.1152,-1097.2814,-1097.2814
0.5172,776.4228,639.7906,-1175.6587,-1097.2814
0.5338,755.4804,621.466,-1261.5904,-1182.741
0.5505,734.538,600.5236,-1175.6587,-1332.4132
0.5672,716.2134,576.9634,-1175.6617,-1175.6617
0.5839,695.2709,561.2565,-1254.0389,-1097.2844
0.6006,674.3285,540.3141,-1254.0359,-1254.0359
0.6172,653.3861,519.3717,-1261.5904,-1340.4398
0.6339,632.4437,495.8115,-1332.4132,-1332.4132
0.6506,608.8835,474.8691,-1332.4132,-1254.0359
0.6673,587.9411,453.9267,-1254.0359,-1332.4132
0.684,566.9987,430.3665,-1332.4132,-1410.7904
0.7007,543.4385,406.8063,-1410.7904,-1410.7904
0.7174,519.8783,383.2461,-1410.7904,-1254.0359
0.734,496.3181,364.9215,-1419.2892,-1261.5904
0.7507,472.7579,341.3613,-1410.7934,-1645.9251
0.7674,449.1976,309.9476,-1489.1707,-1567.5479
0.7841,423.0196,289.0052,-1489.1677,-1410.7904
0.8008,399.4594,262.8272,-1489.1677,-1332.4132
0.8175,373.2814,244.5026,-1489.1677,-1489.1677
0.8341,349.7212,213.089,-1498.1386,-1655.8373
0.8508,323.5432,189.5288,-1567.5449,-1567.5449
0.8675,297.3652,160.733,-1567.5449,-1567.5449
0.8842,271.1872,137.1728,-1567.5449,-1489.1677
0.9009,245.0092,110.9948,-1567.5449,-1645.9222
0.9175,218.8312,82.199,-1655.8404,-1655.8404
0.9342,190.0353,56.0209,-1645.9251,-1567.5479
0.9509,163.8573,29.8429,-1645.9222,-1645.9222
0.9676,135.0615,1.0471,-862.1497,-627.018
0.9843,135.0615,8.9005,862.1497,783.7725
1.001,163.8573,27.2251,2037.8084,1018.9042
1.0177,203.1243,42.9319,2272.9431,1018.9042
1.0343,239.7736,61.2565,2365.4849,1103.8946
1.051,281.6584,79.5812,2351.3174,1018.9072
1.0677,318.3076,95.288,2194.5629,862.1497
1.0844,354.9568,108.377,2194.5629,627.018
1.1011,391.606,116.2304,2194.5629,862.1497
1.1178,428.2552,137.1728,2194.5659,862.1497
1.1344,464.9045,145.0262,2207.7861,630.7952
1.1511,501.5537,158.1152,2116.1856,783.7725
1.1678,535.5851,171.2042,2116.1856,783.7725
1.1845,572.2343,184.2932,2194.5629,940.5269
1.2012,608.8835,202.6178,2116.1856,783.7725
1.2178,642.9149,210.4712,1971.2349,630.7952
1.2345,674.3285,223.5602,2037.8084,783.7725
1.2512,710.9777,236.6492,2037.8114,705.3952
1.2679,742.3914,247.1204,1959.4341,627.018
1.2846,776.4228,257.5916,2037.8084,705.3952
1.3013,810.4542,270.6806,1959.4311,548.6407
1.318,841.8678,275.9162,1881.0539,313.509
1.3346,873.2814,281.1518,1971.2349,473.0964
1.3513,907.3128,291.623,1881.0539,627.018
1.368,936.1086,302.0942,1881.0569,548.6407
1.3847,970.1401,309.9476,1959.4341,391.8862
1.4014,1001.5537,315.1832,1802.6766,391.8862
1.4181,1030.3495,323.0366,1802.6766,470.2665
1.4347,1061.7631,330.8901,1892.3855,473.0994
1.4514,1093.1767,338.7435,1724.2994,627.018
1.4681,1119.3547,351.8325,1724.2994,313.509
1.4848,1150.7683,349.2147,1802.6766,156.7545
1.5015,1179.5641,357.0681,1724.2994,470.2635
1.5181,1208.3599,364.9215,1734.6898,315.3976
1.5348,1237.1558,367.5393,1645.9251,391.8862
1.5515,1263.3338,378.0105,1645.9222,313.509
1.5682,1292.1296,378.0105,1645.9222,78.3772
1.5849,1318.3076,380.6283,1567.5449,313.509
1.6016,1344.4856,388.4817,1645.9222,313.509
1.6183,1373.2814,391.0995,1645.9222,156.7545
1.6349,1399.4594,393.7173,1498.1386,236.5482
1.6516,1423.0196,398.9529,1489.1677,156.7545
1.6683,1449.1976,398.9529,1489.1707,78.3772
1.685,1472.7579,401.5707,1489.1707,78.3772
1.7017,1498.9359,401.5707,1489.1677,78.3772
1.7184,1522.4961,404.1885,1489.1677,78.3772
1.735,1548.6741,404.1885,1498.1386,78.8494
1.7517,1572.2343,406.8063,1410.7904,235.1317
1.7684,1595.7945,412.0419,1410.7904,156.7545
1.7851,1619.3547,412.0419,1410.7904,0.0
1.8018,1642.9149,412.0419,1410.7904,0.0
1.8184,1666.4751,412.0419,1419.2892,-78.8494
1.8351,1690.0353,409.4241,1332.4132,-78.3772
1.8518,1710.9777,409.4241,1254.0389,-78.3772
1.8685,1731.9202,406.8063,1332.4162,0.0
1.8852,1755.4804,409.4241,1332.4132,0.0
1.9019,1776.4228,406.8063,1254.0359,-156.7545
1.9185,1797.3652,404.1885,1261.5904,-157.6988
1.9352,1818.3076,401.5707,1175.6587,-156.7545
1.9519,1836.6322,398.9529,1410.7904,-156.7545
1.9686,1865.428,396.3351,1410.7904,-235.1317
1.9853,1883.7526,391.0995,1175.6587,-235.1317
2.002,1904.695,388.4817,1175.6587,-156.7545
2.0187,1923.0196,385.8639,1097.2814,-235.1317
2.0353,1941.3442,380.6283,946.1928,-315.3976
2.052,1954.4332,375.3927,783.7754,-313.509
2.0687,1967.5223,370.1571,1254.0389,-313.509
2.0854,1996.3181,364.9215,1097.2814,-313.509
2.1021,2004.1715,359.6859,705.3952,-313.509
2.1188,2019.8783,354.4503,1018.9042,-313.509
2.1354,2038.2029,349.2147,1025.0422,-394.247
2.1521,2053.9097,341.3613,862.1497,-391.8862
2.1688,2066.9987,336.1257,862.1497,-391.8862
2.1855,2082.7055,328.2723,,-470.2665
2.2022,,320.4188,,-470.2665
2.2188,,312.5654,,-473.0964
2.2355,,304.712,,-470.2635
2.2522,,296.8586,,-470.2635
2.2689,,289.0052,,-548.6407
2.2856,,278.534,,-627.018
2.3023,,268.0628,,-627.018
2.319,,257.5916,,-627.018
2.3356,,247.1204,,-551.9458
2.3523,,239.267,,-548.6407
2.369,,228.7958,,-548.6407
2.3857,,220.9424,,-627.018
2.4024,,207.8534,,-627.018
2.4191,,200.0,,-705.3952
2.4357,,184.2932,,-709.6446
2.4524,,176.4398,,-548.6407
2.4691,,165.9686,,-783.7725
2.4858,,150.2618,,-862.1497
2.5025,,137.1728,,-705.3952
2.5191,,126.7016,,-788.494
2.5358,,110.9948,,-862.1497
2.5525,,97.9058,,-783.7725
2.5692,,84.8168,,-705.3982
2.5859,,74.3455,,-627.021
2.6026,,63.8743,,-862.1497
2.6193,,45.5497,,-1097.2814
2.6359,,27.2251,,-946.1928
2.6526,,14.1361,,-235.1317
2.6693,,19.3717,,548.6407
2.686,,32.4607,,705.3952
2.7027,,42.9319,,627.018
2.7194,,53.4031,,705.3952
2.736,,66.4921,,709.6476
2.7527,,76.9634,,627.021
2.7694,,87.4346,,705.3952
2.7861,,100.5236,,627.018
2.8028,,108.377,,470.2635
2.8194,,116.2304,,551.9458
2.8361,,126.7016,,783.7725
2.8528,,142.4084,,470.2635
2.8695,,142.4084,,313.509
2.8862,,152.8796,,548.6407
2.9029,,160.733,,470.2635
2.9196,,168.5864,,470.2635
2.9362,,176.4398,,394.247
2.9529,,181.6754,,391.8862
2.9696,,189.5288,,548.6407
2.9863,,200.0,,391.8862
3.003,,202.6178,,235.1317
3.0197,,207.8534,,313.509
3.0363,,213.089,,315.3976
3.053,,218.3246,,313.509
3.0697,,223.5602,,235.1317
3.0864,,226.178,,235.1317
3.1031,,231.4136,,313.509
3.1197,,236.6492,,315.3976
3.1364,,241.8848,,235.1317
3.1531,,244.5026,,78.3772
3.1698,,244.5026,,78.3772
3.1865,,247.1204,,156.7545
3.2032,,249.7382,,313.509
3.2199,,257.5916,,78.3772
3.2365,,252.356,,-78.8494
3.2532,,254.9738,,78.3772
3.2699,,254.9738,,78.3772
3.2866,,257.5916,,78.3772
3.3033,,257.5916,,0.0
3.32,,257.5916,,-78.3772
3.3366,,254.9738,,-78.8494
3.3533,,254.9738,,0.0
