timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
0.0,463.8573,327.2251,,
0.0166,453.3861,316.7539,-630.7952,-709.6446
0.0333,442.9149,303.6649,-705.3952,-705.3952
0.05,429.8259,293.1937,-705.3952,-705.3952
0.0667,419.3547,280.1047,-705.3952,-705.3952
0.0834,406.2657,269.6335,-783.7725,-705.3952
0.1001,393.1767,256.5445,-705.3952,-783.7725
0.1167,382.7055,243.4555,-709.6446,-788.494
0.1334,369.6165,230.3665,-862.1497,-783.7725
0.1501,353.9097,217.2775,-862.1497,-783.7725
0.1668,340.8207,204.1885,-783.7725,-783.7725
0.1835,327.7317,191.0995,-862.1497,-862.1497
0.2001,312.0249,175.3927,-867.3434,-867.3434
0.2168,298.9359,162.3037,-862.1497,-862.1497
0.2335,283.2291,146.5969,-862.1497,-940.5269
0.2502,270.1401,130.8901,-862.1527,-862.1527
0.2669,254.4332,117.801,-940.5299,-940.5299
0.2836,238.7264,99.4764,-705.3952,-783.7725
0.3003,230.873,91.623,0.0,78.3772
0.3169,238.7264,102.0942,709.6446,630.7952
0.3336,254.4332,112.5654,862.1527,705.3982
0.3503,267.5223,125.6545,783.7754,705.3982
0.367,280.6113,136.1257,783.7725,627.018
0.3837,293.7003,146.5969,705.3952,548.6407
0.4004,304.1715,154.4503,705.3952,548.6407
0.417,317.2605,164.9215,709.6446,630.7952
0.4337,327.7317,175.3927,627.018,548.6407
0.4504,338.2029,183.2461,705.3952,470.2635
0.4671,351.2919,191.0995,705.3952,470.2635
0.4838,361.7631,198.9529,627.018,548.6407
0.5004,372.2343,209.4241,630.7952,473.0964
0.5171,382.7055,214.6597,548.6407,391.8862
0.5338,390.5589,222.5131,548.6407,391.8862
0.5505,401.0301,227.7487,548.6407,391.8862
0.5672,408.8835,235.6021,548.6407,391.8862
0.5839,419.3547,240.8377,548.6407,313.509
0.6006,427.2081,246.0733,470.2635,313.509
0.6172,435.0615,251.3089,473.0964,315.3976
0.6339,442.9149,256.5445,470.2635,391.8862
0.6506,450.7683,264.3979,470.2635,391.8862
0.6673,458.6217,269.6335,391.8862,235.1317
0.684,463.8573,272.2513,391.8862,156.7545
0.7007,471.7107,274.8691,391.8862,235.1317
0.7173,476.9463,280.1047,315.3976,236.5482
0.734,482.1819,282.7225,313.509,156.7545
0.7507,487.4175,285.3403,391.8862,235.1317
0.7674,495.2709,290.5759,313.509,235.1317
0.7841,497.8887,293.1937,235.1317,78.3772
0.8007,503.1243,293.1937,315.3976,78.8494
0.8174,508.3599,295.8115,235.1317,156.7545
0.8341,510.9777,298.4293,235.1347,78.3772
0.8508,516.2134,298.4293,235.1347,78.3772
0.8675,518.8312,301.0471,156.7545,0.0
0.8842,521.449,298.4293,156.7545,-78.3772
0.9009,524.0668,298.4293,156.7545,0.0
0.9175,526.6846,298.4293,157.6988,78.8494
0.9342,529.3024,301.0471,78.3772,0.0
0.9509,529.3024,298.4293,78.3772,-235.1317
0.9676,531.9202,293.1937,78.3772,0.0
0.9843,531.9202,298.4293,78.3772,0.0
1.001,534.538,293.1937,78.3772,-156.7545
1.0176,534.538,293.1937,0.0,-78.8494
1.0343,534.538,290.5759,0.0,-156.7545
1.051,534.538,287.9581,-78.3772,-235.1317
1.0677,531.9202,282.7225,-78.3772,-313.509
1.0844,531.9202,277.4869,-78.3772,-156.7545
1.101,529.3024,277.4869,-157.6988,-157.6988
1.1177,526.6846,272.2513,-78.3772,-235.1317
1.1344,526.6846,269.6335,-78.3772,-235.1317
1.1511,524.0668,264.3979,-156.7545,-313.509
1.1678,521.449,259.1623,-156.7545,-313.509
1.1845,518.8312,253.9267,-156.7545,-313.509
1.2011,516.2134,248.6911,-236.5512,-394.247
1.2178,510.9777,240.8377,-235.1347,-313.509
1.2345,508.3599,238.2199,-235.1317,-313.509
1.2512,503.1243,230.3665,-235.1317,-235.1317
1.2679,500.5065,230.3665,-235.1317,-470.2635
1.2846,495.2709,214.6597,-313.509,-627.018
1.3013,490.0353,209.4241,-313.509,-391.8862
1.3179,484.7997,201.5707,-394.247,-473.0964
1.3346,476.9463,193.7173,-391.8862,-548.6407
1.3513,471.7107,183.2461,-313.509,-548.6407
1.368,466.4751,175.3927,-235.1317,-470.2635
1.3847,463.8573,167.5393,-470.2635,-548.6407
1.4014,450.7683,157.0681,-470.2635,-627.018
1.418,448.1505,146.5969,-394.247,-551.9458
1.4347,437.6793,138.7435,-627.018,-627.018
1.4514,427.2081,125.6545,-548.6407,-627.021
1.4681,419.3547,117.801,-470.2635,-627.021
1.4848,411.5013,104.712,-470.2635,-705.3952
1.5014,403.6479,94.2408,-551.9458,-551.9458
1.5181,393.1767,86.3874,-627.018,-78.3772
1.5348,382.7055,91.623,-548.6407,391.8862
1.5515,374.8521,99.4764,-548.6407,470.2635
1.5682,364.3809,107.3298,-627.018,470.2635
1.5849,353.9097,115.1832,-705.3952,470.2635
1.6016,340.8207,123.0366,-705.3952,391.8892
1.6182,330.3495,128.2723,-630.7952,394.25
1.6349,319.8783,136.1257,-705.3952,313.509
1.6516,306.7893,138.7435,-705.3952,313.509
1.6683,296.3181,146.5969,-705.3952,313.509
1.685,283.2291,149.2147,-470.2635,78.3772
1.7017,280.6113,149.2147,78.3772,235.1317
1.7183,285.8469,157.0681,473.0964,236.5482
1.735,296.3181,157.0681,548.6407,156.7545
