timestamp_s,red_relative_Y_mm,white_relative_Y_mm,red_velocity_mm_s,white_velocity_mm_s
1.2012,445.5327,248.6911,-391.8862,-391.8862
1.2178,437.6793,243.4555,-394.247,-315.3976
1.2345,432.4437,238.2199,-313.509,-391.8862
1.2512,427.2081,230.3665,-391.8862,-470.2635
1.2679,419.3547,222.5131,-391.8862,-391.8862
1.2846,414.1191,217.2775,-391.8862,-470.2635
1.3013,406.2657,206.8063,-391.8862,-470.2635
1.3179,401.0301,201.5707,-394.247,-394.247
1.3346,393.1767,193.7173,-470.2635,-548.6407
1.3513,385.3233,183.2461,-470.2635,-627.018
1.368,377.4699,172.7749,-470.2635,-548.6407
1.3847,369.6165,164.9215,-470.2635,-470.2635
1.4013,361.7631,157.0681,-551.9458,-551.9458
1.418,351.2919,146.5969,-548.6407,-627.018
1.4347,343.4385,136.1257,-548.6407,-548.6407
1.4514,332.9673,128.2723,-627.018,-627.021
1.4681,322.4961,115.1832,-548.6407,-705.3982
1.4848,314.6427,104.712,-548.6407,-548.6407
1.5015,304.1715,96.8586,-705.3952,-156.7545
1.5181,291.0825,99.4764,-709.6446,236.5482
1.5348,280.6113,104.712,-627.018,391.8862
1.5515,270.1401,112.5654,-705.3982,548.6407
1.5682,257.051,123.0366,-705.3982,470.2665
1.5849,246.5798,128.2723,-705.3952,313.512
1.6016,233.4908,133.5079,-470.2635,313.509
1.6182,230.873,138.7435,-78.8494,315.3976
1.6349,230.873,143.9791,0.0,313.509
1.6516,230.873,149.2147,0.0,235.1317
1.6683,230.873,151.8325,-78.3772,235.1317
1.685,228.2552,157.0681,-78.3772,235.1317
1.7016,228.2552,159.6859,0.0,157.6988
1.7183,228.2552,162.3037,-78.3772,156.7545
1.735,225.6374,164.9215,-156.7545,235.1317
1.7517,223.0196,170.1571,-156.7545,78.3772
1.7684,220.4018,167.5393,-156.7545,0.0
1.7851,217.784,170.1571,-156.7545,156.7545
1.8018,215.1662,172.7749,-156.7545,78.3772
1.8184,212.5484,172.7749,-157.6988,0.0
1.8351,209.9306,172.7749,-235.1317,78.3772
1.8518,204.695,175.3927,-313.509,-78.3772
1.8685,199.4594,170.1571,-235.1317,-78.3772
1.8852,196.8416,172.7749,-235.1317,0.0
1.9019,191.606,170.1571,-313.509,-78.3772
1.9185,186.3704,170.1571,-315.3976,0.0
1.9352,181.1348,170.1571,-313.509,0.0
1.9519,175.8992,170.1571,-391.8862,-156.7545
1.9686,168.0458,164.9215,-391.8862,-235.1317
1.9853,162.8102,162.3037,-391.8862,-156.7545
2.0019,154.9568,159.6859,-473.0964,-78.8494
2.0186,147.1034,159.6859,-470.2635,-78.3772
2.0353,139.25,157.0681,-470.2635,-156.7545
2.052,131.3966,154.4503,-470.2635,-235.1317
2.0687,123.5432,149.2147,-548.6407,-313.509
2.0854,113.072,143.9791,,-156.7545
2.1021,,143.9791,,-235.1317
2.1187,,136.1257,,-394.247
2.1354,,130.8901,,-313.509
2.1521,,125.6545,,-391.8892
2.1688,,117.801,,-313.512
2.1855,,115.1832,,-313.509
2.2022,,107.3298,,-391.8862
2.2188,,102.0942,,-394.247
2.2355,,94.2408,,-235.1317
2.2522,,94.2408,,156.7545
2.2689,,99.4764,,313.509
2.2856,,104.712,,235.1317
2.3022,,107.3298,,236.5482
2.3189,,112.5654,,313.509
2.3356,,117.801,,235.1317
2.3523,,120.4188,,156.7545
2.369,,123.0366,,235.1347
2.3857,,128.2723,,156.7575
2.4024,,128.2723,,156.7545
2.419,,133.5079,,236.5482
2.4357,,136.1257,,156.7545
2.4524,,138.7435,,78.3772
2.4691,,138.7435,,78.3772
2.4858,,141.3613,,78.3772
2.5025,,141.3613,,0.0
2.5191,,141.3613,,0.0
2.5358,,141.3613,,0.0
2.5525,,141.3613,,0.0
2.5692,,141.3613,,0.0
2.5859,,141.3613,,0.0
2.6025,,141.3613,,-78.8494
2.6192,,138.7435,,-78.3772
2.6359,,138.7435,,-78.3772
2.6526,,136.1257,,-78.3772
2.6693,,136.1257,,-78.3772
2.686,,133.5079,,-156.7545
2.7027,,130.8901,,-235.1317
2.7193,,125.6545,,-236.5512
2.736,,123.0366,,-156.7575
2.7527,,120.4188,,-156.7545
2.7694,,117.801,,-235.1317
2.7861,,112.5654,,-313.509
2.8028,,107.3298,,-235.1317
2.8194,,104.712,,0.0
2.8361,,107.3298,,391.8862
2.8528,,117.801,,235.1317
2.8695,,115.1832,,0.0
2.8862,,117.801,,156.7545
2.9028,,120.4188,,236.5512
2.9195,,125.6545,,235.1347
2.9362,110.4542,128.2723,,78.3772
2.9529,,128.2723,,0.0
2.9696,,128.2723,,78.3772
2.9863,,130.8901,,78.3772
3.003,,130.8901,,0.0
3.0196,,130.8901,,0.0
3.0363,,130.8901,,0.0
3.053,,130.8901,,78.3772
3.0697,,133.5079,,0.0
3.0864,,130.8901,,-78.3772
3.1031,,130.8901,,0.0
3.1197,,130.8901,,-78.8494
3.1364,,128.2723,,-156.7545
3.1531,,125.6545,,-156.7575
3.1698,,123.0366,,-156.7575
3.1865,,120.4188,,-156.7545
3.2031,,117.801,,-157.6988
3.2198,,115.1832,,-156.7545
3.2365,,112.5654,,0.0
3.2532,,115.1832,,156.7545
3.2699,102.6008,117.801,,78.3772
3.2866,,117.801,,0.0
3.3033,,117.801,,156.7545
3.3199,,123.0366,,157.6988
3.3366,110.4542,123.0366,,0.0
3.3533,110.4542,123.0366,,78.3802
3.37,,125.6545,,78.3802
3.3867,,125.6545,,0.0
3.4034,,125.6545,,0.0
3.42,,125.6545,,-78.8524
3.4367,,123.0366,,0.0
3.4534,,125.6545,,0.0
3.4701,107.8364,123.0366,,-156.7575
3.4868,107.8364,120.4188,,-156.7545
3.5034,,117.801,,-157.6988
3.5201,,115.1832,,-78.3772
3.5368,,115.1832,,78.3772
3.5535,102.6008,117.801,,78.3772
3.5702,,117.801,,78.3772
3.5869,,120.4188,,78.3772
3.6036,,120.4188,,78.3772
3.6202,,123.0366,,78.8494
3.6369,,123.0366,,0.0
3.6536,,123.0366,,-78.3772
3.6703,107.8364,120.4188,,-78.3772
3.687,,120.4188,,0.0
3.7037,,120.4188,,0.0
3.7203,,120.4188,,-78.8494
3.737,105.2186,117.801,,-78.3772
3.7537,105.2186,117.801,,78.3772
3.7704,,120.4188,,78.3772
3.7871,,120.4188,,0.0
3.8037,,120.4188,,0.0
3.8204,107.8364,120.4188,,0.0
3.8371,,120.4188,,0.0
3.8538,,120.4188,,0.0
3.8705,,120.4188,,-78.3772
3.8872,,117.801,,0.0
3.9039,107.8364,120.4188,,78.3772
3.9205,110.4542,120.4188,0.0,0.0
3.9372,107.8364,120.4188,,0.0
3.9539,,120.4188,,-78.3772
3.9706,,117.801,,-78.3772
3.9873,,117.801,,0.0
4.0039,110.4542,117.801,,78.8494
4.0206,110.4542,120.4188,,78.3772
4.0373,,120.4188,,0.0
4.054,,120.4188,,-78.3772
4.0707,,117.801,,0.0
4.0874,110.4542,120.4188,,78.3772
4.104,,120.4188,,-78.8494
4.1207,,117.801,,0.0
4.1374,,120.4188,,0.0
4.1541,,117.801,,-78.3772
4.1708,113.072,117.801,,0.0
4.1875,113.072,117.801,0.0,0.0
4.2042,113.072,117.801,,0.0
4.2208,,117.801,,0.0
4.2375,,117.801,,78.3772
4.2542,115.6898,120.4188,,78.3772
4.2709,113.072,120.4188,0.0,0.0
4.2876,115.6898,120.4188,0.0,0.0
4.3042,113.072,120.4188,,0.0
4.3209,,120.4188,,0.0
4.3376,,120.4188,,0.0
4.3543,115.6898,120.4188,,-78.3772
4.371,115.6898,117.801,-78.3772,-78.3772
4.3877,113.072,117.801,,0.0
4.4044,,117.801,,78.3772
4.421,,120.4188,,0.0
4.4377,,117.801,,-78.3772
4.4544,118.3076,117.801,,0.0
4.4711,115.6898,117.801,-78.3772,0.0
4.4878,115.6898,117.801,,0.0
4.5045,,117.801,78.3772,0.0
4.5211,118.3076,117.801,,0.0
4.5378,118.3076,117.801,-78.3772,0.0
4.5545,115.6898,117.801,0.0,-78.3772
4.5712,118.3076,115.1832,,-78.3772
4.5879,,115.1832,,0.0
4.6045,,115.1832,,78.8494
4.6212,,117.801,,78.3772
4.6379,120.9254,117.801,,0.0
4.6546,120.9254,117.801,-78.3772,0.0
4.6713,118.3076,117.801,0.0,0.0
4.688,120.9254,117.801,78.3772,0.0
4.7047,120.9254,117.801,78.3772,0.0
4.7213,123.5432,117.801,0.0,0.0
4.738,120.9254,117.801,0.0,0.0
4.7547,123.5432,117.801,0.0,0.0
4.7714,120.9254,117.801,,0.0
4.7881,,117.801,78.3772,0.0
4.8048,123.5432,117.801,,0.0
4.8214,123.5432,117.801,0.0,0.0
4.8381,123.5432,117.801,0.0,0.0
4.8548,123.5432,117.801,0.0,0.0
4.8715,123.5432,117.801,,0.0
4.8882,,117.801,,0.0
4.9048,,117.801,,0.0
4.9215,123.5432,117.801,,0.0
4.9382,123.5432,117.801,78.3772,0.0
4.9549,126.161,117.801,78.3772,0.0
4.9716,126.161,117.801,0.0,0.0
4.9883,126.161,117.801,,0.0
5.005,,117.801,0.0,78.3772
5.0216,126.161,120.4188,,78.8494
5.0383,126.161,120.4188,0.0,0.0
5.055,126.161,120.4188,78.3772,-78.3772
5.0717,128.7788,117.801,0.0,-78.3772
5.0884,126.161,117.801,0.0,0.0
5.1051,128.7788,117.801,78.3772,0.0
5.1217,128.7788,117.801,0.0,0.0
5.1384,128.7788,117.801,-78.3772,0.0
5.1551,126.161,117.801,0.0,0.0
5.1718,128.7788,117.801,78.3772,0.0
5.1885,128.7788,117.801,0.0,0.0
5.2051,128.7788,117.801,78.8494,-78.8494
5.2218,131.3966,115.1832,,-78.3772
5.2385,,115.1832,,0.0
5.2552,,115.1832,,0.0
5.2719,131.3966,115.1832,,78.3772
5.2886,131.3966,117.801,0.0,78.3772
5.3053,131.3966,117.801,,0.0
5.3219,,117.801,,0.0
5.3386,,117.801,,0.0
5.3553,,117.801,,-78.3772
5.372,134.0144,115.1832,,0.0
5.3887,134.0144,117.801,,0.0
5.4054,,115.1832,,0.0
5.422,,117.801,,78.8494
5.4387,134.0144,117.801,,-78.3772
5.4554,136.6322,115.1832,78.3772,-78.3772
5.4721,136.6322,115.1832,,0.0
5.4888,,115.1832,0.0,78.3772
5.5054,136.6322,117.801,,0.0
5.5221,136.6322,115.1832,,0.0
5.5388,,117.801,,156.7545
